"It17_a.at.DTF","It17_a.g.r","It17_a.k","It17_a.perc.DTF","It17_a.x.d","It17_a.x.mid","It17_a.xmax.DTF","It17_h.at.DTF","It17_h.g.r","It17_h.k","It17_h.perc.DTF","It17_h.x.d","It17_h.x.mid","It17_h.xmax.DTF","It17_v.at.DTF","It17_v.g.r","It17_v.k","It17_v.perc.DTF","It17_v.x.d","It17_v.x.mid","It17_v.xmax.DTF","Su17_a.at.DTF","Su17_a.g.r","Su17_a.k","Su17_a.perc.DTF","Su17_a.x.d","Su17_a.x.mid","Su17_a.xmax.DTF","Su17_h.at.DTF","Su17_h.g.r","Su17_h.k","Su17_h.perc.DTF","Su17_h.x.d","Su17_h.x.mid","Su17_h.xmax.DTF","Su17_v.at.DTF","Su17_v.g.r","Su17_v.k","Su17_v.perc.DTF","Su17_v.x.d","Su17_v.x.mid","Su17_v.xmax.DTF"
1.71471183028202,0.0499248636102481,2.00414285665685,85.5942267908602,30.0583311051623,126.275002228171,12,0.221076640392972,0.00388411193410439,0.292950808887734,75.6617827155974,56.03346841805,122.96653158195,34.6666666666667,0.490676001030854,0.0237468086103199,0.576814313810443,85.5068760273504,18.288671730033,133.377994936634,7.33333333333333,0.863325922281961,0.0629880231721121,1.63148039570026,51.8883076193263,19.4494144092781,53.8839189240552,18.6666666666667,0.136742130147766,0.00878060492007674,0.319458236278258,42.5305605618052,27.2409800271353,56.7590199728647,30,0.0822656374631731,0.0250605607031126,0.477964477976348,16.2211384839318,14.365170910697,61.634829089303,22
1.71997386733207,0.0419823311266059,1.84234657233582,81.8293413521853,32.564348645884,126.102318020783,17.5,0.241826035506931,0.0052538769288798,0.337466451573352,84.8257646204858,47.5356305023217,122.464369497678,17,0.48904324481248,0.0262203048166973,0.540407089567424,91.2773237469314,15.8772329773173,131.122767022683,3.5,0.826180588871209,0.0586085596341409,1.45528700869635,54.7608561052205,18.9925186821844,57.340814651149,17.3333333333333,0.169855908275443,0.00831040236624295,0.295155795277645,57.175470156097,26.8533222982785,56.4800110350548,24.3333333333333,0.136683877232556,0.0232267557021298,0.418975591928867,30.1920140615438,13.5055292720376,62.8278040612957,17.3333333333333
1.88857377097464,0.0453389264008564,2.20421512983229,86.3447630098335,36.3398539297487,122.993479403585,13.6666666666667,0.260631905331216,0.00506972564843999,0.28742905632903,90.69367804921,42.668297511411,112.998369155256,10,0.561859003422237,0.0224523582636375,0.610178449935748,92.0335186026682,20.8285773393833,128.171422660617,3.33333333333333,1.11839900544421,0.0611757621542292,1.74284163011428,64.2886502006633,21.529915296409,56.470084703591,17.3333333333333,0.231133668079895,0.0090356198197027,0.342430142169907,67.4903295548996,28.5241418800784,53.8091914532549,21.6666666666667,0.256927888889906,0.0299095339061215,0.569302632292992,45.2930102545506,14.2529251951085,61.7470748048915,15.3333333333333
1.72113818340672,0.0427487944855624,2.07334580537405,83.4117112082839,36.5727318887403,118.093934777926,16,0.262997889557355,0.00580762361401354,0.294327987233174,89.3401286029779,37.7561082715273,111.577225061806,10.6666666666667,0.519756499502245,0.0279836437605401,0.549901704275519,94.4875259383758,15.4113460294607,123.588653970539,0.333333333333333,0.793065460833469,0.0522923457968978,1.39569495668821,55.9930476358976,19.900594297887,55.099405702113,18.3333333333333,0.183495966570608,0.00778185949153475,0.303896402283642,60.470824678109,29.0816142661731,52.5850524004936,25,0.127567926125188,0.0231886408649342,0.406032583784022,30.4281881997441,12.7077302710888,60.2922697289112,16.3333333333333
1.41254206363754,0.0435549597071355,1.82291046151539,81.469984808557,30.9647740678843,119.368559265449,13.6666666666667,0.242707308352801,0.0057224553095397,0.27954820225693,86.7196998991758,38.0604298932433,112.939570106757,14.3333333333333,0.4111790649789,0.025960993571075,0.451265617165701,91.7619834617784,13.4899626378617,123.843370695472,0.666666666666667,0.716753218318924,0.0497633263697171,1.4361480247063,49.8290959792646,21.4223829148439,54.2442837518228,21.3333333333333,0.174700721846547,0.00896981292967219,0.336717610011846,51.9821678293088,27.6876258939408,53.6457074393925,27,0.102280331026993,0.0235573752982575,0.460534458916751,22.1996891827816,14.5096079786457,60.4903920213543,20.6666666666667
1.43173216356793,0.0329458494562309,1.66217880538771,87.2923256369822,37.117575357419,117.215757975914,13.3333333333333,0.241914965193581,0.00501264052709489,0.266692746967569,91.3886423860934,39.811052968771,107.855613697896,6.66666666666667,0.381027378047405,0.0196355378848185,0.400264973569329,95.602772963722,17.4314638194463,123.23520284722,-0.333333333333333,1.05070155899431,0.0561266912987512,1.63492704502891,63.6236780620548,21.8627732075308,54.8038934591359,17.6666666666667,0.209648927212091,0.00802589907349959,0.291827186720405,72.6404556705729,27.865542599849,50.134457400151,19,0.223711160108257,0.024491204173751,0.45555626116394,48.3003048417136,13.7079016144712,59.2920983855288,14
1.49363239846799,0.0369843586335048,1.5465907668436,96.1873161969314,33.157523638656,111.175809694677,-3.33333333333333,0.275001949271607,0.006030248176338,0.288918985719478,95.2090828108522,36.3202140165363,111.34645265013,0,0.435294618481468,0.026794437842112,0.435951698262401,99.815988150856,12.1429940400703,121.523672626596,-14,0.599292371261353,0.0498997170533486,1.35126658258409,44.3436350288466,20.4768979965474,55.5231020034526,22,0.178109448741259,0.00825425731916568,0.314284883887802,56.696065331775,28.5458209673696,51.4541790326304,26,0.0771439184151283,0.0234262094576232,0.399407701019998,19.3533831486947,12.7115970386878,59.9550696279788,18.6666666666667
1.6632772200075,0.0383239818458204,1.94004254560565,85.8879306166395,38.2876978228033,115.712302177197,15.3333333333333,0.248760307358784,0.0050330342053881,0.283843949037528,87.827282236024,42.318082111796,110.681917888204,14.3333333333333,0.456380200953102,0.0260294804210347,0.467303226719711,97.7542566062527,13.3718077972927,121.961525536041,-3.33333333333333,0.590692909011296,0.0434856115657617,1.26336310724866,46.0478830331003,21.5750584831629,54.0916081835038,22.6666666666667,0.164761476769295,0.00773982417450214,0.298309205658032,55.0653835968056,28.8339619134462,51.1660380865538,27,0.0799708740667,0.0180859820227881,0.358543694425169,21.0645886396993,14.5846677484706,59.4153322515294,21
1.68063250228882,0.0421454461785793,1.77011156150556,95.0778267543876,31.9198216854843,109.080178314516,-2.33333333333333,0.295436133008046,0.00594161884497648,0.32617081704411,90.7267775735814,40.9952106015323,111.671456065134,9.33333333333333,0.564580753323073,0.0344799387196683,0.570059627066646,99.0944669824461,12.259153519216,121.740846480784,-9.33333333333333,0.844780654297807,0.0572186512759974,1.59559141428166,52.4122020406802,20.8316293812707,56.1683706187293,20,0.201908782095961,0.00891233338352489,0.339311149073234,59.3654038451772,28.5521011543934,53.4478988456066,25,0.155500081965263,0.0276591554152805,0.509858080952086,29.6430430118145,14.0140202795582,60.9859797204418,18
1.2561851210511,0.0342083483647145,1.4465175396652,85.038889633918,34.090838758925,114.242494574408,13.6666666666667,0.237583775125028,0.00562717848528821,0.287511269483262,82.1433568431677,38.2665467562317,114.733453243768,18.3333333333333,0.367092861154178,0.0218900664615267,0.403829920259376,88.7483443130871,13.699203084704,123.634130248629,2.66666666666667,0.536653250629372,0.0376598295610401,1.02141988024322,52.9978297552787,21.238720399856,56.0946129334773,20.3333333333333,0.173590533746645,0.00695002991470994,0.272664162492317,64.0881022835281,29.2314858203623,51.1018475129711,23.3333333333333,0.0757216875931399,0.0164101526783615,0.261801698218357,29.6351151553501,12.1031040479688,60.5635626186978,15.6666666666667
