plot_name,trial_name,sensor_type,mission_date,field_name,crop_area_fraction_excess-green-based,crop_area_m2_excess-green-based,crop_volume_m3_excess-green-based,foreground,foreground_pre_dsm,ground_dilation_pix_excess-green-based,max_crop_height_m_excess-green-based,mean_blue,mean_blue_segmented,mean_crop_height_m_excess-green-based,mean_excess_green,mean_excess_green_segmented,mean_green,mean_green_segmented,mean_luminance,mean_luminance_segmented,mean_ndyi,mean_ndyi_segmented,mean_ngrdi,mean_ngrdi_segmented,mean_red,mean_red_segmented,median_crop_height_m_excess-green-based,median_ground_elevation_m_excess-green-based,sd_crop_height_m_excess-green-based,std_blue,std_blue_segmented,std_excess_green,std_excess_green_segmented,std_green,std_green_segmented,std_luminance,std_luminance_segmented,std_ndyi,std_ndyi_segmented,std_ngrdi,std_ngrdi_segmented,std_red,std_red_segmented
5621,Lentilagile,iXU1000,2018-07-16,Sutherland,0.21408795824847252,0.4701736901588221,0.05248122237868774,0.9969674937538832,0.9969674937538832,50,0.18896484375,109.3854113628649,69.57028366158801,0.11162092536687851,0.06039013713598251,0.13080395758152008,142.40759716564833,122.6039886039886,0.5040819644927979,0.37717410922050476,0.1435149908065796,0.28863489627838135,-0.002954664407297969,0.0649675503373146,144.6308182705363,108.92768487551096,0.10888671875,514.9503173828125,0.030019542202353477,29.68729997900376,23.488544588236635,0.041200339794158936,0.032742906361818314,25.775976675080408,24.897845423787263,0.10964081436395645,0.0931137353181839,0.08513174951076508,0.07214707881212234,0.04192561283707619,0.03985396772623062,31.15107290974683,28.294332530858867
5622,Lentilagile,iXU1000,2018-07-16,Sutherland,0.2911251004553978,0.633212690361338,0.06866094925918045,0.9953047637584286,0.9953047637584286,50,0.177490234375,100.66211090275918,68.72343734184786,0.10843268036842346,0.06516803056001663,0.1232871413230896,134.94080900080365,118.94359432078545,0.4715873897075653,0.36833345890045166,0.16003844141960144,0.280030220746994,0.0023282349575310946,0.06239334121346474,135.98381462630593,106.28731010241357,0.105712890625,514.9567260742188,0.029114434495568275,30.559269796969925,23.791433983038157,0.04214104637503624,0.030659547075629234,27.379667621752404,26.405255933380666,0.11524029821157455,0.09702585637569427,0.08788503706455231,0.06638443470001221,0.045924387872219086,0.0389917716383934,33.14503631184475,29.333237993392316
5623,Lentilagile,iXU1000,2018-07-16,Sutherland,0.22569275318877893,0.4908938291084601,0.06351711161454726,0.9962486102260699,0.9962486102260699,50,0.21820068359375,107.70044479652299,66.95898305486713,0.12939073145389557,0.0605420246720314,0.13588690757751465,140.52646566074498,122.03578755143423,0.49706336855888367,0.37089601159095764,0.14655764400959015,0.3031283915042877,-0.0022860250901430845,0.06608863919973373,142.47605538813983,107.81027143043484,0.12945556640625,514.9722900390625,0.029885681346058846,31.26411812784176,22.23723001026537,0.04490924999117851,0.03276413679122925,26.451921546923582,24.06635920704091,0.11398623138666153,0.08868193626403809,0.0937424823641777,0.0710582509636879,0.042611707001924515,0.037459008395671844,31.640307713579627,25.997327322029843
5624,Lentilagile,iXU1000,2018-07-16,Sutherland,0.18636406708992703,0.4584549052663305,0.05243143959462159,0.9956223937203993,0.9956223937203993,50,0.18896484375,113.63246470198048,80.9020694564499,0.11436553299427032,0.05427465960383415,0.12204863876104355,144.02921444139108,129.85816342095896,0.5156020522117615,0.4134455621242523,0.12427236884832382,0.23904618620872498,-0.006338298320770264,0.0577380396425724,146.74588742537668,116.56945644989068,0.112060546875,514.9906005859375,0.028459321707487106,24.497718363586742,19.894416587263713,0.03614027798175812,0.028082404285669327,22.136311967292272,21.056463505413145,0.09221187233924866,0.07869011908769608,0.061988189816474915,0.05308984965085983,0.035729579627513885,0.03398333862423897,26.534544350245238,23.95568109359083
5625,Lentilagile,iXU1000,2018-07-16,Sutherland,0.3237302188951009,0.7963751053789634,0.08490527630171707,0.9956223937203993,0.9956223937203993,50,0.19171142578125,99.25516203923056,63.12214880024588,0.10661467909812927,0.06790966540575027,0.12646500766277313,133.24989339524305,112.79405501525763,0.46436816453933716,0.3450489342212677,0.1662493199110031,0.2943834066390991,0.011150781996548176,0.07641898840665817,132.61070074860228,97.96881883310282,0.10479736328125,515.0093383789062,0.024431873112916946,34.24566717207374,21.78793325428114,0.045040614902973175,0.03006567806005478,29.601386541472703,25.060571626105755,0.1272507607936859,0.09006329625844955,0.09938812255859375,0.06687168776988983,0.052895162254571915,0.04070445895195007,36.534245148488864,27.100890328263116
5626,Lentilagile,iXU1000,2018-07-16,Sutherland,0.25554389890112245,0.555821645969826,0.06980418091411127,0.9962486102260699,0.9962486102260699,50,0.18304443359375,107.04051609242775,69.49737655129078,0.1255873739719391,0.06306776404380798,0.13156117498874664,139.61123124601903,120.2785568413887,0.4928648769855499,0.37225544452667236,0.1456940770149231,0.27791064977645874,0.005354909226298332,0.07906690984964371,140.01739042001424,103.9635440121485,0.127685546875,515.0335693359375,0.02599523216485977,30.92580295460067,21.581472321429395,0.04397406056523323,0.030241087079048157,26.855359221638857,24.57743861819373,0.11484415084123611,0.08895642310380936,0.08572418987751007,0.06108210235834122,0.04967718571424484,0.0419781394302845,33.469294812243604,27.384971448245118
5627,Lentilagile,iXU1000,2018-07-16,Sutherland,0.24043391680212411,0.5365399128856636,0.06840425643990265,0.9971803531594639,0.9971803531594639,50,0.3096923828125,102.49848427038526,66.87314544090954,0.12749145925045013,0.062182240188121796,0.12335754185914993,135.95451243159616,116.40435637968326,0.4776061177253723,0.35975804924964905,0.15391388535499573,0.2846698760986328,-0.00020896625937893987,0.06830686330795288,137.69760410187794,103.02322750345097,0.13037109375,515.065185546875,0.027935946360230446,29.746522831026304,23.982564996392473,0.03881495073437691,0.02985396608710289,26.63158511424593,24.947631233082117,0.11226088553667068,0.09484761953353882,0.08402605354785919,0.07103399932384491,0.045876502990722656,0.04238501936197281,32.55934939906252,28.967368829923984
5628,Lentilagile,iXU1000,2018-07-16,Sutherland,0.353049298020835,0.7604457450793647,0.1339504738612092,0.996219281663516,0.996219281663516,50,0.32440185546875,94.35963660346962,59.16616390530732,0.17614731192588806,0.07936277240514755,0.1468934267759323,131.564286370738,114.91584234220439,0.4502752721309662,0.3414866626262665,0.1902003288269043,0.3382062315940857,0.023713447153568268,0.09845325350761414,128.29391762219086,95.74986984350596,0.18072509765625,515.0925903320312,0.036814115941524506,36.003787422922585,23.59977342941116,0.05533430352807045,0.036635953933000565,30.80110484803191,26.960943936096665,0.13150712847709656,0.0966910719871521,0.12374331802129745,0.08778811991214752,0.06339264661073685,0.045023273676633835,38.36375465470293,28.60178962629026
5629,Lentilagile,iXU1000,2018-07-16,Sutherland,0.3377631033713357,0.7417853560202579,0.09901102044953936,0.9953283011884146,0.9953283011884146,50,0.3065185546875,92.8795276092523,57.3636449428659,0.1334766447544098,0.07415430247783661,0.13893435895442963,130.29931362028114,112.18225500758905,0.4476741850376129,0.3327415883541107,0.1935030221939087,0.3435899615287781,0.010675042867660522,0.0833580493927002,129.90041119032693,96.14434124743427,0.134521484375,515.1246337890625,0.024976031854748726,34.86354096721185,24.410372142589633,0.051183246076107025,0.03270638361573219,29.735981578203603,26.975531285327747,0.12865351140499115,0.09925338625907898,0.12031267583370209,0.08445991575717926,0.05871904641389847,0.041404105722904205,36.86174260063052,28.805123170032257
5630,Lentilagile,iXU1000,2018-07-16,Sutherland,0.3186393903599093,0.7110591809568745,0.09553403391026147,0.9953387229349399,0.9953387229349399,50,0.30792236328125,93.73755527215329,60.90003936749557,0.13435454666614532,0.07120560109615326,0.12913796305656433,130.20645129255826,112.80087428646414,0.4484671354293823,0.3410591781139374,0.18450987339019775,0.31762588024139404,0.007597578689455986,0.07380449026823044,130.36049203976458,98.84134899284824,0.1363525390625,515.159423828125,0.02623707801103592,33.06502763127376,25.058322442888187,0.04444906860589981,0.03114050254225731,29.37332733063815,27.74442709654853,0.12417688220739365,0.10174036771059036,0.10630745440721512,0.0838511660695076,0.05364406853914261,0.0449465736746788,35.79609679834178,30.783165573334944
