plot_name,trial_name,sensor_type,mission_date,field_name,crop_area_fraction_excess-green-based,crop_area_m2_excess-green-based,crop_volume_m3_excess-green-based,foreground,foreground_pre_dsm,ground_dilation_pix_excess-green-based,max_crop_height_m_excess-green-based,mean_blue,mean_blue_segmented,mean_crop_height_m_excess-green-based,mean_excess_green,mean_excess_green_segmented,mean_green,mean_green_segmented,mean_luminance,mean_luminance_segmented,mean_ndyi,mean_ndyi_segmented,mean_ngrdi,mean_ngrdi_segmented,mean_red,mean_red_segmented,median_crop_height_m_excess-green-based,median_ground_elevation_m_excess-green-based,sd_crop_height_m_excess-green-based,std_blue,std_blue_segmented,std_excess_green,std_excess_green_segmented,std_green,std_green_segmented,std_luminance,std_luminance_segmented,std_ndyi,std_ndyi_segmented,std_ngrdi,std_ngrdi_segmented,std_red,std_red_segmented
5001,Lentilagile,iXU1000,2018-06-20,Sutherland,0.01578268188279074,0.035067866326293794,0.0016793767357559514,0.9884367188110962,0.9884367188110962,50,0.06640625,109.36294984735677,100.37113223854797,0.047889333218336105,0.031139615923166275,0.09283407032489777,125.28682466627198,132.68591184096803,0.46223363280296326,0.456961065530777,0.06819925457239151,0.1409486085176468,-0.0004957900964654982,0.061029527336359024,125.32949656382233,117.65531547104581,0.04705810546875,514.2888793945312,0.007278692442923784,11.923903474421168,15.765339371909098,0.01218787208199501,0.018087774515151978,12.455473500078165,14.634494136696318,0.04602443799376488,0.058701545000076294,0.01569090038537979,0.028076617047190666,0.013287280686199665,0.02267306111752987,11.466354936644336,15.341025146912886
5002,Lentilagile,iXU1000,2018-06-20,Sutherland,0.03679752105496756,0.08198181374186438,0.018281005436102143,0.9877038929603981,0.9877038929603981,50,0.22576904296875,111.67589917577256,92.6371910611218,0.2229885458946228,0.03179319202899933,0.10482797771692276,128.19346880760673,131.50096196536924,0.47319892048835754,0.4394855797290802,0.06972334533929825,0.1776004135608673,-0.001488411333411932,0.059735920280218124,128.4965133028185,116.90247151102561,0.22076416015625,514.3344116210938,0.0024869462940841913,13.262382921599542,17.69281011191017,0.017962908372282982,0.026334932073950768,12.92218494420776,15.55223523104781,0.048721011728048325,0.06323113292455673,0.026559194549918175,0.04631675034761429,0.016747761517763138,0.02490636333823204,11.94871392175369,15.969649551006722
5003,Lentilagile,iXU1000,2018-06-20,Sutherland,0.04052386438715948,0.09004080901175306,0,0.9877274970404148,0.9877274970404148,50,0,110.13831843572369,90.36259516270296,0,0.03368844836950302,0.10852374136447906,127.46540878786058,130.11143299871995,0.4686623215675354,0.4322977066040039,0.07394234091043472,0.18364106118679047,-0.0008869579178281128,0.06463585048913956,127.61138807135563,114.51317119180759,0,514.377685546875,0,13.314941830666479,14.590848021168835,0.018880177289247513,0.025265082716941833,12.61864969873785,11.911946726900029,0.047912050038576126,0.050030775368213654,0.02802857756614685,0.04370725154876709,0.018252547830343246,0.026032153517007828,11.633810359853518,12.824927133570993
5004,Lentilagile,iXU1000,2018-06-20,Sutherland,0.026122275314001953,0.056707330459661164,0.0020362801250527703,0.9876339448628205,0.9876339448628205,50,0.2308349609375,112.05066859252666,93.86980282897557,0.03590858727693558,0.03221927955746651,0.09856387972831726,128.9874735124271,130.38169738534077,0.4755685031414032,0.4396878480911255,0.07105229049921036,0.16560032963752747,-0.0022256174124777317,0.0564546138048172,129.49244351883732,116.6260180025718,0.0345458984375,514.4050903320312,0.006028816569596529,12.724501718510062,15.546119358012502,0.014902708120644093,0.022454893216490746,12.373554349658125,14.323995712929936,0.04698452353477478,0.05689205229282379,0.021558327600359917,0.036363691091537476,0.014978832565248013,0.023187043145298958,11.513952755022304,14.63177408897071
5005,Lentilagile,iXU1000,2018-06-20,Sutherland,0.06960404833439329,0.15420638996060185,0.011147172569955137,0.9884515545150574,0.9884515545150574,50,0.1435546875,109.89639575429285,83.58670395021858,0.07228735834360123,0.03641777113080025,0.11529745906591415,128.18872124388693,124.95277854357843,0.46967026591300964,0.40890005230903625,0.07887360453605652,0.20151016116142273,0.0013397530419752002,0.07601633667945862,127.90798866203207,107.51715174668189,0.06243896484375,514.4407958984375,0.030147580429911613,14.862570321819375,14.191654277442897,0.024565663188695908,0.027972767129540443,12.700112888194147,13.37679096597347,0.05106785520911217,0.05162438750267029,0.03857598826289177,0.04577236995100975,0.024156782776117325,0.0297749824821949,12.961733775483298,13.718431245993916
5006,Lentilagile,iXU1000,2018-06-20,Sutherland,0.039400726557591984,0.08754528229269595,0.004331491937223773,0.9877352585685919,0.9877352585685919,50,0.10797119140625,112.05437163693972,92.96547660311958,0.04947715997695923,0.033528320491313934,0.10373847186565399,129.46586545027452,130.34856152512998,0.47651752829551697,0.4378696084022522,0.0730988085269928,0.17038162052631378,-0.0014508956810459495,0.06434343755245209,129.7779137417716,114.8250259965338,0.04449462890625,514.47705078125,0.0171812791377306,13.72393700473489,15.240338718444507,0.017627261579036713,0.02332097664475441,13.165121754125172,13.7682362010088,0.050082143396139145,0.05539782717823982,0.02540348283946514,0.037635307759046555,0.018253302201628685,0.025845875963568687,12.360106113260914,14.567812780010307
5007,Lentilagile,iXU1000,2018-06-20,Sutherland,0.04075213294548289,0.08872889386867922,0.008145035179351412,0.9883351445038997,0.9883351445038997,50,0.091796875,112.52556055059917,91.41127049180328,0.091796875,0.03515778109431267,0.10763313621282578,130.30581914849196,129.21523224043716,0.47858425974845886,0.4326007068157196,0.0742926225066185,0.1747773438692093,0.000501443340908736,0.07259395718574524,130.1556096814152,112.12629781420765,0.091796875,514.5142822265625,0,13.6238875515088,16.37805313039785,0.01841210201382637,0.024820109829306602,12.910192749451369,14.72892771707086,0.049625180661678314,0.059517472982406616,0.02605312503874302,0.03919821232557297,0.019269021227955818,0.030021440237760544,12.483798863070932,16.480302606406788
5008,Lentilagile,iXU1000,2018-06-20,Sutherland,0.06388825535276219,0.13948584644198425,0,0.9882955095219246,0.9882955095219246,50,0,111.59830502817536,84.9372659991293,0,0.035802606493234634,0.11585674434900284,129.9804190980547,126.46525903352199,0.47709453105926514,0.414514422416687,0.0780261754989624,0.20081260800361633,-0.00030996749410405755,0.07614622265100479,130.1032030350398,108.90631258162821,0,514.5524291992188,0,15.472480796344794,16.223338665971948,0.024192268028855324,0.029545819386839867,13.817467003985653,13.915061662975251,0.05456333979964256,0.05668023228645325,0.03742532059550285,0.0516844317317009,0.024064114317297935,0.03181475028395653,13.914653691451738,15.228379529207146
5009,Lentilagile,iXU1000,2018-06-20,Sutherland,0.05744037436401161,0.12651813457436978,0.014491769310672037,0.9876498800959232,0.9876498800959232,50,0.17022705078125,111.77566854658029,88.83951388221732,0.11454302072525024,0.03428955748677254,0.11558060348033905,129.53004458816648,130.1852723604573,0.47656917572021484,0.42946040630340576,0.07496564090251923,0.19121356308460236,-0.0010677556274458766,0.07338424026966095,129.7967458364144,112.58492650590834,0.11505126953125,514.5891723632812,0.024478226900100708,14.270443961545917,13.807288477343208,0.023127645254135132,0.02820664271712303,13.082294261191372,13.346988724344083,0.050616614520549774,0.050737686455249786,0.03340968117117882,0.04196794703602791,0.022437281906604767,0.02903198078274727,12.793097065589878,13.671007738499236
5010,Lentilagile,iXU1000,2018-06-20,Sutherland,0.07829301262189389,0.17093543803835648,0.021566811198610744,0.9882955095219246,0.9882955095219246,50,0.1942138671875,110.00003059515929,84.70656151195425,0.1261693388223648,0.036675360053777695,0.11442910879850388,128.18862193839803,125.0730398948453,0.46968746185302734,0.41133278608322144,0.0784095749258995,0.19440363347530365,0.002438951749354601,0.07839658856391907,127.6727792086423,107.08067782159225,0.12420654296875,514.6129760742188,0.026745755225419998,14.816174426125855,11.5535384879658,0.0254797525703907,0.027515167370438576,12.503471669588496,11.206112590626793,0.05061303824186325,0.04182345047593117,0.03884071484208107,0.042245738208293915,0.025860564783215523,0.030250797048211098,13.257720386773284,11.781513930975878
