plot_name,trial_name,sensor_type,mission_date,field_name,crop_area_fraction_excess-green-based,crop_area_m2_excess-green-based,crop_volume_m3_excess-green-based,foreground,foreground_pre_dsm,ground_dilation_pix_excess-green-based,max_crop_height_m_excess-green-based,mean_blue,mean_blue_segmented,mean_crop_height_m_excess-green-based,mean_excess_green,mean_excess_green_segmented,mean_green,mean_green_segmented,mean_luminance,mean_luminance_segmented,mean_ndyi,mean_ndyi_segmented,mean_ngrdi,mean_ngrdi_segmented,mean_red,mean_red_segmented,median_crop_height_m_excess-green-based,median_ground_elevation_m_excess-green-based,sd_crop_height_m_excess-green-based,std_blue,std_blue_segmented,std_excess_green,std_excess_green_segmented,std_green,std_green_segmented,std_luminance,std_luminance_segmented,std_ndyi,std_ndyi_segmented,std_ngrdi,std_ngrdi_segmented,std_red,std_red_segmented
1,AGILE_LDP_Italy,FC550,2018-04-10,Italy,0.20663745019920318,0.6880089140010108,0.12711398736821022,0.9018201677169937,0.9018201677169937,50,0.4398460388183594,28046.76291633466,20468.8857440327,0.1847563087940216,0.03759406879544258,0.12576483190059662,33739.42026294821,31954.741526240698,0.48544493317604065,0.3998804986476898,0.09822332859039307,0.22099582850933075,-0.007273910101503134,0.08583467453718185,34504.62276494024,26956.601125978483,0.18350601196289062,-55.52254104614258,0.04214515537023544,4823.242646013696,2347.5788158501127,0.04896518960595131,0.025794852524995804,2591.3736467726567,1553.536618643914,0.06079414114356041,0.02574288472533226,0.0696052685379982,0.04535150155425072,0.05188952758908272,0.03195797652006149,4896.839208938323,2230.223313689124
10,AGILE_LDP_Italy,FC550,2018-04-10,Italy,0.04398983077778661,0.14646616599380274,0.02456980206339103,0.9016346470680936,0.9016346470680936,50,0.24321365356445312,28503.480892984826,24980.864366985734,0.16775070130825043,0.022052045911550522,0.09323733299970627,34680.147501390325,36063.4926855698,0.507581353187561,0.46673527359962463,0.09816145896911621,0.18312332034111023,-0.04518041014671326,0.017058664932847023,37966.452403273215,34925.502979953046,0.16642379760742188,-54.438446044921875,0.025918031111359596,2257.790203562192,2788.233949766582,0.02152828685939312,0.01646265760064125,2305.7415664355017,2443.1064756927663,0.03484022244811058,0.04175245016813278,0.027877410873770714,0.028241682797670364,0.019378824159502983,0.018825974315404892,2562.187547929437,3379.1056452214966
100,AGILE_LDP_Italy,FC550,2018-04-10,Italy,0.43542282531613297,1.4497627267242252,0.410985245358939,0.9018273535350632,0.9018273535350632,50,0.371246337890625,23480.360156492778,19071.70782856934,0.28348448872566223,0.0700417086482048,0.14138461649417877,31905.12532967865,31894.13563664312,0.43594175577163696,0.3888433277606964,0.1584472507238388,0.25199460983276367,0.01746463216841221,0.09873536974191666,31149.522704998366,26185.28152106284,0.2906455993652344,-54.63776397705078,0.04137606546282768,4378.1674111027105,1740.2718124610312,0.06577590107917786,0.024213379248976707,2112.2501563092424,2127.1984953924575,0.052378423511981964,0.025320719927549362,0.08786717057228088,0.03881841525435448,0.07490523904561996,0.026871195062994957,5037.772222079765,2140.411208799994
101,AGILE_LDP_Italy,FC550,2018-04-10,Italy,0.4747730210145043,1.5807812302970394,0.4441376976771481,0.9027411664722066,0.9027411664722066,50,0.46596527099609375,22518.527261412775,19067.967231847284,0.28096088767051697,0.0687212198972702,0.12564106285572052,30079.902099854797,30080.62866121091,0.4103630781173706,0.37497323751449585,0.14910925924777985,0.22478733956813812,0.02954675257205963,0.10014761239290237,28633.98711525267,24625.516342065905,0.2895164489746094,-54.753089904785156,0.03913776949048042,3932.3717289600304,1668.623973714261,0.05700267478823662,0.018793605268001556,2037.9152628705485,1677.2600953090514,0.04704635217785835,0.022887535393238068,0.0774223804473877,0.03164958208799362,0.07077255845069885,0.02420770190656185,4537.336868661325,1807.9319125237882
102,AGILE_LDP_Italy,FC550,2018-04-10,Italy,0.498219137696114,1.6588462871869714,0.4836220188605863,0.9018273535350632,0.9018273535350632,50,0.3880462646484375,22345.69968366786,19632.403361747725,0.291541188955307,0.0739789679646492,0.12830059230327606,30185.020645253822,30931.66935883698,0.4080266058444977,0.3857792019844055,0.15299727022647858,0.22405843436717987,0.03473244234919548,0.09829719364643097,28327.916932932807,25414.576646888545,0.2977027893066406,-54.86037063598633,0.04936680197715759,3688.5026963605783,1712.2903719975832,0.05709752440452576,0.018803836777806282,2572.311689973655,1981.385227682781,0.04475562646985054,0.02597150206565857,0.07662129402160645,0.02973100170493126,0.06734859198331833,0.024731244891881943,4061.4928590327913,1990.874749150096
103,AGILE_LDP_Italy,FC550,2018-04-10,Italy,0.4199249408371248,1.3981617184708572,0.2985469980982479,0.9018273535350632,0.9018273535350632,50,0.314361572265625,21995.78097385678,17910.70818390543,0.21352823078632355,0.06499824672937393,0.13045009970664978,29634.081314093113,29785.79007988463,0.4041965901851654,0.36391156911849976,0.15406477451324463,0.24960824847221375,0.01956738531589508,0.09664022922515869,28753.061449709563,24562.77630405495,0.21159744262695312,-54.90441131591797,0.044993188232183456,4096.568841621546,1483.6732350884645,0.05842146277427673,0.019450675696134567,2072.464162875261,1505.9086409577353,0.04793146252632141,0.0195930078625679,0.0866854190826416,0.034414421766996384,0.06914039701223373,0.02533443085849285,4388.05970450447,1773.8440050725876
104,AGILE_LDP_Italy,FC550,2018-04-10,Italy,0.4430996015936255,1.4753229497097338,0.4166756264566216,0.9018201677169937,0.9018201677169937,50,0.35289764404296875,22021.46203187251,18313.734917009835,0.28243011236190796,0.07275492697954178,0.1447063684463501,31156.56891633466,32032.12183279685,0.42047119140625,0.38411611318588257,0.17637917399406433,0.27275168895721436,0.009946118108928204,0.08929480612277985,30755.688836653386,26783.845330791777,0.28881072998046875,-55.05262756347656,0.0389605350792408,3818.2588719754167,1512.9036033806601,0.06693480163812637,0.022914791479706764,2186.0227005177294,1944.4378128446217,0.044670332223176956,0.022014809772372246,0.0912819355726242,0.03778110817074776,0.07366345822811127,0.0228611808270216,4254.938066679815,1740.2089107573725
105,AGILE_LDP_Italy,FC550,2018-04-10,Italy,0.31702063155207355,1.0555365266740397,0.24068280700085964,0.9027411664722066,0.9027411664722066,50,0.3486595153808594,23844.373912974104,19765.87754177572,0.22801940143108368,0.053755056113004684,0.13638149201869965,32520.19096551834,33683.79285786189,0.45211857557296753,0.4078545868396759,0.1573491096496582,0.2607680559158325,-0.022066766396164894,0.06258311867713928,34150.33220309234,29726.186581437487,0.23206329345703125,-55.20818328857422,0.03340080752968788,3751.5714415404377,1889.2783912767532,0.05989774689078331,0.02728930674493313,2629.8507707092263,2247.912988710214,0.05061302334070206,0.027031637728214264,0.07664604485034943,0.03950367122888565,0.06171461194753647,0.02763727679848671,4269.542090934375,2212.980980710326
106,AGILE_LDP_Italy,FC550,2018-04-10,Italy,0.3965546091266205,1.3203490053679974,0.3287969626534434,0.9018273535350632,0.9018273535350632,50,0.341461181640625,24668.887841531145,21260.775558591868,0.24902276694774628,0.06656146049499512,0.140509694814682,34247.239607652526,35379.89469136795,0.46908485889434814,0.4322110414505005,0.16525134444236755,0.24948421120643616,-0.009866328909993172,0.06478674709796906,35101.37972605796,31082.408194020252,0.2497100830078125,-55.31038284301758,0.045318201184272766,3459.765676800135,1712.218197797131,0.06363148242235184,0.027201736345887184,2381.562032239083,2186.381888380086,0.04552879557013512,0.025220001116394997,0.0741812065243721,0.03677194565534592,0.06427549570798874,0.02585076354444027,4225.930579314262,2128.336237255493
107,AGILE_LDP_Italy,FC550,2018-04-10,Italy,0.2814183266932271,0.9369968231197321,0.2214882686483259,0.9018201677169937,0.9018201677169937,50,0.3283348083496094,25871.739880478086,21953.711931592956,0.23638102412223816,0.048015132546424866,0.13039015233516693,33085.21519521913,34110.67812446911,0.4676508903503418,0.4278189241886139,0.12478015571832657,0.2171153724193573,-0.011144495569169521,0.07811357825994492,34005.34803187251,29177.40642165468,0.23559188842773438,-55.474124908447266,0.040139779448509216,3334.4383604888526,1537.8441708955852,0.05543701350688934,0.027037056162953377,2243.6558835176147,1659.4106716352167,0.04431154578924179,0.019903933629393578,0.0639001876115799,0.034928616136312485,0.060206133872270584,0.028414951637387276,4134.753721572914,1733.830002087137
