plot_name,trial_name,sensor_type,mission_date,field_name,crop_area_fraction_excess-green-based,crop_area_m2_excess-green-based,crop_volume_m3_excess-green-based,foreground,foreground_pre_dsm,ground_dilation_pix_excess-green-based,max_crop_height_m_excess-green-based,mean_blue,mean_blue_segmented,mean_crop_height_m_excess-green-based,mean_excess_green,mean_excess_green_segmented,mean_green,mean_green_segmented,mean_luminance,mean_luminance_segmented,mean_ndyi,mean_ndyi_segmented,mean_ngrdi,mean_ngrdi_segmented,mean_red,mean_red_segmented,median_crop_height_m_excess-green-based,median_ground_elevation_m_excess-green-based,sd_crop_height_m_excess-green-based,std_blue,std_blue_segmented,std_excess_green,std_excess_green_segmented,std_green,std_green_segmented,std_luminance,std_luminance_segmented,std_ndyi,std_ndyi_segmented,std_ngrdi,std_ngrdi_segmented,std_red,std_red_segmented
1,AGILE_LDP_Italy,FC550,2018-03-09,Italy,0.042490143235015224,0.11277212936157226,0.014326554371000591,0.9013292548525674,0.9013292548525674,50,0.195831298828125,26307.838367769626,19786.54470709147,0.1270398497581482,-0.020726395770907402,0.04888402670621872,30517.04685706443,28524.561297900455,0.4863660931587219,0.38656389713287354,0.07674263417720795,0.18441961705684662,-0.10154996812343597,-0.03918914869427681,37442.86387682787,30855.34899427397,0.1239013671875,-76.2147216796875,0.024890601634979248,4330.169635319124,3228.4135294391926,0.022448398172855377,0.015000428073108196,3959.393133826313,2965.7824362192614,0.07011419534683228,0.046007730066776276,0.038176532834768295,0.04595041647553444,0.02163068577647209,0.024468740448355675,5013.186347861577,3204.1435080592037
10,AGILE_LDP_Italy,FC550,2018-03-09,Italy,0.03560912312222388,0.09450936765359119,0.015619088661033335,0.9013292548525674,0.9013292548525674,50,0.2264556884765625,29382.6406460548,23579.36317449194,0.16526497900485992,-0.024476433172822,0.05096191167831421,33732.07300868393,33228.53468815697,0.5391270518302917,0.45617979764938354,0.07097110897302628,0.1741107553243637,-0.10052512586116791,-0.042931292206048965,41289.631219743475,36198.12824106517,0.16899871826171875,-75.38712310791016,0.028216948732733727,4126.535000125246,3619.3610256137035,0.02335316501557827,0.016988951712846756,3664.9128315775747,3122.3085786352535,0.06508323550224304,0.04822039604187012,0.03705896809697151,0.057372212409973145,0.01931799203157425,0.023050393909215927,4624.576233220058,3327.2620167945242
100,AGILE_LDP_Italy,FC550,2018-03-09,Italy,0.1328612870020899,0.35262471948592,0.03416875773318338,0.9013236319470997,0.9013236319470997,50,0.17223358154296875,26097.51359680589,20711.876931023147,0.09689836204051971,-0.013606754131615162,0.06121831014752388,30764.55687326492,29837.61121284688,0.4832012355327606,0.3957148790359497,0.08575309067964554,0.1837625652551651,-0.09310382604598999,-0.01754937507212162,37215.03733740915,30939.461426491995,0.09131622314453125,-75.66963958740234,0.025773506611585617,4247.770954433135,3183.796510775081,0.035362426191568375,0.02141527831554413,3378.780325481137,3021.332750598804,0.06893345713615417,0.04632893204689026,0.052074749022722244,0.05385195091366768,0.035450100898742676,0.026094766333699226,5035.793280940741,3462.805782285789
101,AGILE_LDP_Italy,FC550,2018-03-09,Italy,0.12306082015625584,0.326613477407548,0.03300335156803242,0.9042693438799311,0.9042693438799311,50,0.17954254150390625,26697.957739897574,21361.565006075332,0.10104712098836899,-0.014909232035279274,0.06128189340233803,31302.57924314356,30515.420818144998,0.49272170662879944,0.4060218930244446,0.08247296512126923,0.17895039916038513,-0.093464694917202,-0.017532028257846832,37861.35362540964,31637.05893074119,0.09651947021484375,-75.75056457519531,0.022249778732657433,4184.987085408986,3092.055146809302,0.03403148427605629,0.020325735211372375,3408.2182969432865,3021.454152629803,0.06705047935247421,0.046052318066358566,0.04756635054945946,0.04537558555603027,0.03413763642311096,0.025675153359770775,4828.880517415198,3427.479392468185
102,AGILE_LDP_Italy,FC550,2018-03-09,Italy,0.1769986587229795,0.4697689104419018,0.048775323015905155,0.9013236319470997,0.9013236319470997,50,0.19470977783203125,26061.20479116629,21250.9526645989,0.10382833331823349,-0.007990323007106781,0.07074830681085587,31185.39079821579,31267.173304666572,0.4842855632305145,0.40920794010162354,0.09328815340995789,0.19379833340644836,-0.08824653923511505,-0.011291897855699062,37356.86839888955,32010.414105456082,0.095947265625,-75.84004974365234,0.03149915114045143,4359.943129267598,3264.1323589795534,0.0419757217168808,0.024545175954699516,3466.4894929991233,3219.633874102355,0.06983012706041336,0.04782910272479057,0.059183813631534576,0.05362620949745178,0.04117172583937645,0.029388336464762688,5092.253484439432,3556.0771715149854
103,AGILE_LDP_Italy,FC550,2018-03-09,Italy,0.12211235534483296,0.3240961779474999,0.023020881803305446,0.9013236319470997,0.9013236319470997,50,0.1344451904296875,26484.747322124833,20811.98753448452,0.07103101909160614,-0.01454769354313612,0.06577251851558685,31433.324657662433,31142.39189741494,0.4942372441291809,0.4104008674621582,0.08911497890949249,0.20223958790302277,-0.09691186994314194,-0.026351971551775932,38288.6682491656,32851.991928067844,0.0685577392578125,-75.86744689941406,0.019300488755106926,4194.855996874778,3150.969431877962,0.03694496303796768,0.024002166464924812,3208.72372084881,2857.5062467789744,0.06658585369586945,0.045228879898786545,0.05581258237361908,0.055201172828674316,0.032581210136413574,0.026243988424539566,4771.600578754745,3265.9308662068743
104,AGILE_LDP_Italy,FC550,2018-03-09,Italy,0.1401318461586528,0.3719213794458152,0.041626626462190404,0.9024699712400609,0.9024699712400609,50,0.169281005859375,27401.564826444217,21410.11740836529,0.11192318797111511,-0.014281020499765873,0.0667547807097435,32430.659349517293,31431.774101489344,0.5092994570732117,0.41452670097351074,0.08783670514822006,0.19244028627872467,-0.09428292512893677,-0.01897118054330349,39331.56748836192,32703.882011950416,0.110137939453125,-75.96409606933594,0.018094902858138084,4303.946215925111,3109.411439835341,0.03897880017757416,0.023043686524033546,3171.941916436852,2932.0601641793655,0.06899723410606384,0.047331392765045166,0.05355606973171234,0.04779436066746712,0.03608853742480278,0.026672091335058212,4988.357440368955,3598.0264179718856
105,AGILE_LDP_Italy,FC550,2018-03-09,Italy,0.06011378948944453,0.15954691426348747,0.01574502930043593,0.9013292548525674,0.9013292548525674,50,0.154815673828125,27906.824749213953,22778.769613947698,0.09868589043617249,-0.023390989750623703,0.052514784038066864,32233.307437490643,31743.964300539643,0.5152131915092468,0.4322659373283386,0.07403196394443512,0.16657251119613647,-0.10207630693912506,-0.031542714685201645,39625.64694065978,33826.045765877956,0.09763336181640625,-76.07002258300781,0.020395934581756592,3710.228656254788,2941.965873557534,0.02731573022902012,0.017592238262295723,3100.884345080639,2773.887105733551,0.060007933527231216,0.042410433292388916,0.037243567407131195,0.041927725076675415,0.025618866086006165,0.02264520898461342,4344.360572739899,3116.955319467241
106,AGILE_LDP_Italy,FC550,2018-03-09,Italy,0.09304095573785832,0.24693830609892525,0.021365343581001298,0.9013236319470997,0.9013236319470997,50,0.1563568115234375,27411.2148289092,22093.767332707524,0.0865209773182869,-0.01867009699344635,0.059457410126924515,32017.896316167065,31441.42362880515,0.507267951965332,0.42124417424201965,0.08023761957883835,0.17720752954483032,-0.09820885211229324,-0.023707980290055275,39071.6676939393,32995.99758616065,0.08541107177734375,-76.14813232421875,0.019519822672009468,4004.996981105795,3073.577868884282,0.031216472387313843,0.01975933276116848,3300.6053807127696,2967.3005262136817,0.06426890194416046,0.045455511659383774,0.04509827122092247,0.04636520892381668,0.02948319911956787,0.024753564968705177,4647.891857906408,3393.0036126935056
107,AGILE_LDP_Italy,FC550,2018-03-09,Italy,0.05458027648849628,0.14486051801094438,0.016113216533123934,0.9013292548525674,0.9013292548525674,50,0.148773193359375,27659.56972101612,22471.32906617899,0.11123263090848923,-0.023195305839180946,0.05731669440865517,31977.092060937266,31686.769573665562,0.5111149549484253,0.42696642875671387,0.07455457001924515,0.17381960153579712,-0.10259975492954254,-0.026051023975014687,39334.82292134551,33389.71013830152,0.10958099365234375,-76.266845703125,0.017064981162548065,3804.087960208836,3408.9086610883564,0.02621643804013729,0.018732378259301186,3249.164650925224,2812.474829451849,0.06038076430559158,0.04517696052789688,0.03950304910540581,0.04974322021007538,0.02445410005748272,0.026105402037501335,4343.886683820829,3047.6488407832862
