plot_name,trial_name,sensor_type,mission_date,variety_name,field_name,crop_area_fraction_blue-ndvi-based,crop_area_fraction_excess-green-based,crop_area_fraction_ndvi-based,crop_area_m2_blue-ndvi-based,crop_area_m2_excess-green-based,crop_area_m2_ndvi-based,crop_volume_m3_excess-green-based,crop_volume_m3_ndvi-based,foreground,foreground_pre_dsm,ground_dilation_pix_excess-green-based,ground_dilation_pix_ndvi-based,max_crop_height_m_excess-green-based,max_crop_height_m_ndvi-based,mean_blue,mean_blue_ndvi,mean_blue_segmented,mean_crop_height_m_excess-green-based,mean_crop_height_m_ndvi-based,mean_excess_green,mean_excess_green_segmented,mean_green,mean_green_segmented,mean_luminance,mean_luminance_segmented,mean_ndre,mean_ndre_segmented,mean_ndvi,mean_ndvi_segmented,mean_ndyi,mean_ndyi_segmented,mean_ngrdi,mean_ngrdi_segmented,mean_nir,mean_nir_segmented,mean_red,mean_red_segmented,mean_rededge,mean_rededge_segmented,median_crop_height_m_excess-green-based,median_crop_height_m_ndvi-based,median_ground_elevation_m_excess-green-based,median_ground_elevation_m_ndvi-based,sd_crop_height_m_excess-green-based,sd_crop_height_m_ndvi-based,std_blue,std_blue_ndvi,std_blue_segmented,std_excess_green,std_excess_green_segmented,std_green,std_green_segmented,std_luminance,std_luminance_segmented,std_ndre,std_ndre_segmented,std_ndvi,std_ndvi_segmented,std_ndyi,std_ndyi_segmented,std_ngrdi,std_ngrdi_segmented,std_nir,std_nir_segmented,std_red,std_red_segmented,std_rededge,std_rededge_segmented
6101,lentilagile,RedEdge,2017-06-20,NA,Rosthern,1,0.05742274353107982,0.07192343634195857,1.8678164126720258,0.10725514282800729,0.13433977485528187,0.002005261417459282,0.002495544195228258,0.9862704592404259,0.9862704592404259,50,50,0.04024274549828988,0.032691781547214305,2648.043920987336,0.5503526329994202,2340.9276094276092,0.018696179638442965,0.01857636130413792,0.001588364946655929,0.026415519416332245,4204.643411851899,5074.8872053872055,0.06302396953105927,0.058741495013237,0.19467975199222565,0.24332086741924286,0.24608901143074036,0.5252913236618042,0.22753004729747772,0.3764691650867462,-0.1346471607685089,0.10674142837524414,9134.305126800502,9134.305126800502,5553.055908226726,4346.564534231201,6176.393323236554,7388.122759856631,0.018555676609992133,0.01861847472247291,510.73994861326594,510.73998368673415,0.005161691739453371,0.004671004361483999,616.2941249618283,0.05981210246682167,759.3811991656426,0.00841238722205162,0.012559296563267708,917.655847598664,1033.5841664520847,0.01402334962040186,0.018230251967906952,0.03928230702877045,0.037487562745809555,0.09557861089706421,0.09803519397974014,0.06058616191148758,0.06794918328523636,0.08069942146539688,0.13026700913906097,1685.4255879798889,1685.4255879798889,1343.7734335679634,2061.7864406003387,1250.985197023271,1478.0808630779986
6102,lentilagile,RedEdge,2017-06-20,NA,Rosthern,1,0.06667302253154098,0.09184224743381955,1.880104039018345,0.1253522189551113,0.17267298035284637,0.0025787531760628995,0.003431459819408833,0.9887820512820513,0.9887820512820513,50,50,0.044411149991390175,0.04443340672941076,2507.153017446849,0.5541160702705383,2122.113441372736,0.020572058457029408,0.019872592761165417,0.00208049057982862,0.02591926045715809,4012.244700797661,4718.961391801716,0.05968151614069939,0.05395301803946495,0.1956011950969696,0.251373827457428,0.2526422142982483,0.5358054041862488,0.23218266665935516,0.38835301995277405,-0.12821216881275177,0.12379314750432968,8759.141735786698,8759.141735786698,5244.646486795691,3918.5719733079122,5903.78860393428,6933.662975778547,0.020625631810474943,0.020156247323228627,510.7543157684328,510.7543174544304,0.0073684071945688216,0.007427129762327962,618.4826468959533,0.06667856872081757,730.3808306423153,0.008461185730993748,0.0108563844114542,886.9949981424429,978.4933643108424,0.013914328068494797,0.017681611701846123,0.04093310236930847,0.036901481449604034,0.1075270026922226,0.10500892996788025,0.06474873423576355,0.06778661906719208,0.08718668669462204,0.12523218989372253,1709.0519524445858,1709.0519524445858,1337.5966285458446,1991.716107344492,1208.8112596991346,1346.6674581410432
6103,lentilagile,RedEdge,2017-06-20,NA,Rosthern,1,0.029582199455738756,0.028333600128061468,1.8678150512143714,0.05525407739145444,0.052921924774282654,0.0011030090972332688,0.0010781826025968136,0.9863268914993053,0.9863268914993053,50,50,0.0385373451039186,0.02886641161535408,2769.48858652153,0.5308026671409607,2695.719696969697,0.019962492350000936,0.02037307991338885,0.00043540610931813717,0.02023504115641117,4371.904594205219,5444.637445887446,0.06640864908695221,0.06725412607192993,0.17882056534290314,0.23428630828857422,0.20960435271263123,0.4927961826324463,0.2250564843416214,0.3486010730266571,-0.14864669740200043,0.02736029215157032,8994.297518809028,8994.297518809028,5917.251928925884,5541.348484848485,6287.488810629102,7360.033898305085,0.01996094549423333,0.020286275928413033,510.75906188723945,510.75906254904504,0.005171478427643378,0.003621709753665436,600.2994997838384,0.050788503140211105,917.468793718635,0.006478477735072374,0.012804052792489529,879.1231040289416,1140.6353689770635,0.013423330150544643,0.023370008915662766,0.038928546011447906,0.03567036613821983,0.07093511521816254,0.07933516800403595,0.05274341255426407,0.06649031490087509,0.05663226172327995,0.12813778221607208,1389.496685298495,1389.496685298495,1248.5813457421225,2577.4107539497127,1129.2099922609773,1101.809448075235
6104,lentilagile,RedEdge,2017-06-20,NA,Rosthern,1,0.10889649825558857,0.12850497480294612,1.867814469946144,0.20339845516825336,0.2400234513970074,0.004506791627743618,0.005413373290289822,0.9886937080804855,0.9886937080804855,50,50,0.05796223960737734,0.057999806305701895,2540.3734655640264,0.5670339465141296,2166.576980124592,0.022157452592329437,0.022553518244914778,0.0041548446752130985,0.03339808061718941,4212.195729422406,5180.12370216553,0.061317186802625656,0.05657399818301201,0.19574706256389618,0.24491551518440247,0.26871636509895325,0.5611621737480164,0.2471240907907486,0.4129545986652374,-0.11287733912467957,0.16599692404270172,9358.059956066676,9358.059956066676,5339.442499030883,3816.18392168496,6280.859025713917,8049.707642031171,0.01993985999092729,0.02033807022743872,510.75176331646173,510.7517230503132,0.011580754440327504,0.011272140345258263,575.4113071688582,0.07590704411268234,552.7209319259052,0.011957534588873386,0.012439331971108913,887.4330729379881,884.2005809116752,0.012842686846852303,0.011894160881638527,0.044600680470466614,0.040579672902822495,0.1298529952764511,0.1132795512676239,0.07707991451025009,0.0708814486861229,0.11419687420129776,0.12701740860939026,2184.78619655671,2184.78619655671,1316.0902990929587,1388.9408958672664,1369.3821036535317,1696.466509141407
6105,lentilagile,RedEdge,2017-06-20,NA,Rosthern,1,0.08129376244620029,0.09979443694995825,1.8678138670390596,0.15184161680079206,0.18639743318848714,0.004424456251570447,0.0054000711925147795,0.9831375521030693,0.9831375521030693,50,50,0.061475058020619144,0.06146049928179309,2484.384402903578,0.5570149421691895,2130.2117740023705,0.029138627108897905,0.02897073795567865,0.0033539587166160345,0.03301026672124863,4058.1215070341104,5096.394705649941,0.0594848170876503,0.0559270866215229,0.19337405264377594,0.25148043036460876,0.25717684626579285,0.5667696595191956,0.24006123840808868,0.4145206809043884,-0.11881953477859497,0.1715298295021057,8893.695060062953,8893.695060062953,5192.255283612771,3735.9225602528645,5991.081839789298,7975.510138397168,0.025720776522007327,0.025513663046979218,510.73454933457674,510.73455134498863,0.011431187841891474,0.011094788907388187,522.9569730050791,0.07289191335439682,567.3266352451012,0.01039633434265852,0.012220503762364388,804.8253881954776,821.9356524615889,0.011588563211262226,0.01251749973744154,0.0473472960293293,0.05394502356648445,0.1205986738204956,0.11817595362663269,0.07044479995965958,0.07224538922309875,0.10183209180831909,0.12760768830776215,2076.5594817700508,2076.5594817700508,1171.6946180331527,1469.7842253985,1255.6003624441903,1675.4174888566533
6106,lentilagile,RedEdge,2017-06-20,NA,Rosthern,1,0.11670020120724346,0.12985851617642363,1.8678132667843408,0.2179741840512913,0.24255145931925298,0.006123050799226121,0.006969401647563597,0.9887267904509284,0.9887267904509284,50,50,0.06364894648481823,0.06363978368494827,2646.8567915429085,0.5576676726341248,2329.630541871921,0.02809071553989766,0.028733703219613604,0.004514277447015047,0.02954467386007309,4371.907700169269,5276.159277504105,0.06332050263881683,0.06045173853635788,0.1888042390346527,0.24473640322685242,0.2618374228477478,0.5578806400299072,0.24719497561454773,0.40036502480506897,-0.10751217603683472,0.13449105620384216,9402.17077065568,9402.17077065568,5505.272172718853,4350.267651888342,6418.858196799847,7703.657156910969,0.025857108076820623,0.02644702125502363,510.7357831050955,510.73581613287666,0.011723290510270356,0.011300982860666055,765.7199814733654,0.0803947001695633,973.3932544525738,0.01127332542091608,0.014316036365926266,1129.2797583185923,1264.483115267252,0.017331095412373543,0.02246168814599514,0.04792458191514015,0.046905044466257095,0.13147592544555664,0.10538997501134872,0.07539063692092896,0.08072256296873093,0.10881827026605606,0.14286746084690094,2278.024379503601,2278.024379503601,1681.0369845933672,2448.9445821755894,1567.1678928913134,1715.2735400757506
6107,lentilagile,RedEdge,2017-06-20,NA,Rosthern,0.9999680143295804,0.12375255885363357,0.130789406345957,1.8800407109134385,0.23266729074382153,0.24589727367575248,0.005795546789819058,0.006210322051234921,0.988741302972802,0.988741302972802,50,50,0.06080191719155437,0.06080227544572381,2961.072799385875,0.5553147196769714,2422.5802532954253,0.02490916007699702,0.02525575805864378,0.005215417128056288,0.036146875470876694,4917.69514457523,5727.578960971828,0.07128448039293289,0.0630146712064743,0.1829499453306198,0.2373037189245224,0.2558516263961792,0.5670437812805176,0.2495570182800293,0.40952566266059875,-0.10755448043346405,0.16042818129062653,10503.600435005117,10503.584109010651,6190.732791709314,4294.806668389765,7240.392879989765,9062.833211054047,0.021929247811954156,0.02231580226987262,510.7452972505223,510.7453190442692,0.01162546905682953,0.01140647683638231,782.2907090489591,0.083829864859581,665.9200939685915,0.013517007231712341,0.014064280316233635,1143.8643777429922,1005.7674457116324,0.017253872007131577,0.014499473385512829,0.04554115980863571,0.037680987268686295,0.13781890273094177,0.11331097781658173,0.07816292345523834,0.07231350988149643,0.11764199286699295,0.13129863142967224,2555.767220958315,2555.806465684692,1728.5957004912523,1676.1049771384255,1641.5282779656964,1830.9328606459567
6108,lentilagile,RedEdge,2017-06-20,NA,Rosthern,0.9999681183447044,0.09580437416310655,0.10995982911432761,1.8800403121428162,0.1801218280882883,0.20673550252129996,0.005561475480862808,0.006387494538060448,0.9856083459024636,0.9856083459024636,50,50,0.04867709783331975,0.04881091836921314,2682.112414716572,0.5513983368873596,2260.5993344425956,0.03087618829927043,0.030896940584273107,0.0038496782071888447,0.030115721747279167,4390.243639609768,5162.790349417637,0.06397272646427155,0.057235267013311386,0.1834956258535385,0.22930414974689484,0.2502734959125519,0.527990996837616,0.24277186393737793,0.3946894407272339,-0.11583966016769409,0.125834658741951,9324.213734617102,9324.190849673203,5593.797551488873,4117.714143094842,6437.753427277944,7878.683676427951,0.030854669764266873,0.030807633612710106,510.74959865909443,510.74960840610777,0.007523994088341862,0.007676826996611372,676.7286927374334,0.072682224214077,586.5899660062308,0.010310149751603603,0.010043961927294731,980.1162451715434,905.910998247327,0.014842446893453598,0.012862824834883213,0.04376897215843201,0.036797523498535156,0.11577437818050385,0.09330137819051743,0.07162479311227798,0.060690514743328094,0.09533298760652542,0.10310505330562592,1951.8343022172671,1951.8612087794763,1435.7499173072881,1429.3641961169556,1365.8142342138376,1507.7966774389974
6109,lentilagile,RedEdge,2017-06-20,NA,Rosthern,0.9999039508228212,0.0954408657232503,0.10478965230197862,1.8676319539287933,0.17826553279311366,0.1957273025266223,0.003961679969645769,0.004397045603355553,0.9862953138815208,0.9862953138815208,50,50,0.041247564315938234,0.04124018071985347,2679.344912595249,0.5499103665351868,2321.535726266354,0.022223477009678045,0.02246516222619212,0.00412353128194809,0.03104189783334732,4398.748959467247,5290.460248238846,0.06390383839607239,0.059072162955999374,0.18268421292304993,0.2349880039691925,0.24913877248764038,0.5389390587806702,0.24358117580413818,0.3936099410057068,-0.11377988755702972,0.13308389484882355,9283.302426842543,9283.309147961962,5577.681757059615,4190.723247232472,6420.585003521803,7952.0696608615945,0.02185698744307274,0.0222008926555759,510.76128070932504,510.76125515142326,0.006437564904757923,0.006400672278675244,676.8417157495533,0.073672354221344,625.8013799443659,0.010821862146258354,0.012510442174971104,1004.5776479552552,965.0488020745794,0.01480573508888483,0.01401940081268549,0.045140575617551804,0.04141698032617569,0.118448905646801,0.10074884444475174,0.07239586859941483,0.06847384572029114,0.09943331032991409,0.12223416566848755,2003.508711961641,2003.5841776157483,1440.9012115421426,1608.7593858987111,1392.396756956593,1613.8875483357513
6110,lentilagile,RedEdge,2017-06-20,NA,Rosthern,1,0.1383509108341323,0.14132310642377757,1.8800989364359164,0.26011340031419244,0.26570142208116404,0.009802990543165246,0.010218153094965305,0.9832202111613876,0.9832202111613876,50,50,0.08716251374488593,0.08731330853328245,2988.2121444550976,0.5555199384689331,2401.943173943174,0.03768737224350671,0.038457276648839155,0.006460562814027071,0.03844544291496277,5011.486513263023,5911.518826518826,0.07180260866880417,0.06467033922672272,0.18076440691947937,0.23444174230098724,0.2612338662147522,0.5770671963691711,0.25565895438194275,0.4288835823535919,-0.0958208367228508,0.17470158636569977,10523.012623841483,10523.012623841483,6187.974912112496,4382.050358050358,7318.836369447108,8963.2460425147,0.034688037268779226,0.035286564110890595,510.7695451504626,510.7694658940312,0.013051348488132013,0.013222045069408224,999.2071231897224,0.09341848641633987,833.5696394022194,0.015224037691950798,0.016334205865859985,1435.1715307978607,1249.3965461105781,0.021793857216835022,0.018186824396252632,0.04885495826601982,0.03999502211809158,0.14929381012916565,0.11814434081315994,0.09178891777992249,0.0850532129406929,0.12920743227005005,0.14878541231155396,2752.907118751867,2752.907118751867,2123.5554439504685,2110.776394269904,1940.840255957163,2051.983119746261
