plot_name,trial_name,sensor_type,mission_date,variety_name,field_name,crop_area_fraction_blue-ndvi-based,crop_area_fraction_excess-green-based,crop_area_fraction_ndvi-based,crop_area_m2_blue-ndvi-based,crop_area_m2_excess-green-based,crop_area_m2_ndvi-based,crop_volume_m3_excess-green-based,crop_volume_m3_ndvi-based,foreground,foreground_pre_dsm,ground_dilation_pix_excess-green-based,ground_dilation_pix_ndvi-based,max_crop_height_m_excess-green-based,max_crop_height_m_ndvi-based,mean_blue,mean_blue_ndvi,mean_blue_segmented,mean_crop_height_m_excess-green-based,mean_crop_height_m_ndvi-based,mean_excess_green,mean_excess_green_segmented,mean_green,mean_green_segmented,mean_luminance,mean_luminance_segmented,mean_ndre,mean_ndre_segmented,mean_ndvi,mean_ndvi_segmented,mean_ndyi,mean_ndyi_segmented,mean_ngrdi,mean_ngrdi_segmented,mean_nir,mean_nir_segmented,mean_red,mean_red_segmented,mean_rededge,mean_rededge_segmented,median_crop_height_m_excess-green-based,median_crop_height_m_ndvi-based,median_ground_elevation_m_excess-green-based,median_ground_elevation_m_ndvi-based,sd_crop_height_m_excess-green-based,sd_crop_height_m_ndvi-based,std_blue,std_blue_ndvi,std_blue_segmented,std_excess_green,std_excess_green_segmented,std_green,std_green_segmented,std_luminance,std_luminance_segmented,std_ndre,std_ndre_segmented,std_ndvi,std_ndvi_segmented,std_ndyi,std_ndyi_segmented,std_ngrdi,std_ngrdi_segmented,std_nir,std_nir_segmented,std_red,std_red_segmented,std_rededge,std_rededge_segmented
7035,lentilagile,RedEdge,2017-06-27,NA,Rosthern,1,0.1276838739150297,0.1695164132350062,1.9343095318016468,0.2469801343712016,0.32789721391729937,0.005334844003805532,0.007012762877736802,1,1,50,50,0.03606235711265526,0.03612262281177436,2993.003197807218,0.5531638264656067,2419.063378481983,0.021600295980839773,0.021387076742608514,0.005729577969759703,0.03226885944604874,4633.660836650786,5154.375159723997,0.06646322458982468,0.05783986672759056,0.21981658041477203,0.2853602468967438,0.3094857931137085,0.5888141989707947,0.21660950779914856,0.3620363473892212,-0.0805521085858345,0.17441949248313904,10688.576877895974,10688.576877895974,5523.342654832604,3660.2072578584207,6786.463192586308,8422.26333012512,0.020892914494055503,0.02079117426552557,509.22510383560723,509.225071509386,0.005107709969940815,0.005125806400965908,647.9792217675998,0.08695375174283981,415.4573660077945,0.011450394988059998,0.009158080443739891,851.3118349903904,668.251035369804,0.013323795050382614,0.008046061731874943,0.04513400420546532,0.03742195665836334,0.14088714122772217,0.11179988086223602,0.06746243685483932,0.050271350890398026,0.10869856178760529,0.09005867689847946,2678.1656347482754,2678.1656347482754,1339.3692060407068,835.2142228715088,1375.0765851955587,1516.2421054633905
7036,lentilagile,RedEdge,2017-06-27,NA,Rosthern,1,0.13003716270803037,0.1637098077233802,1.95181639192141,0.2538086657324852,0.3195314862327957,0.006696565209864778,0.008255124339634915,0.9968109779667569,0.9968109779667569,50,50,0.05133349925506536,0.05134792590519055,3117.654128292131,0.5484253764152527,2258.3031809145127,0.026384304848452143,0.02583508885763019,0.005820543970912695,0.033392272889614105,4823.209080626919,5095.519880715706,0.06937508285045624,0.0564967542886734,0.21602831780910492,0.28689661622047424,0.30337589979171753,0.6011438369750977,0.2190248668193817,0.3897324204444885,-0.07852427661418915,0.19191518425941467,10886.087089998384,10886.087089998384,5765.86527710454,3556.011431411531,6990.73679108095,8204.612120015792,0.02476765676362902,0.024267449228716487,509.2585636484491,509.25858265289276,0.009290570403179698,0.00899808532385437,817.2890813334039,0.09503588825464249,580.9620338038383,0.012155967764556408,0.011020117439329624,998.6614445328912,837.9273421473232,0.01631680689752102,0.012004825286567211,0.048297688364982605,0.04094685986638069,0.1474258154630661,0.11966343224048615,0.07915156334638596,0.06332790851593018,0.11749345809221268,0.11289757490158081,2548.6706381796944,2548.6706381796944,1610.163508288367,1306.7657230501975,1436.0875437642267,1593.9924859192286
7037,lentilagile,RedEdge,2017-06-27,NA,Rosthern,1,0.09450797229827669,0.12224190690932517,1.9518164943653427,0.18446221918079933,0.23859377020829362,0.0024334104137842994,0.003153442481454994,0.9936625804180136,0.9936625804180136,50,50,0.02440559560437805,0.024672154298798432,3224.7928168787244,0.5360473394393921,2311.916496250852,0.013191917697787261,0.013216784657462021,0.004646389279514551,0.03386097401380539,4900.3331615397,5159.654737559646,0.07131664454936981,0.05730719119310379,0.21154113113880157,0.28421926498413086,0.28617292642593384,0.597493052482605,0.21001699566841125,0.3844810128211975,-0.08962822705507278,0.1948307305574417,10804.01488162345,10804.01488162345,5966.871251409245,3569.235173824131,7016.168497342567,8380.505401844532,0.01268946978200347,0.012904023814797938,509.28720271669215,509.286968379184,0.005373686436607038,0.00539507624764984,818.0582683232175,0.08652187883853912,544.7823479080638,0.010810927487909794,0.01070620771497488,1002.7375001893779,763.0826789618169,0.016477596014738083,0.010866465978324413,0.045344069600105286,0.042990077286958694,0.1325656622648239,0.1258256882429123,0.07024668157100677,0.06329929828643799,0.10331843793392181,0.11075899004936218,2385.535947275933,2385.535947275933,1581.6329918173246,1215.4661387584285,1404.4326970354211,1614.7696075737688
7038,lentilagile,RedEdge,2017-06-27,NA,Rosthern,1,0.15556632735498466,0.1863952173210535,1.951815910107289,0.3036368328084178,0.3638091507351379,0.007260350768107857,0.008605669372514972,0.9968109779667569,0.9968109779667569,50,50,0.04198021363714588,0.04199865624400445,3131.928001292616,0.554924488067627,2518.44183631076,0.02391129791782816,0.023654351066007443,0.007103028241544962,0.03537518531084061,4912.018193569235,5514.025550477773,0.06987690180540085,0.06169869378209114,0.2176724672317505,0.28020915389060974,0.31380441784858704,0.5982750654220581,0.22308284044265747,0.37505272030830383,-0.07102547585964203,0.18540866672992706,11275.960995314268,11275.960995314268,5761.114493456132,3872.9840049854593,7191.264501534982,8897.42874479889,0.0237876360964151,0.023527638440015153,509.25100212851135,509.250980027274,0.005794989794185501,0.005631117186431103,711.4976955276907,0.09330340474843979,535.1673002949439,0.013645357452332973,0.011727778241038322,921.6868579435741,800.0900164688434,0.014237417839467525,0.011223104782402515,0.045431215316057205,0.03669995069503784,0.15067747235298157,0.11297044157981873,0.07796071469783783,0.05858396738767624,0.12287718802690506,0.10876370966434479,2904.882173504262,2904.882173504262,1475.7539220022582,1246.079279995184,1520.8808446673381,1666.362028691461
7039,lentilagile,RedEdge,2017-06-27,NA,Rosthern,1,0.022855475588406924,0.02366595344615185,1.9518152703962521,0.0446096662656214,0.04619156932468599,0.0007506558439802744,0.0007216630591940738,0.9936219559335138,0.9936219559335138,50,50,0.030889819826199982,0.02502901790018086,3411.1523374181415,0.5035865902900696,3113.682269503546,0.01682720151974708,0.01562326350337697,0.0012451548827812076,0.0308473352342844,4981.440089476756,6153.356028368794,0.07500192523002625,0.07327555865049362,0.19674630463123322,0.2609908878803253,0.23619142174720764,0.5669519901275635,0.188139408826828,0.3406231701374054,-0.12253329902887344,0.12467307597398758,10276.073915580626,10276.073915580626,6388.525384166504,5149.8695035461,6931.991279258251,9244.683561643835,0.018221888939791597,0.01715538458302035,509.21962956126725,509.2196320609406,0.006342365760371624,0.005983372561272543,778.3732472614533,0.05124048516154289,1150.6618982185298,0.006507520098239183,0.014519527554512024,1050.8543851638879,1292.682926483175,0.016001468524336815,0.024208081886172295,0.035969898104667664,0.03855464234948158,0.06849339604377747,0.1104925125837326,0.044052787125110626,0.07378289848566055,0.052055444568395615,0.13531482219696045,1699.1799860017502,1699.1799860017502,1400.2711981519842,2647.30808116239,1352.6431623407977,1456.5688354724286
7040,lentilagile,RedEdge,2017-06-27,NA,Rosthern,1,0.11135965765415289,0.13239966284121119,1.9518146240587524,0.21735340833955177,0.2584195981539242,0.0057576950733284026,0.006782654349741061,0.9936219559335138,0.9936219559335138,50,50,0.04844696578260255,0.040796863775938164,3031.8316475393895,0.5469614863395691,2672.726637554585,0.02649001512013868,0.026246671685098213,0.00532406335696578,0.03667508438229561,4665.066005316735,5791.658806404658,0.06733895093202591,0.06489777565002441,0.21706664562225342,0.2766120135784149,0.29951438307762146,0.5881446599960327,0.21193599700927734,0.3708653151988983,-0.08792068809270859,0.17985066771507263,10600.359690073266,10600.359690073266,5600.475393892239,4103.587481804949,6789.041204694287,9145.31513222331,0.026579221759732263,0.026511160820518853,509.1898779237955,509.18981131839143,0.007994310295492307,0.007785671991720512,731.5157265193703,0.07989326864480972,604.6402643642257,0.012347433716058731,0.011918910779058933,1046.431530575085,864.4477107244493,0.015055467374622822,0.012033123522996902,0.04083448275923729,0.035354457795619965,0.12676535546779633,0.11035243421792984,0.06783311814069748,0.058901187032461166,0.10544370114803314,0.10506214201450348,2902.614117577882,2902.614117577882,1411.1288232086863,1280.2160666961622,1644.6998343513549,1758.4204459115047
7041,lentilagile,RedEdge,2017-06-27,NA,Rosthern,1,0.10230310839104526,0.13242067965856016,1.9518140008169813,0.19967663928473933,0.2584605365552782,0.004959097758578593,0.006344263185011728,0.9936625804180136,0.9936625804180136,50,50,0.04627586541352002,0.046284704580045855,3006.415847962635,0.5377137660980225,2577.0931989924434,0.024835643149556965,0.02454635152262346,0.004489733837544918,0.029988128691911697,4579.164825253664,5278.327455919395,0.06644723564386368,0.06071767210960388,0.20860350131988525,0.26398634910583496,0.2878389060497284,0.5590657591819763,0.20861487090587616,0.34899625182151794,-0.09159089624881744,0.1488928645849228,10083.63378966017,10083.63378966017,5563.444354968594,4049.0179471032748,6612.2594942824935,8092.463390902457,0.023738703400169925,0.023538093723772135,509.16022148684823,509.16020995292365,0.006796018353447249,0.006639778346930542,801.6379810000436,0.07771094888448715,711.1095404138523,0.01012343354523182,0.010302114300429821,1105.8483424655096,951.6846876921653,0.01705409213900566,0.015428430400788784,0.0429379865527153,0.036172784864902496,0.12210143357515335,0.10350291430950165,0.062266767024993896,0.05369487777352333,0.09418284893035889,0.10212718695402145,2336.9641241760146,2336.9641241760146,1582.5699609614471,1637.7294820622656,1553.6572346209755,1543.3050242953145
7042,lentilagile,RedEdge,2017-06-27,NA,Rosthern,1,0.09540945341373273,0.11910782597419438,1.9518133430382956,0.1862214442249142,0.23247624399671588,0.004281261513956346,0.00515175462641379,0.9936219559335138,0.9936219559335138,50,50,0.0488470463927797,0.04190263480239764,3235.672664202814,0.5276858806610107,2816.2133876996263,0.022990163843781233,0.02216034867840762,0.00404135650023818,0.028719523921608925,4894.952149387279,5574.169554875977,0.07147610187530518,0.06482949107885361,0.20089605450630188,0.2576804459095001,0.27114683389663696,0.537320077419281,0.2057235687971115,0.33309489488601685,-0.09962489455938339,0.11311357468366623,10521.047331906891,10521.047331906891,6024.531057511509,4567.857628270473,7013.86166763924,8565.648339684269,0.022248725702610272,0.02149007869934394,509.1295723221015,509.1295897748449,0.006785340142185127,0.006429405483355101,834.1905222800857,0.07609676569700241,723.4681577849536,0.009601268917322159,0.009442554786801338,1123.932078365611,963.6613517977836,0.017272867262363434,0.015640977770090103,0.04438439756631851,0.03711375594139099,0.11360578238964081,0.09046927094459534,0.057817935943603516,0.04897095635533333,0.08184118568897247,0.08719223737716675,2276.4450595931985,2276.4450595931985,1565.5491035775503,1627.9895196513228,1558.967117258905,1439.5052726388517
7043,lentilagile,RedEdge,2017-06-27,NA,Rosthern,1,0.09404946904946905,0.12024087024087024,1.9381636711358896,0.18228326420130017,0.23304648648661921,0.004661020514082816,0.0059529427176841995,0.9936305732484076,0.9936305732484076,50,50,0.048609531917463755,0.04190785519358542,3198.1737891737894,0.5290231704711914,2342.7218588640276,0.025570205440997203,0.025544014018104487,0.0038253962993621826,0.031342677772045135,4838.127395752395,5126.897762478486,0.07103806734085083,0.057726241648197174,0.20065227150917053,0.27630099654197693,0.27259141206741333,0.5847153663635254,0.20807276666164398,0.3790801465511322,-0.0973307192325592,0.16665001213550568,10467.972384097384,10467.972384097384,5976.686285936286,3802.9886402753873,6963.663526288527,8169.169089929995,0.024264644234904154,0.024381106430212185,509.0757969360011,509.0756303791639,0.006879906712925583,0.00693999560216926,873.3003952766961,0.08719196170568466,731.0334253212995,0.010469785891473293,0.01097291149199009,1090.9240709585576,950.766710923792,0.01788259670138359,0.015466918237507343,0.04569697380065918,0.038456425070762634,0.13027256727218628,0.11256902664899826,0.06981145590543747,0.06356661766767502,0.09813141822814941,0.10988964885473251,2349.8832068372726,2349.8832068372726,1670.8416395295721,1633.5529343121084,1492.9345423215907,1543.5198185359068
7044,lentilagile,RedEdge,2017-06-27,NA,Rosthern,1,0.09345428440905827,0.12386608366507865,1.9343058329941942,0.1807691674507398,0.23959488814350852,0.004427899533823665,0.005890951744928933,1,1,50,50,0.043426196170173625,0.040474834816507155,3070.979475298571,0.53131103515625,2590.040851955307,0.024494771958444087,0.024587134519332775,0.003956262953579426,0.029987527057528496,4633.749461593683,5279.433310055866,0.0677134245634079,0.06063886359333992,0.20509390532970428,0.2743879556655884,0.2799936532974243,0.5681643486022949,0.20398885011672974,0.34502077102661133,-0.09613009542226791,0.1455305814743042,10193.689714807806,10193.689714807806,5677.972068132872,4038.3606843575417,6703.277458722182,8412.17755532139,0.023842028071811683,0.023908861897893985,509.048148681224,509.0480997825745,0.006681296558636342,0.00664654269080746,713.6408399101866,0.07882018387317657,602.9787291789744,0.009875103831291199,0.010234746150672436,960.146281539498,796.7272992732205,0.015070498920977116,0.012824233621358871,0.04281647875905037,0.036420438438653946,0.12314984202384949,0.10468252003192902,0.05976006016135216,0.05484353378415108,0.09056863933801651,0.09785909205675125,2417.8582502946388,2417.8582502946388,1423.072385358131,1381.783051596935,1423.3180858184917,1437.5212351322655
