plot_name,trial_name,sensor_type,mission_date,variety_name,field_name,crop_area_fraction_blue-ndvi-based,crop_area_m2_blue-ndvi-based,crop_volume_m3_blue-ndvi-based,foreground,foreground_pre_dsm,ground_dilation_pix_blue-ndvi-based,max_crop_height_m_blue-ndvi-based,mean_blue,mean_blue_ndvi,mean_crop_height_m_blue-ndvi-based,mean_green,mean_ndyi,mean_nir,mean_nir_segmented,median_crop_height_m_blue-ndvi-based,median_ground_elevation_m_blue-ndvi-based,sd_crop_height_m_blue-ndvi-based,std_blue,std_blue_ndvi,std_green,std_ndyi,std_nir,std_nir_segmented
5101,lentilagile,ILCE-QX1,2017-06-13,NA,Sutherland,0.033828813981718935,0.04942424006258077,0.0042287074867136155,0.9923098400542459,0.9923098400542459,50,0.123779296875,88.88521677613332,0.09993894398212433,0.08555938303470612,50.86859177914801,-0.2734481692314148,108.50795475556913,138.12618821292776,0.0843505859375,512.416748046875,0.01596861705183983,10.568858745281007,0.04436689242720604,8.293744532370503,0.03644145652651787,10.2044900051201,17.52300222430988
5102,lentilagile,ILCE-QX1,2017-06-13,NA,Sutherland,0.11481156167146506,0.16576743727444188,0.013416174097442132,0.9939132332613915,0.9939132332613915,50,0.1175537109375,85.09772442622685,0.1275903880596161,0.08093371242284775,50.63350087021585,-0.25430828332901,110.45718050065877,141.49812283062974,0.083251953125,512.381591796875,0.015958499163389206,9.324143505068555,0.08003629744052887,6.906298147924984,0.06141698360443115,15.20592826895271,23.480480108196826
5103,lentilagile,ILCE-QX1,2017-06-13,NA,Sutherland,0.17117843290609885,0.2522878972550808,0.025118130794210086,0.9923338877009583,0.9923338877009583,50,0.13983154296875,81.63610317472985,0.1483851671218872,0.09956137835979462,48.981069735518986,-0.2520790696144104,111.10627922938181,142.54995570889085,0.1015625,512.333984375,0.01424875482916832,9.066297447640514,0.08920269459486008,8.434350403373639,0.073878712952137,19.111125278530302,26.117011952416547
5104,lentilagile,ILCE-QX1,2017-06-13,NA,Sutherland,0.09906945989968874,0.1442937555646363,0.014941570296005784,0.9951851316866483,0.9951851316866483,50,0.1461181640625,82.54652700501556,0.12581941485404968,0.10354966670274734,48.81518215685326,-0.25841158628463745,106.90736529746641,140.68403060393945,0.10321044921875,512.2769165039062,0.017971569672226906,7.4414487549235755,0.06624321639537811,6.8407465363512685,0.05420941859483719,14.89300891101836,22.305690367942734
5105,lentilagile,ILCE-QX1,2017-06-13,NA,Sutherland,0.1879235636018683,0.27455824808207013,0.028325053460350337,0.9923098400542459,0.9923098400542459,50,0.14495849609375,76.53988632618116,0.16365517675876617,0.10316591709852219,48.13156900418841,-0.22861114144325256,107.6027043757185,137.4223562628337,0.1043701171875,512.2410278320312,0.01686985231935978,9.550454423713925,0.10023916512727737,7.9148008093368984,0.08152894675731659,19.43366709751175,26.043452636869155
5106,lentilagile,ILCE-QX1,2017-06-13,NA,Sutherland,0.033617172254745434,0.048963102459294215,0.0043464795160818685,0.9951851316866483,0.9951851316866483,50,0.14385986328125,84.40201912687277,0.10579074174165726,0.08877050876617432,48.39002048155854,-0.2720737159252167,104.58075701130518,139.1719836891341,0.08477783203125,512.199951171875,0.019773801788687706,5.088184034838522,0.04079160466790199,4.695071951026556,0.03413642942905426,9.22206683296977,18.089936080755688
5107,lentilagile,ILCE-QX1,2017-06-13,NA,Sutherland,0.1353632158138213,0.2012376924899001,0.020849733844175402,0.9935994979998432,0.9935994979998432,50,0.13751220703125,81.26666877180794,0.14033854007720947,0.10360749810934067,49.151980674803035,-0.24647624790668488,108.80364557841388,144.47815944480084,0.1041259765625,512.1544189453125,0.012744168750941753,8.903419778705723,0.09617460519075394,7.205508488282353,0.08024369180202484,18.32125760757939,27.900756990926073
5108,lentilagile,ILCE-QX1,2017-06-13,NA,Sutherland,0.1694991558806978,0.24764000512620468,0.026919038619325892,0.9923018627099038,0.9923018627099038,50,0.17156982421875,78.69283704477851,0.15065598487854004,0.10870230197906494,48.07921054747166,-0.24449612200260162,107.93370849746765,142.5204894706887,0.1085205078125,512.1047973632812,0.01750936545431614,8.445534403047455,0.0905001312494278,8.866363449793063,0.07795315235853195,20.363262895810404,26.076336855352377
5109,lentilagile,ILCE-QX1,2017-06-13,NA,Sutherland,0.20101667636068107,0.2962644140236335,0.030368300759190222,0.9939573928882554,0.9939573928882554,50,0.15155029296875,78.19841124399436,0.1742703914642334,0.10250404477119446,48.678647406120774,-0.23428654670715332,112.36436214713123,139.90887470767768,0.10284423828125,512.0579223632812,0.01923784613609314,10.446831124876995,0.09784720093011856,8.871649758316883,0.08319007605314255,20.631045773553698,27.045844859511575
5110,lentilagile,ILCE-QX1,2017-06-13,NA,Sutherland,0.13689842104017233,0.2035200101134472,0.02303886878058921,0.9940309043846576,0.9940309043846576,50,0.16290283203125,78.65950177149666,0.16314370930194855,0.11320198327302933,48.36499143842372,-0.24089191854000092,110.20528055930372,140.16317943397314,0.112548828125,512.015869140625,0.02226657047867775,8.974862845503353,0.07504542171955109,8.186789674103146,0.06308464705944061,18.255279636448797,26.751921156262625
5111,lentilagile,ILCE-QX1,2017-06-13,NA,Sutherland,0.2194525325694987,0.32624906768455275,0.04193879520013683,0.9940309043846576,0.9940309043846576,50,0.17919921875,75.32104727410459,0.1816411167383194,0.12854839861392975,46.926985930607835,-0.23622149229049683,110.39421916057098,140.34914242565893,0.13153076171875,511.977294921875,0.021968837827444077,9.312517102143804,0.09887813776731491,9.766949323789209,0.08968502283096313,22.636080612229026,29.55523617633771
