plot_name,trial_name,sensor_type,mission_date,variety_name,field_name,crop_area_fraction_blue-ndvi-based,crop_area_m2_blue-ndvi-based,crop_volume_m3_blue-ndvi-based,foreground,foreground_pre_dsm,ground_dilation_pix_blue-ndvi-based,max_crop_height_m_blue-ndvi-based,mean_blue,mean_blue_ndvi,mean_crop_height_m_blue-ndvi-based,mean_green,mean_ndyi,mean_nir,mean_nir_segmented,median_crop_height_m_blue-ndvi-based,median_ground_elevation_m_blue-ndvi-based,sd_crop_height_m_blue-ndvi-based,std_blue,std_blue_ndvi,std_green,std_ndyi,std_nir,std_nir_segmented
5101,lentilagile,ILCE-QX1,2017-07-20,NA,Sutherland,0.49176284896912303,1.0649157802660731,0.27294378830860133,0.9877450980392157,0.9877450980392157,50,0.38360595703125,85.78673708652993,0.30995064973831177,0.2563055157661438,83.66612789400597,-0.004457344301044941,165.09046068856665,193.24766607514852,0.25335693359375,512.3895263671875,0.051168859004974365,23.822902412967114,0.17479535937309265,17.143543849508593,0.16108764708042145,37.05006825058084,25.892680577412136
5102,lentilagile,ILCE-QX1,2017-07-20,NA,Sutherland,0.4410575120844431,0.9551130405155911,0.22659978631390507,0.9901719901719902,0.9901719901719902,50,0.35821533203125,88.97265159620886,0.2961978018283844,0.23724918067455292,82.73214651581033,-0.02488229051232338,164.74978942336148,192.79145949107925,0.2366943359375,512.3475952148438,0.052514832466840744,24.363314682767214,0.17464768886566162,15.195402630325166,0.15462090075016022,33.66426954336592,26.334759505011622
5103,lentilagile,ILCE-QX1,2017-07-20,NA,Sutherland,0.5076376715915041,1.0992928342864634,0.29644493320743664,0.9877450980392157,0.9877450980392157,50,0.37738037109375,85.98812423642255,0.3147740662097931,0.2696687579154968,84.20369400748211,-0.0047561707906425,168.42112292363845,198.8286320761768,0.27862548828125,512.2969970703125,0.057514987885951996,21.252192580364817,0.1728479117155075,16.12456708512211,0.15506163239479065,38.27646079333093,25.393525748677487
5104,lentilagile,ILCE-QX1,2017-07-20,NA,Sutherland,0.2549970314664556,0.5521978102835365,0.09858896441119985,0.9901719901719902,0.9901719901719902,50,0.2470703125,95.66260713361446,0.22033046185970306,0.1785392165184021,79.41617317968,-0.0896306112408638,150.66821690085098,185.15668189009284,0.178466796875,512.249267578125,0.031548529863357544,19.66740043323518,0.12933659553527832,14.69979269704034,0.1116408258676529,29.587600795960327,27.0976929633166
5105,lentilagile,ILCE-QX1,2017-07-20,NA,Sutherland,0.7123262646714061,1.542547431249706,0.4251708271792606,0.9877450980392157,0.9877450980392157,50,0.43865966796875,71.09476472468754,0.42303866147994995,0.2756290137767792,84.0709631749608,0.0977538451552391,177.13961241608183,194.3951316464353,0.2652587890625,512.2103881835938,0.06439077109098434,23.157205751063593,0.18516850471496582,16.480009200252876,0.17596088349819183,36.560000221547426,24.80976062609422
5106,lentilagile,ILCE-QX1,2017-07-20,NA,Sutherland,0.37030376154377337,0.8018953508441261,0.13940570683111767,0.9901719901719902,0.9901719901719902,50,0.32269287109375,91.21964471357784,0.26736754179000854,0.17384526133537292,80.28856967241104,-0.049884241074323654,157.87726607022256,186.37773315026948,0.171142578125,512.1785888671875,0.033373624086380005,25.089282054291303,0.17444409430027008,13.141691250879363,0.15105797350406647,30.41136541213891,25.99656899904577
5107,lentilagile,ILCE-QX1,2017-07-20,NA,Sutherland,0.48790512871256986,1.05656192448045,0.22581040746862904,0.9877450980392157,0.9877450980392157,50,0.2852783203125,81.95828068626406,0.33920547366142273,0.2137218862771988,82.3723378343406,0.02237803116440773,167.03022576078186,195.84418096723869,0.21734619140625,512.13720703125,0.034982115030288696,27.47992619446023,0.20829534530639648,16.409090696074806,0.19898967444896698,37.20069848822973,28.49279890400007
5108,lentilagile,ILCE-QX1,2017-07-20,NA,Sutherland,0.40993595816438666,0.8877191352604866,0.24310307033934003,0.9889743359117347,0.9889743359117347,50,0.37652587890625,88.75958164386677,0.27116668224334717,0.27385133504867554,81.14386297320853,-0.046556323766708374,158.79933305543977,196.22620126088484,0.28204345703125,512.0851440429688,0.051271725445985794,19.022005691063967,0.15049485862255096,18.430292783667987,0.13469688594341278,39.87047504051225,26.661677387048183
5109,lentilagile,ILCE-QX1,2017-07-20,NA,Sutherland,0.6148594132959856,1.331482306989653,0.3859178012362647,0.9901719901719902,0.9901719901719902,50,0.40802001953125,77.65356452374066,0.37211427092552185,0.2898407280445099,83.54707028574039,0.04093967750668526,173.80313294463303,199.23524678443655,0.28717041015625,512.0375366210938,0.05748632177710533,20.930357467550504,0.17742115259170532,18.519474051916895,0.1713319569826126,40.67140381669021,26.718582026393634
5110,lentilagile,ILCE-QX1,2017-07-20,NA,Sutherland,0.468975041925619,1.0155686824159258,0.18683455322027748,0.9877450980392157,0.9877450980392157,50,0.2833251953125,86.853408306205,0.3155675232410431,0.1839703768491745,83.53498607538265,-0.009280228056013584,168.2986545860177,196.2141516455778,0.1859130859375,511.999755859375,0.03775851055979729,24.131548690600805,0.17381145060062408,16.24313953436649,0.161292165517807,35.00650172643063,25.610433791760503
