plot_name,trial_name,sensor_type,mission_date,variety_name,field_name,crop_area_fraction_blue-ndvi-based,crop_area_fraction_excess-green-based,crop_area_fraction_ndvi-based,crop_area_m2_blue-ndvi-based,crop_area_m2_excess-green-based,crop_area_m2_ndvi-based,crop_volume_m3_excess-green-based,crop_volume_m3_ndvi-based,foreground,foreground_pre_dsm,ground_dilation_pix_excess-green-based,ground_dilation_pix_ndvi-based,max_crop_height_m_excess-green-based,max_crop_height_m_ndvi-based,mean_blue,mean_blue_ndvi,mean_blue_segmented,mean_crop_height_m_excess-green-based,mean_crop_height_m_ndvi-based,mean_excess_green,mean_excess_green_segmented,mean_green,mean_green_segmented,mean_luminance,mean_luminance_segmented,mean_ndre,mean_ndre_segmented,mean_ndvi,mean_ndvi_segmented,mean_ndyi,mean_ndyi_segmented,mean_ngrdi,mean_ngrdi_segmented,mean_nir,mean_nir_segmented,mean_red,mean_red_segmented,mean_rededge,mean_rededge_segmented,median_crop_height_m_excess-green-based,median_crop_height_m_ndvi-based,median_ground_elevation_m_excess-green-based,median_ground_elevation_m_ndvi-based,sd_crop_height_m_excess-green-based,sd_crop_height_m_ndvi-based,std_blue,std_blue_ndvi,std_blue_segmented,std_excess_green,std_excess_green_segmented,std_green,std_green_segmented,std_luminance,std_luminance_segmented,std_ndre,std_ndre_segmented,std_ndvi,std_ndvi_segmented,std_ndyi,std_ndyi_segmented,std_ngrdi,std_ngrdi_segmented,std_nir,std_nir_segmented,std_red,std_red_segmented,std_rededge,std_rededge_segmented
5120,lentilagile,RedEdge,2017-06-12,NA,Sutherland,1,0.05746130746130746,0.06213906213906214,1.8232078814120187,0.104763908639695,0.11329242783548926,0.0029310194867408594,0.003172537257963819,1,1,50,50,0.04612753838716799,0.04585048085914423,1844.030261030261,0.5212069153785706,1623.0251256281408,0.027977378133353624,0.02800308298247988,-0.0035460118670016527,0.010816844180226326,2728.9192076692075,3180.2582914572863,0.045258503407239914,0.0389612652361393,0.1502031832933426,0.18947733938694,0.18013174831867218,0.40659770369529724,0.1933222860097885,0.3256540894508362,-0.19763265550136566,-0.01628594845533371,5895.659447909448,5895.659447909448,4078.583910833911,3319.7276381909546,4351.0970200970205,5243.1208178438665,0.02640561146813525,0.026315162960486305,512.3665568906783,512.3665425793922,0.007617056973573468,0.007537875606487684,256.04318416798975,0.044850993901491165,340.8534284266631,0.004259565845131874,0.006171445362269878,377.6425390104286,537.9317778372375,0.006038356106728315,0.008221271447837353,0.02080768533051014,0.024682482704520226,0.0663730651140213,0.08281964063644409,0.04207686334848404,0.05164662003517151,0.05382786691188812,0.08078378438949585,926.945371718777,926.945371718777,564.3477693538211,806.6729818757981,643.6946395919414,892.932300462773
5121,lentilagile,RedEdge,2017-06-12,NA,Sutherland,1,0.0611708209467185,0.06391493254058998,1.8379101620350822,0.1124264734380024,0.11746990402213708,0.003287959468097938,0.0033886292842305776,0.9966951566951567,0.9966951566951567,50,50,0.045717385211105466,0.04078709875545883,1843.5521381202836,0.519561767578125,1542.4485981308412,0.029245420296057617,0.028846786863739957,-0.0032352374400943518,0.010640778578817844,2736.8584495769496,3029.697196261682,0.04511360079050064,0.03749525174498558,0.15009570121765137,0.20371472835540771,0.18105259537696838,0.4457111358642578,0.19578520953655243,0.331112265586853,-0.19205856323242188,0.00015183207869995385,5867.482048936657,5867.482048936657,4054.207351932312,3122.258878504673,4329.220615138349,5052.1171735241505,0.029155598798865867,0.028908275620324275,512.3840547790041,512.3840507843705,0.005143427247984354,0.004992454085990956,271.44885477706083,0.0505903959274292,422.7735111739751,0.0043989610858261585,0.007860586978495121,369.56260429780775,572.0794009752287,0.00632020179182291,0.010355724953114986,0.024419622495770454,0.032753996551036835,0.07814755290746689,0.10800875723361969,0.044524554163217545,0.06716255843639374,0.06054706126451492,0.11107007414102554,938.3754266936858,938.3754266936858,602.7746664181919,1057.0573726419423,626.7306130678489,1057.2918986259476
5122,lentilagile,RedEdge,2017-06-12,NA,Sutherland,1,0.053515398024404415,0.06879721092388147,1.8190897445107361,0.09734931171960418,0.12514830084257478,0.0031637783778856884,0.004040864267235263,0.9890804597701149,0.9890804597701149,50,50,0.04124398970407128,0.04126146922067164,1773.9990703079604,0.5202352404594421,1305.9391965255159,0.03249923725191133,0.03228860671722826,-0.004405944608151913,0.009479837492108345,2547.6387565368973,2614.4831704668836,0.04334312677383423,0.03158629313111305,0.15283793210983276,0.21768701076507568,0.18238626420497894,0.44829806685447693,0.18056438863277435,0.33778083324432373,-0.2072438895702362,-0.004404393956065178,5648.564381173736,5648.564381173736,3898.765601394538,2680.5048859934855,4145.042184776293,4543.683277027027,0.03312790978515068,0.03311781024206084,512.405225286891,512.4052079769017,0.00440955967630548,0.0046045077075415625,275.41638415173674,0.05452027544379234,343.03083655304476,0.0039467643946409225,0.0054296585731208324,341.61488396342617,503.20816801536006,0.00640333304181695,0.008184287697076797,0.0255218967795372,0.034052133560180664,0.08057261258363724,0.10172554105520248,0.04662365838885307,0.05666147172451019,0.056684236973524094,0.083095982670784,859.4452055315653,859.4452055315653,594.1625521969875,789.702554146859,572.0269417114924,968.952315503886
5123,lentilagile,RedEdge,2017-06-12,NA,Sutherland,1,0.03885135135135135,0.052248369058713884,1.8045379905977121,0.07010873949957327,0.09428416691321923,0.0021328000917002266,0.002867148244759432,0.9932885906040269,0.9932885906040269,50,50,0.03801217332681972,0.03801715286567742,1747.8383038210625,0.5096774697303772,1391.4617691154422,0.030421315615198136,0.030409647119207243,-0.005023669917136431,0.008159207180142403,2451.4425675675675,2611.257871064468,0.042457181960344315,0.03237830474972725,0.14821428060531616,0.19833721220493317,0.17129094898700714,0.41179803013801575,0.16835473477840424,0.3078172206878662,-0.21608972549438477,-0.021941186860203743,5397.413676607642,5397.413676607642,3813.4993010251633,2761.6266866566716,4001.2541356011184,4507.210702341137,0.03030617058163898,0.03038614030822373,512.4326811438211,512.4326693410715,0.0036304150889751694,0.003667073393045138,233.36560587881885,0.04240885376930237,310.5055986601031,0.0032010613940656185,0.0047803837805986404,294.61351835309574,425.1011796770082,0.005460570566356182,0.007407394703477621,0.022263415157794952,0.03108236752450466,0.06380538642406464,0.08198287338018417,0.03630998730659485,0.04639103636145592,0.046224549412727356,0.06985528767108917,719.7944583902129,719.7944583902129,502.5405873538989,701.090202706685,504.2798536476275,788.0485367638952
5124,lentilagile,RedEdge,2017-06-12,NA,Sutherland,1,0.03920658856281174,0.05272010207632525,1.8232078264732698,0.07148175911703576,0.09611970271802588,0.002234484014511304,0.002986486960752372,0.9957264957264957,0.9957264957264957,50,50,0.04579302275385544,0.046512109899708776,1768.4965781231876,0.5091565847396851,1574.371301775148,0.03125949951585306,0.03107049726853035,-0.0050748977810144424,0.008836372755467892,2480.748927038627,2894.8846153846152,0.04296216741204262,0.03619023784995079,0.14671550691127777,0.18703310191631317,0.1703527271747589,0.39750951528549194,0.16765247285366058,0.29622283577919006,-0.21680869162082672,-0.023853059858083725,5459.65874028535,5459.65874028535,3858.168135947106,3057.21449704142,4059.206878552372,4863.453245324533,0.029568645260894755,0.029354056735542144,512.4546040814083,512.4545753800458,0.00578860086692453,0.00582287449377321,227.58222666362633,0.03935837745666504,271.9935546879678,0.003478114726021886,0.005485296715050936,313.69791646155096,428.35484274346095,0.005294581409543753,0.006461465265601873,0.019603939726948738,0.026311226189136505,0.061124611645936966,0.07541812211275101,0.03560219332575798,0.046900320798158646,0.047605980187654495,0.07321146130561829,775.1090341681486,775.1090341681486,486.7799130722937,623.4880266497782,541.0919902181294,872.7848145576727
5125,lentilagile,RedEdge,2017-06-12,NA,Sutherland,1,0.05691218977374664,0.07350742549586364,2.1196944272190055,0.12063645150424122,0.1558132801827984,0.0032740067994342995,0.00421494041164545,1,1,50,50,0.0427650469572427,0.038225290817990754,1776.102262533639,0.5157967805862427,1351.622591943958,0.027139448803491995,0.02705122699875472,-0.004745519254356623,0.010633820667862892,2517.297916874315,2739.398423817863,0.043241824954748154,0.03265678137540817,0.14858877658843994,0.20205870270729065,0.17916709184646606,0.43820929527282715,0.17387528717517853,0.34086906909942627,-0.21102836728096008,0.005213174503296614,5592.121499053124,5592.121499053124,3880.4887870028906,2733.399299474606,4138.655387222167,4772.938983050847,0.027778891981938614,0.027650400456877833,512.4726211824211,512.4725965921914,0.004854026169253702,0.004851064930287874,257.91832962039604,0.05426042154431343,276.08478344654367,0.004326133988797665,0.005834231618791819,313.0039899269698,436.7149476049723,0.005866294261068106,0.006245196331292391,0.02348664402961731,0.030082223936915398,0.08116322755813599,0.0977662205696106,0.048701461404561996,0.058011919260025024,0.06052948534488678,0.08492350578308105,827.4369389018898,827.4369389018898,546.5246033164053,607.208214734897,545.5328923623118,895.7825986664075
5126,lentilagile,RedEdge,2017-06-12,NA,Sutherland,1,0.045887191539365456,0.06139835487661575,1.8045379437040492,0.08280517826280039,0.11079566105585967,0.002663679167634014,0.0035647004501172578,1,1,50,50,0.040758106493626656,0.0416290121216889,1756.7762632197414,0.5152779817581177,1315.5070422535211,0.03216802648718712,0.03217364665860018,-0.004940427374094725,0.00885655265301466,2488.943595769683,2612.608194622279,0.042958736419677734,0.031869351863861084,0.1487322598695755,0.21136289834976196,0.17465978860855103,0.4290284216403961,0.17352932691574097,0.33482053875923157,-0.21533329784870148,-0.018105920404195786,5521.620387779083,5521.620387779083,3868.652761457109,2748.8809218950064,4084.8429494712104,4589.6287081339715,0.03283537694721872,0.032899824397475186,512.490897932312,512.4908791389572,0.004982832532859068,0.005059360381977997,250.57095741717572,0.05066140741109848,303.92357691270945,0.003628909820690751,0.0048741428181529045,310.1249325462811,402.4985443982466,0.0058151232078671455,0.0068534319289028645,0.02426024340093136,0.03529270738363266,0.07347740232944489,0.0988277718424797,0.044166453182697296,0.05687160789966583,0.05131560191512108,0.07755903154611588,801.4536780260424,801.4536780260424,536.009733402305,672.9391491780376,530.8006394797832,745.0209733014881
5127,lentilagile,RedEdge,2017-06-12,NA,Sutherland,1,0.04268924991358451,0.05628528632330914,1.8379100527351697,0.07845900155990095,0.10344729355468722,0.002417209241954366,0.003174421848228926,0.9956978144897608,0.9956978144897608,50,50,0.0455228249851416,0.045683688968892966,1784.3537273879479,0.5099831819534302,1471.8448043184885,0.030808564905186867,0.030686369252867635,-0.004954655654728413,0.010352762416005135,2520.8395552483007,2856.484480431849,0.043478816747665405,0.03461732342839241,0.14474493265151978,0.19197674095630646,0.169900044798851,0.4228019118309021,0.17168588936328888,0.32122525572776794,-0.21454092860221863,-0.0008884184062480927,5524.840937896071,5524.840937896071,3906.7321696047934,2884.187584345479,4122.919864039636,4948.310133060389,0.030333588149687785,0.030255059370631443,512.5155304791695,512.515517617455,0.004188200221449101,0.004062798766676907,246.70602828438564,0.04578933119773865,302.5307005366595,0.0038017083425074816,0.005905619356781244,321.44633375866334,484.3068771384766,0.005661984905600548,0.007026059087365866,0.02133365347981453,0.028785912320017815,0.06964553147554398,0.0906485840678215,0.03999057412147522,0.05391942709684372,0.05225606635212898,0.08036910742521286,828.1606392876621,828.1606392876621,523.2998192995402,669.1347152153371,567.1018676213673,981.7422698296112
5128,lentilagile,RedEdge,2017-06-12,NA,Sutherland,1,0.08144242036859486,0.1028017470970491,1.988473192584237,0.16194606964212732,0.20441851825330654,0.005289200544740896,0.006699501218858554,1,1,50,50,0.043824559843756106,0.04381540989822952,1785.0340896985192,0.5255611538887024,1430.1137998691956,0.032660258791269894,0.032773455536727954,-0.004288216587156057,0.01101981196552515,2576.1421114307022,2862.5376062786136,0.04373995587229729,0.03440733253955841,0.1497277468442917,0.20428137481212616,0.18942464888095856,0.4485623240470886,0.18233095109462738,0.33577990531921387,-0.20509794354438782,0.008842682465910912,5797.626398210291,5797.626398210291,3929.306700756365,2850.5945062132114,4275.970171513795,4983.561658031088,0.03277356348939975,0.03287393217630097,512.5414825462169,512.5414587584701,0.0054451417928433965,0.005396664693387764,276.9772846708529,0.06133580580353737,319.6890823155336,0.0052772462368011475,0.006661305204033852,356.7517437835321,494.2463117408997,0.006559979170560837,0.0076440200209617615,0.026613378897309303,0.031191188842058182,0.09649008512496948,0.09806413948535919,0.05480622127652168,0.060541070997714996,0.07286077737808228,0.09334138035774231,1009.9349661516893,1009.9349661516893,629.2851472329693,755.8464200629278,646.7878970331703,1026.6373832393833
5129,lentilagile,RedEdge,2017-06-12,NA,Sutherland,1,0.04831226075861269,0.06217376174457719,1.8232077524067043,0.08808328835139687,0.11335568440900051,0.0028424833313520498,0.0036333216030238636,0.9957264957264957,0.9957264957264957,50,50,0.047436915764933474,0.04114371458069854,1820.0483122607586,0.5159826278686523,1503.2689075630253,0.032270404347443646,0.03205239880087898,-0.00524012790992856,0.008913888595998287,2582.5744113211927,2874.5690276110445,0.04469875618815422,0.03600635379552841,0.14479613304138184,0.19501201808452606,0.1725061982870102,0.420001357793808,0.17393691837787628,0.31797268986701965,-0.2176813781261444,-0.023524798452854156,5733.212040366547,5733.212040366547,4031.9240807330934,3077.5258103241295,4276.639310984805,5001.828358208955,0.03309990089621806,0.03301598379539428,512.5680279932874,512.5679944760891,0.00402554028551343,0.003945379634470176,248.15792886580454,0.04799361154437065,364.27847375356004,0.0039033598732203245,0.006706700660288334,316.5464189797172,455.9451303850756,0.005785409361124039,0.008907759562134743,0.022119024768471718,0.030048340559005737,0.07213529199361801,0.09210959821939468,0.0417158305644989,0.06120029464364052,0.052653852850198746,0.09131652861833572,845.3156333219838,845.3156333219838,538.8405632731846,881.4081005584108,572.0889279107394,916.5551269634446
