plot_name,trial_name,sensor_type,mission_date,field_name,crop_area_fraction_blue-ndvi-based,crop_area_fraction_excess-green-based,crop_area_fraction_ndvi-based,crop_area_m2_blue-ndvi-based,crop_area_m2_excess-green-based,crop_area_m2_ndvi-based,crop_volume_m3_excess-green-based,foreground,foreground_pre_dsm,ground_dilation_pix_excess-green-based,max_crop_height_m_excess-green-based,mean_blue,mean_blue_ndvi,mean_blue_segmented,mean_crop_height_m_excess-green-based,mean_excess_green,mean_excess_green_segmented,mean_green,mean_green_segmented,mean_luminance,mean_luminance_segmented,mean_ndre,mean_ndre_segmented,mean_ndvi,mean_ndvi_segmented,mean_ndyi,mean_ndyi_segmented,mean_ngrdi,mean_ngrdi_segmented,mean_nir,mean_nir_segmented,mean_red,mean_red_segmented,mean_rededge,mean_rededge_segmented,median_crop_height_m_excess-green-based,median_ground_elevation_m_excess-green-based,sd_crop_height_m_excess-green-based,std_blue,std_blue_ndvi,std_blue_segmented,std_excess_green,std_excess_green_segmented,std_green,std_green_segmented,std_luminance,std_luminance_segmented,std_ndre,std_ndre_segmented,std_ndvi,std_ndvi_segmented,std_ndyi,std_ndyi_segmented,std_ngrdi,std_ngrdi_segmented,std_nir,std_nir_segmented,std_red,std_red_segmented,std_rededge,std_rededge_segmented
5001,Lentilagile,RedEdge,2018-07-13,Sutherland,1,0.07452431289640592,1,2.2026015598615225,0.16414736783323186,2.2026015598615225,0.020343375744874888,1,1,50,0.22366941180871436,3602.5792811839324,0.7972435355186462,3428.919621749409,0.12393360925252889,0.009754650294780731,0.037028562277555466,5812.44978858351,7010.69976359338,0.07989795506000519,0.08015616983175278,0.5412384271621704,0.5412384271621704,0.6617472171783447,0.6617472171783447,0.21725860238075256,0.3458070158958435,-0.06611225754022598,0.11979148536920547,32089.17195207893,32089.17195207893,6743.778188865398,5739.146572104019,10063.507928118393,10063.507928118393,0.10704950459955853,514.3207779069417,0.057124204712212176,1295.8814074405157,0.03847580775618553,1269.5294182861408,0.010325418785214424,0.013327189721167088,2349.5295361726644,2362.414681496919,0.03149016946554184,0.027989979833364487,0.07489271461963654,0.07489271461963654,0.07976171374320984,0.07976171374320984,0.07827119529247284,0.047126103192567825,0.08069266378879547,0.0906180739402771,10298.123783273986,10298.123783273986,2914.2721931453,2662.0519409726476,4266.830439330717,4266.830439330717
5002,Lentilagile,RedEdge,2018-07-13,Sutherland,1,0.21457418788410887,1,2.2101760706922438,0.474246735449679,2.2101760706922438,0.04305897497729917,0.9852941176470589,0.9852941176470589,50,0.22493689603493294,3852.3035996488147,0.812536358833313,3292.2078559738134,0.09079445731233303,0.017398521304130554,0.05128240957856178,6737.055487269535,7899.085106382979,0.08906280994415283,0.0858931690454483,0.5275939702987671,0.5275939702987671,0.6759818196296692,0.6759818196296692,0.26522791385650635,0.4144757390022278,-0.034435003995895386,0.17020899057388306,38547.23107989464,38547.23107989464,7341.383318700615,5784.377250409166,12303.857243195785,12303.857243195785,0.07954720701485485,514.3597463236076,0.039439989579747654,1250.8347663284908,0.050025273114442825,1136.688757572323,0.02104482427239418,0.021758411079645157,2241.3530905772554,2231.3225664111324,0.02886032871901989,0.025096744298934937,0.061809640377759933,0.061809640377759933,0.09180887788534164,0.09180887788534164,0.0955289825797081,0.07124970108270645,0.12745893001556396,0.12186931818723679,11638.968293478307,11638.968293478307,2761.2755035871232,2372.737439133009,4862.958139085737,4862.958139085737
5003,Lentilagile,RedEdge,2018-07-13,Sutherland,1,0.14129668780831572,1,2.2026015181436573,0.3112202990752666,2.2026015181436573,0.06300162790313613,1,1,50,0.21402766087487635,3992.5347075405216,0.7975606322288513,3200.3952618453864,0.20243418597801552,0.012406748719513416,0.04169900715351105,6727.891120507399,7177.382793017457,0.09202989935874939,0.07997989654541016,0.5143945813179016,0.5143945813179016,0.6402732729911804,0.6402732729911804,0.2554795742034912,0.38652947545051575,-0.06775544583797455,0.12975814938545227,36400.99700493305,36400.99700493305,7837.09496124031,5688.881546134663,11670.312191684285,11670.312191684285,0.20821512060592795,514.3989588069214,0.013490410364571447,929.0877048928828,0.04295554384589195,1006.5780341238043,0.013925712555646896,0.01556885801255703,1461.8033066916455,1757.0181352320596,0.021045463159680367,0.02192828804254532,0.038194723427295685,0.038194723427295685,0.08162984997034073,0.08162984997034073,0.06452572345733643,0.059914201498031616,0.09406290203332901,0.09508126974105835,8863.497188705549,8863.497188705549,2086.9482277197258,2158.32214370182,2777.826640640826,2777.826640640826
5004,Lentilagile,RedEdge,2018-07-13,Sutherland,1,0.1665193565494078,1,2.19422961547089,0.36538170368986705,2.19422961547089,0.06328297969783132,0.9740013774104683,0.9740013774104683,50,0.1860758722467608,3708.394025101644,0.8010168671607971,2862.8269639065816,0.17319690356347286,0.012326556257903576,0.03789592161774635,6306.0217429733075,6480.164543524416,0.08576110005378723,0.07153080403804779,0.5219458937644958,0.5219458937644958,0.6471615433692932,0.6471615433692932,0.26101043820381165,0.391501247882843,-0.05917705222964287,0.13001561164855957,35075.63372812445,35075.63372812445,7288.007601202051,5130.484076433121,10974.883507159271,10974.883507159271,0.18026574898283343,514.4324456919428,0.013760848907505287,971.7533805537548,0.052053313702344894,1006.6931638336807,0.013137047179043293,0.011615416966378689,1498.0593489687365,1804.649527965278,0.022417493164539337,0.021358393132686615,0.04611868038773537,0.04611868038773537,0.09715478867292404,0.09715478867292404,0.0691307857632637,0.049340371042490005,0.09966163337230682,0.07974167168140411,9881.833219293037,9881.833219293037,2223.892632204742,1996.1794531008752,2900.043687571524,2900.043687571524
5005,Lentilagile,RedEdge,2018-07-13,Sutherland,1,0.32410309996516895,1,2.228514420875685,0.7222684321228927,2.228514420875685,0.09614800659222701,0.9850746268656716,0.9850746268656716,50,0.23342241933607966,3377.88732149077,0.8147864937782288,2822.3181085437936,0.1331194917513266,0.023372074589133263,0.05676044896245003,6340.560780215953,7499.99838796346,0.08038108050823212,0.07894942909479141,0.5327247977256775,0.5327247977256775,0.6898015141487122,0.6898015141487122,0.29312920570373535,0.4567682445049286,0.01930582895874977,0.24076883494853973,37043.574712643676,37043.574712643676,6239.85632183908,4738.086512627619,11419.061999303378,11419.061999303378,0.13402607542616352,514.4631825196856,0.03238117745197792,1189.5782446841738,0.07071667909622192,977.2984206190629,0.02616627886891365,0.01973903924226761,2185.6862576724056,1863.9411212509228,0.02671905606985092,0.020735476166009903,0.06123218312859535,0.06123218312859535,0.12402857840061188,0.12402857840061188,0.13300885260105133,0.07366496324539185,0.17356477677822113,0.12073109298944473,14975.009307064956,14975.009307064956,2677.634504811269,1945.1536341471947,4773.2406762182945,4773.2406762182945
5006,Lentilagile,RedEdge,2018-07-13,Sutherland,1,0.22988505747126436,1,2.228514409266183,0.5123021630496972,2.228514409266183,0.03744822313336764,1,1,50,0.20424924550013657,3863.116684082201,0.7895169258117676,3188.862878787879,0.07309792117691073,0.017678946256637573,0.04341030865907669,6676.661093695577,7115.982575757575,0.08752342313528061,0.07906694710254669,0.5090521574020386,0.5090521574020386,0.6453445553779602,0.6453445553779602,0.2672026455402374,0.3857627511024475,-0.02222110517323017,0.15879911184310913,34556.09543712992,34556.09543712992,7173.0261233019855,5353.312878787879,11207.23650296064,11207.23650296064,0.06670735358204638,514.5029376249304,0.029523028825263243,1102.5208659289488,0.05949004366993904,1115.5058657402046,0.016638657078146935,0.016109300777316093,1759.4256441912755,1942.3129098700629,0.024047905579209328,0.023169299587607384,0.052551377564668655,0.052551377564668655,0.10768414288759232,0.10768414288759232,0.0785716250538826,0.06205742061138153,0.11743633449077606,0.10471674054861069,10778.963092071861,10778.963092071861,2390.957352904217,2209.351977147382,3305.096099073088,3305.096099073088
5007,Lentilagile,RedEdge,2018-07-13,Sutherland,1,0.2647214854111406,1,2.1942295420289577,0.5808597036989125,2.1942295420289577,0.05553064770025313,0.9848484848484849,0.9848484848484849,50,0.19011408749383918,3551.213616268789,0.7948740124702454,2867.569138276553,0.09560079197547043,0.019180888310074806,0.04755324497818947,6261.097789566755,6876.527722110888,0.08103667199611664,0.07454115897417068,0.521653413772583,0.521653413772583,0.662178099155426,0.662178099155426,0.2723771929740906,0.4133135974407196,0.0008221249445341527,0.20589591562747955,34103.387975243146,34103.387975243146,6456.942882404951,4652.682698730795,10660.033598585323,10660.033598585323,0.09574051694499985,514.5383706783663,0.025585667682701912,1131.874059687775,0.06931531429290771,934.8071974417525,0.02000853605568409,0.01841791532933712,1923.3100705283184,1889.0180787921793,0.025397442281246185,0.02100624144077301,0.06096828728914261,0.06096828728914261,0.12201956659555435,0.12201956659555435,0.09984058141708374,0.06303150951862335,0.14168620109558105,0.1107950508594513,13192.24876407982,13192.24876407982,2534.5445654589034,1866.7784921441703,3874.010123876392,3874.010123876392
5008,Lentilagile,RedEdge,2018-07-13,Sutherland,1,0.37209302325581395,1,2.2026014083729226,0.8195726170689944,2.2026014083729226,0.12999786949615721,0.9885057471264368,0.9885057471264368,50,0.2678854587462638,3193.836856941508,0.8208675384521484,2784.738162878788,0.15861665798579694,0.026510989293456078,0.05586700141429901,6206.020613107822,7335.251420454545,0.07640368491411209,0.07760972529649734,0.5379194617271423,0.5379194617271423,0.706116259098053,0.706116259098053,0.3105662167072296,0.4548318386077881,0.05397786572575569,0.2530377507209778,36701.240838618745,36701.240838618745,5743.408914728682,4563.276988636364,11086.685341789993,11086.685341789993,0.1619153825045032,514.573884010256,0.033402885645467624,1255.9269353914851,0.07445216178894043,1110.7568519651518,0.026919523254036903,0.022817112505435944,2359.548459590327,2145.484356239239,0.028383588418364525,0.024148177355527878,0.0651927962899208,0.0651927962899208,0.13098262250423431,0.13098262250423431,0.13113753497600555,0.08213494718074799,0.17894701659679413,0.13201329112052917,15690.894048980697,15690.894048980697,2757.7441171287633,2213.567629861459,4877.5197822117425,4877.5197822117425
5009,Lentilagile,RedEdge,2018-07-13,Sutherland,1,0.2540926506443748,1,2.228514329931677,0.5662491130913127,2.228514329931677,0.045664915952561294,0.9850746268656716,0.9850746268656716,50,0.189137948415123,3550.318007662835,0.7915919423103333,2800.342700479781,0.08064456949568312,0.018181081861257553,0.046112310141325,6265.383490073145,6786.579163810829,0.0815955251455307,0.07338171452283859,0.5184439420700073,0.5184439420700073,0.6510413289070129,0.6510413289070129,0.27523073554039,0.4216500222682953,-0.008385595865547657,0.19783151149749756,33367.52978056426,33367.52978056426,6597.454719609892,4728.87525702536,10444.618948101706,10444.618948101706,0.07721625109888919,514.6050952469081,0.022565748117441747,1078.4019196635506,0.06791605055332184,1002.9053260275746,0.01863398775458336,0.0154934236779809,1745.006192012742,1750.738438074477,0.02368755452334881,0.02057371474802494,0.05631468817591667,0.05631468817591667,0.11962766945362091,0.11962766945362091,0.10035227239131927,0.06680435687303543,0.139199361205101,0.11188938468694687,12471.080749155995,12471.080749155995,2435.949422135916,2005.1627951420257,3364.2367035328903,3364.2367035328903
5010,Lentilagile,RedEdge,2018-07-13,Sutherland,1,0.3211768851303735,1,2.202601334801693,0.7074246358956108,2.202601334801693,0.10251685061654921,1,1,50,0.22420742274755412,3156.6229739252994,0.8131371140480042,2867.9396599012616,0.14491557886835713,0.021773813292384148,0.05010911077260971,5847.40362931642,7040.443225452551,0.07355101406574249,0.07572752237319946,0.5373236536979675,0.5373236536979675,0.6927244067192078,0.6927244067192078,0.2886093258857727,0.42314279079437256,0.023984534665942192,0.2154887467622757,34550.000704721635,34550.000704721635,5684.290697674419,4645.145364783324,10388.751761804087,10388.751761804087,0.14650895420538745,514.634840047642,0.031438809189947514,1093.2735013529002,0.0702798143029213,954.0195293619797,0.022647799924016,0.01884164661169052,2106.8741159764973,1905.3899683168531,0.025563929229974747,0.021095197647809982,0.061031538993120193,0.061031538993120193,0.12311618030071259,0.12311618030071259,0.11033836007118225,0.06470124423503876,0.15249699354171753,0.10947622358798981,15279.266461383406,15279.266461383406,2423.92250657708,1796.3408627126416,4512.143803546345,4512.143803546345
