plot_name,trial_name,sensor_type,mission_date,field_name,crop_area_fraction_blue-ndvi-based,crop_area_fraction_excess-green-based,crop_area_fraction_ndvi-based,crop_area_m2_blue-ndvi-based,crop_area_m2_excess-green-based,crop_area_m2_ndvi-based,foreground,foreground_pre_dsm,mean_blue,mean_blue_ndvi,mean_blue_segmented,mean_excess_green,mean_excess_green_segmented,mean_green,mean_green_segmented,mean_luminance,mean_luminance_segmented,mean_ndre,mean_ndre_segmented,mean_ndvi,mean_ndvi_segmented,mean_ndyi,mean_ndyi_segmented,mean_ngrdi,mean_ngrdi_segmented,mean_nir,mean_nir_segmented,mean_red,mean_red_segmented,mean_rededge,mean_rededge_segmented,std_blue,std_blue_ndvi,std_blue_segmented,std_excess_green,std_excess_green_segmented,std_green,std_green_segmented,std_luminance,std_luminance_segmented,std_ndre,std_ndre_segmented,std_ndvi,std_ndvi_segmented,std_ndyi,std_ndyi_segmented,std_ngrdi,std_ngrdi_segmented,std_nir,std_nir_segmented,std_red,std_red_segmented,std_rededge,std_rededge_segmented
G2,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.33796296296296297,0.4056712962962963,NA,NA,NA,0.8925619834710744,0.8925619834710744,1835.09375,0.5600764155387878,2281.0633561643835,0.00830650795251131,0.029876112937927246,3006.3163580246915,4744.906392694064,0.04135133698582649,0.05367109924554825,0.1954973340034485,0.24057891964912415,0.34965407848358154,0.5844873785972595,0.20560142397880554,0.347589373588562,-0.05166834965348244,0.1802065372467041,7891.293981481482,7891.293981481482,3088.8049768518517,3292.8875570776254,5126.170717592592,7897.5211602472655,557.1239303536206,0.12618450820446014,474.02766255491355,0.016795624047517776,0.010525531135499477,1490.7597673227629,1080.801358119316,0.013717211782932281,0.011560654267668724,0.055783726274967194,0.05200643464922905,0.2094503790140152,0.11482945829629898,0.11207183450460434,0.05155854672193527,0.1781589537858963,0.077886663377285,5121.924110991891,5121.924110991891,862.9628248997016,804.0315095148089,2996.5242396629983,2773.9212622550867
G20,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.274209198525131,0.390064040364836,NA,NA,NA,0.8974225008707767,0.8974225008707767,1755.8385406559287,0.5643689036369324,2165.2767162066525,0.005352852866053581,0.025345366448163986,2754.663302930332,4340.295116772823,0.03915603086352348,0.049783386290073395,0.20203439891338348,0.24334698915481567,0.344180166721344,0.5488122701644897,0.19461467862129211,0.33030951023101807,-0.07612188905477524,0.15552091598510742,7225.232291868814,7225.232291868814,3051.889578886086,3193.296532200991,4696.768678439744,6812.004975124378,520.5486975953152,0.10664074867963791,491.38606682472334,0.01361972838640213,0.009722377173602581,1263.5272619267748,1088.542522703691,0.01233119610697031,0.011990069411695004,0.05568906292319298,0.061081431806087494,0.18398496508598328,0.1279257833957672,0.09529983252286911,0.04888952150940895,0.1576388031244278,0.08365286886692047,4195.851387188326,4195.851387188326,901.0319185122331,975.4247608532597,2508.949993041879,2702.4427238328544
G21,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.48184818481848185,0.6385167928557561,NA,NA,NA,0.8970741901776385,0.8970741901776385,1772.0153368278004,0.6311887502670288,2194.5048348106366,0.01568993553519249,0.0337759368121624,3367.4692292758687,4931.891216760677,0.04195366054773331,0.05440318211913109,0.21095307171344757,0.2285517007112503,0.4507136046886444,0.5752521753311157,0.26093682646751404,0.3762623965740204,0.019975420087575912,0.2038905918598175,9429.499514657347,9429.499514657347,2906.443409046787,3242.2655116841256,6090.1314307901375,7781.899969595622,629.9288212939578,0.11322809010744095,547.352631748366,0.020226258784532547,0.014327675104141235,1885.4740111503838,1477.8457398773733,0.01738595962524414,0.015099610202014446,0.05048319324851036,0.04949740320444107,0.19629915058612823,0.1286412924528122,0.12513591349124908,0.06093719229102135,0.1948172152042389,0.09253762662410736,5744.128098980838,5744.128098980838,998.8520515764121,1014.9995705091125,3672.0698412542474,3566.3785018918647
G22,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.3309338521400778,0.43093385214007784,NA,NA,NA,0.8986013986013986,0.8986013986013986,1819.4784046692607,0.5780291557312012,2170.425044091711,0.008099501952528954,0.028178192675113678,2990.387159533074,4542.941798941799,0.040957462042570114,0.05139511451125145,0.2067822813987732,0.2502889633178711,0.3736379146575928,0.5785894393920898,0.21134939789772034,0.3490598499774933,-0.0450168251991272,0.1753665655851364,8031.212451361867,8031.212451361867,3099.6941634241243,3222.1428571428573,5151.435214007782,7347.679458239278,619.5495986405488,0.12109082192182541,575.3118121362476,0.015809914097189903,0.011566023342311382,1482.653795511565,1275.9202093016888,0.015083089470863342,0.01397051103413105,0.06043819338083267,0.06187185272574425,0.19953054189682007,0.12986280024051666,0.10870759189128876,0.05951490253210068,0.16966408491134644,0.09112859517335892,4894.955084471045,4894.955084471045,1140.247669971941,1158.9447125418947,2932.757227115087,3061.3210438994843
G23,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.44614787502425773,0.5486124587618862,NA,NA,NA,0.8974225008707767,0.8974225008707767,2042.7207451969725,0.6100359559059143,2233.114832535885,0.012666067108511925,0.030614228919148445,3589.720357073549,4834.459765115267,0.047118958085775375,0.05428982153534889,0.21151700615882874,0.24574989080429077,0.4198162257671356,0.5837188959121704,0.24471470713615417,0.3629859685897827,-0.002723215613514185,0.1799153983592987,9691.469047156996,9691.469047156996,3476.5786920240635,3423.1979121357112,6228.862216184747,7779.6066501591795,746.9106047025335,0.12203500419855118,647.3375893809821,0.018629301339387894,0.013382185250520706,1723.7070771226174,1492.2884981580423,0.01838810183107853,0.01655672676861286,0.06147328019142151,0.05792000889778137,0.20390109717845917,0.12284275144338608,0.11952843517065048,0.059825874865055084,0.18332257866859436,0.099666528403759,5161.778547139493,5161.778547139493,1497.707463717044,1407.3890353736392,3196.557205223603,3175.9732251129312
G24,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.38348765432098764,0.4994212962962963,NA,NA,NA,0.8925619834710744,0.8925619834710744,1896.7309027777778,0.5952025055885315,2091.639839034205,0.008963380008935928,0.027566732838749886,3157.4137731481483,4361.601609657948,0.04320138320326805,0.04926753416657448,0.20552262663841248,0.24658377468585968,0.3919183015823364,0.580777645111084,0.22589662671089172,0.347516804933548,-0.03198135644197464,0.1794588565826416,8515.253279320988,8515.253279320988,3243.266396604938,3018.3913480885312,5484.856867283951,7036.048667439166,532.3207505661318,0.11760507524013519,508.9166384900046,0.016475429758429527,0.011018605902791023,1316.6074918911174,1174.1893128845873,0.012878729961812496,0.012570207938551903,0.06126350909471512,0.05598219856619835,0.20697756111621857,0.11508957296609879,0.10776010155677795,0.05393041670322418,0.18230614066123962,0.07979366928339005,4398.886039289921,4398.886039289921,969.4326064927391,809.1047371133785,2576.9840661663725,2729.222865283205
G25,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.5743190661478599,0.7071984435797666,NA,NA,NA,0.8986013986013986,0.8986013986013986,1937.3027237354086,0.6497242450714111,2188.1158536585367,0.018573643639683723,0.03319166973233223,3712.9844357976654,4832.540989159892,0.045624468475580215,0.05362485349178314,0.22110700607299805,0.2444390058517456,0.4909791350364685,0.605620801448822,0.279037207365036,0.3712138831615448,0.06071930006146431,0.21205401420593262,10832.542412451361,10832.542412451361,3054.2186770428016,3126.533875338753,6758.309922178988,8025.033837689133,604.4754472557125,0.12242542207241058,543.3962051440199,0.019924575462937355,0.013379307463765144,1731.2774214072358,1355.967714499255,0.01610773429274559,0.014175654388964176,0.061101581901311874,0.05552959442138672,0.2087089866399765,0.12693201005458832,0.1193491518497467,0.05725085362792015,0.1929808408021927,0.08754222840070724,5694.857885747691,5694.857885747691,973.0717662624287,918.7811666473115,3403.3647645931687,3235.987575397345
G26,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.35455246913580246,0.4479166666666667,NA,NA,NA,0.8925619834710744,0.8925619834710744,1946.1774691358025,0.5798609256744385,2205.1953210010884,0.00815099198371172,0.027867669239640236,3196.320408950617,4556.751360174102,0.044212307780981064,0.0517374649643898,0.19771170616149902,0.24432799220085144,0.3652274012565613,0.5745055079460144,0.219429150223732,0.3446049094200134,-0.04747389629483223,0.1704460233449936,8482.832561728395,8482.832561728395,3378.112847222222,3255.6920565832424,5508.413773148148,7524.30404823428,547.1562873997937,0.1218443512916565,566.4992822788948,0.016365308314561844,0.0113685829564929,1365.8599793460357,1250.7025506368539,0.013165303505957127,0.013690434396266937,0.06446418911218643,0.06298498809337616,0.20852842926979065,0.12584288418293,0.10507142543792725,0.05364898592233658,0.17692379653453827,0.0954941138625145,4802.979825505986,4802.979825505986,1006.2920935701833,1077.8218256096986,2763.8375973554726,2900.6482300953626
G27,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.4255773335920823,0.523578497962352,NA,NA,NA,0.8974225008707767,0.8974225008707767,1943.0415292062876,0.6058677434921265,2167.6133150934793,0.011574589647352695,0.029701730236411095,3391.9559479914615,4646.295941632467,0.0448678694665432,0.05216173455119133,0.205660879611969,0.23894403874874115,0.40720662474632263,0.578956127166748,0.24246886372566223,0.36076217889785767,-0.013732492923736572,0.18108677864074707,9190.307781874637,9190.307781874637,3323.7888608577528,3231.972640218878,5908.478750242577,7662.204966641957,583.941656471577,0.11727549135684967,515.0079630918055,0.017541715875267982,0.01150277815759182,1490.730046523786,1173.0562797826733,0.014694360084831715,0.012834727764129639,0.05307672917842865,0.047011516988277435,0.20210546255111694,0.12206324934959412,0.11289065331220627,0.050958629697561264,0.18309709429740906,0.09137243032455444,4899.4518411207655,4899.4518411207655,1128.204302354789,980.5735054631241,2863.5109399386433,2674.833458416512
G28,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.3383808969132207,0.4443797320908561,NA,NA,NA,0.8970741901776385,0.8970741901776385,1790.4859250630946,0.5749841332435608,2326.899024670109,0.008284586481750011,0.028773613274097443,2999.220539701029,4901.0872059667245,0.04068190976977348,0.05536826327443123,0.19222307205200195,0.21243146061897278,0.3591359853744507,0.5349090099334717,0.21076981723308563,0.3506832718849182,-0.05925494804978371,0.14469771087169647,7672.721219180741,7672.721219180741,3122.094350611532,3703.9179575444637,5185.780042710154,7634.766710353866,589.4410450824996,0.10633262246847153,576.8060355573513,0.01638736017048359,0.011714283376932144,1639.0032631616134,1361.9308204925926,0.015244202688336372,0.014785876497626305,0.047433119267225266,0.0574541911482811,0.17561456561088562,0.11154554039239883,0.11178725212812424,0.052423786371946335,0.16290445625782013,0.08929583430290222,4585.341082290152,4585.341082290152,1051.556981181726,1262.3425889877997,3127.2163039428483,3191.018211830218
G29,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.4746187994595638,0.5755645628257093,NA,NA,NA,0.9022988505747126,0.9022988505747126,1888.2999420961205,0.6161007881164551,2237.4949166327774,0.01341469306498766,0.030444566160440445,3395.613974136267,4779.479869865799,0.04378139600157738,0.05376926064491272,0.2104424387216568,0.24132506549358368,0.42794471979141235,0.5949172377586365,0.24905316531658173,0.3590465486049652,0.003964459523558617,0.18611274659633636,9616.637135688092,9616.637135688092,3144.6641574985524,3331.0951606344042,6115.3850607990735,8163.568745808182,634.9823721866906,0.1277192234992981,642.9120698187969,0.018658069893717766,0.012887167744338512,1712.425282399007,1420.7349070783596,0.016195205971598625,0.01575862616300583,0.060807596892118454,0.05867714434862137,0.21787767112255096,0.12459256500005722,0.11779867857694626,0.05864660441875458,0.19279687106609344,0.10218207538127899,5706.908253807317,5706.908253807317,1133.1771841662403,1304.1616269855165,3474.0765479188553,3204.1881962703774
G3,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.3576388888888889,0.453125,NA,NA,NA,0.8925619834710744,0.8925619834710744,1929.40625,0.582451581954956,2261.731930960086,0.008227960206568241,0.028086628764867783,3203.4583333333335,4722.195253505933,0.04406237229704857,0.053432971239089966,0.2012319266796112,0.24105140566825867,0.3643232583999634,0.565768837928772,0.21751078963279724,0.34625738859176636,-0.05616803094744682,0.15084393322467804,8567.956404320988,8567.956404320988,3399.0715663580245,3501.344120819849,5565.454668209876,7828.7071094082585,572.2046020138913,0.11795385926961899,590.1328931613501,0.016774574294686317,0.012050064280629158,1521.71233305629,1417.0153394103327,0.014399499632418156,0.015138216316699982,0.055764928460121155,0.053639210760593414,0.20010118186473846,0.11233122646808624,0.10802700370550156,0.057399552315473557,0.1702088564634323,0.08398308604955673,5039.553808729282,5039.553808729282,1062.2217553652144,1187.3053811906937,3049.947384290743,3101.439939577145
G30,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.3478936128907008,0.44282663560473695,NA,NA,NA,0.8970741901776385,0.8970741901776385,2010.2861580275674,0.5792785286903381,2447.01953125,0.009596222080290318,0.032513491809368134,3353.5919238982724,5117.112723214285,0.04589978978037834,0.05792538449168205,0.20753924548625946,0.25344955921173096,0.3708181381225586,0.5803925395011902,0.21227897703647614,0.34768226742744446,-0.04612627997994423,0.18625760078430176,9032.245000970684,9032.245000970684,3439.1209473888566,3525.6623883928573,5765.752475247525,8204.0100832968,716.3170128789561,0.12107118219137192,662.4940794531635,0.01912805624306202,0.014951295219361782,1764.416433182467,1535.1200248324856,0.017749009653925896,0.01653909496963024,0.06298749893903732,0.057812027633190155,0.20893868803977966,0.13409286737442017,0.1132270023226738,0.056607555598020554,0.1872164011001587,0.10849466174840927,5774.781733339946,5774.781733339946,1295.1181542692234,1230.9917506416796,3380.867714980006,3476.5784250140487
G31,Lentilagile,RedEdge,2018-08-03,Sutherland,1,0.3593385214007782,0.43443579766536966,NA,NA,NA,0.8986013986013986,0.8986013986013986,2023.0655642023346,0.5843425393104553,2268.5923118570654,0.008544635027647018,0.028244689106941223,3342.0846303501944,4710.6215484569575,0.046256691217422485,0.05415142700076103,0.20719236135482788,0.2620637118816376,0.3739081025123596,0.5904483795166016,0.22045309841632843,0.3496153950691223,-0.04298603907227516,0.1695958822965622,8979.681712062256,8979.681712062256,3541.158365758755,3450.619382782891,5738.150972762646,7638.637259292432,718.4176187178422,0.12433121353387833,659.283158154619,0.01704154536128044,0.01351978350430727,1525.4400943200308,1270.5124580434128,0.017185986042022705,0.015464666299521923,0.06740666180849075,0.057784926146268845,0.2116476148366928,0.13501299917697906,0.11079676449298859,0.06674877554178238,0.17978936433792114,0.1190897524356842,5145.929476895604,5145.929476895604,1465.0098971186835,1448.0279742835005,2968.1694956048473,3077.419391202743
