plot_name,trial_name,sensor_type,mission_date,field_name,crop_area_fraction_blue-ndvi-based,crop_area_fraction_excess-green-based,crop_area_fraction_ndvi-based,crop_area_m2_blue-ndvi-based,crop_area_m2_excess-green-based,crop_area_m2_ndvi-based,crop_volume_m3_excess-green-based,foreground,foreground_pre_dsm,ground_dilation_pix_excess-green-based,max_crop_height_m_excess-green-based,mean_blue,mean_blue_ndvi,mean_blue_segmented,mean_crop_height_m_excess-green-based,mean_excess_green,mean_excess_green_segmented,mean_green,mean_green_segmented,mean_luminance,mean_luminance_segmented,mean_ndre,mean_ndre_segmented,mean_ndvi,mean_ndvi_segmented,mean_ndyi,mean_ndyi_segmented,mean_ngrdi,mean_ngrdi_segmented,mean_nir,mean_nir_segmented,mean_red,mean_red_segmented,mean_rededge,mean_rededge_segmented,median_crop_height_m_excess-green-based,median_ground_elevation_m_excess-green-based,sd_crop_height_m_excess-green-based,std_blue,std_blue_ndvi,std_blue_segmented,std_excess_green,std_excess_green_segmented,std_green,std_green_segmented,std_luminance,std_luminance_segmented,std_ndre,std_ndre_segmented,std_ndvi,std_ndvi_segmented,std_ndyi,std_ndyi_segmented,std_ngrdi,std_ngrdi_segmented,std_nir,std_nir_segmented,std_red,std_red_segmented,std_rededge,std_rededge_segmented
5961,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.18490205446727187,1,2.1982881026844048,0.40646798649730753,2.1982881026844048,0.09181818303551963,0.9857142857142858,0.9857142857142858,50,0.2773105700198357,2649.1664277751233,0.6841093301773071,2118.0137812230837,0.2258927789781246,0.007927711121737957,0.02563660219311714,4578.089823220258,4785.609819121447,0.06305572390556335,0.05347414314746857,0.3315308094024658,0.3315308094024658,0.4444133937358856,0.4444133937358856,0.27052220702171326,0.3945545554161072,-0.0820469856262207,0.09131719917058945,14561.238095238095,14561.238095238095,5467.92801401497,4093.0163652024116,7238.1634018155755,7238.1634018155755,0.24359092164036156,515.4310319165861,0.05191320473515876,624.8348313792168,0.07411523908376694,666.0650216566736,0.009488586336374283,0.008559699170291424,876.7627618064516,921.8877153598044,0.013263002969324589,0.013102767989039421,0.052444081753492355,0.052444081753492355,0.12455206364393234,0.12455206364393234,0.06816969066858292,0.06335072219371796,0.09457103163003922,0.0929524302482605,3679.1152197200527,3679.1152197200527,1304.9967432886572,1348.1576488837677,1368.6514432494248,1368.6514432494248
5962,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.14990053992611538,1,2.4669678329345897,0.36979981013725377,2.4669678329345897,0.057044255337141324,1,1,50,0.25320874021076634,2743.5848252344417,0.6695808172225952,2133.557345971564,0.1542571244586874,0.006886390503495932,0.0239353459328413,4628.602728047741,4684.724170616114,0.06458375602960587,0.05316184461116791,0.32225948572158813,0.32225948572158813,0.42606574296951294,0.42606574296951294,0.2598066031932831,0.3852919638156891,-0.08974295109510422,0.08212172985076904,14206.014208581984,14206.014208581984,5611.021454958795,4098.685308056872,7212.912617220802,7212.912617220802,0.11351449249718826,515.4190041824326,0.06615631513789495,576.6624199513632,0.07043341547250748,728.5511534575528,0.008326301351189613,0.009113605134189129,752.0623660248972,899.6694467923264,0.011922393925487995,0.013802950270473957,0.049045298248529434,0.049045298248529434,0.1155305728316307,0.1155305728316307,0.06291019171476364,0.072028249502182,0.0845128521323204,0.0978422462940216,3129.8649525174915,3129.8649525174915,1171.333717362875,1391.815355025791,1104.9417503031034,1104.9417503031034
5963,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.12597547380156077,0.9996814779423475,2.1982882078209336,0.27693039853262597,2.1975880045376655,0.032128211546268375,1,1,50,0.2230226658450647,2729.1519350215003,0.6679927110671997,2051.1795195954487,0.11601547434484068,0.005996739491820335,0.01849500462412834,4527.823857302118,4217.595448798988,0.06343167275190353,0.04853612929582596,0.3250126540660858,0.3250322937965393,0.42683082818984985,0.42689815163612366,0.2520783543586731,0.3528367578983307,-0.09536983072757721,0.039935458451509476,13919.298932951107,13919.298932951107,5540.503105590062,3959.8710493046774,7047.749482401657,7047.54898837024,0.09441222437988017,515.4127756572476,0.058461229190839105,583.5505092579648,0.06868447363376617,682.2218910348023,0.005607612896710634,0.004831562750041485,787.3775863454867,1016.170077534952,0.012655830942094326,0.013786318711936474,0.05203884094953537,0.052034635096788406,0.10962879657745361,0.10958077013492584,0.04661159589886665,0.042374562472105026,0.060668978840112686,0.058203715831041336,2502.177136929844,2502.177136929844,1158.5113383358087,1261.7616649647032,985.3600432657894,985.4529640718389
5964,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.25937965596640933,0.9998645537044561,2.589094976906518,0.6715585643743712,2.588744293583085,0.08713691198321462,1,1,50,0.2883817979019341,2466.0330488961126,0.7067197561264038,1802.735770234987,0.12975325847328295,0.009646943770349026,0.025357939302921295,4352.672490857375,4264.6736292428195,0.058562103658914566,0.046600937843322754,0.3525609076023102,0.3525778353214264,0.48992645740509033,0.4899674952030182,0.28623777627944946,0.41429537534713745,-0.052701059728860855,0.12167439609766006,15207.007178653665,15207.007178653665,4974.886902343221,3402.946214099217,7122.793038060409,7122.724600379301,0.12261790541992923,515.401605113194,0.0516926834452519,727.2392520310723,0.09616641700267792,642.0495292948581,0.010530832223594189,0.0085592120885849,931.214174812605,1031.9840884220455,0.014944829978048801,0.012908674776554108,0.07127194106578827,0.07126200199127197,0.15917420387268066,0.15914590656757355,0.08696160465478897,0.06396612524986267,0.11556237936019897,0.08809122443199158,4491.629439089814,4491.629439089814,1482.9730398029035,1179.8833060544728,1399.3130931173725,1399.3955133964782
5965,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.16196846631629241,1,2.198288224745227,0.3560533722831496,2.198288224745227,0.03757585357398383,0.9857142857142858,0.9857142857142858,50,0.20414314468825978,2640.274884535754,0.6731915473937988,2090.778761061947,0.10553432855594984,0.006707699503749609,0.021287325769662857,4418.273610447523,4407.759095378565,0.06147034093737602,0.0506417378783226,0.330011248588562,0.330011248588562,0.4377889037132263,0.4377889037132263,0.2559262812137604,0.3656851649284363,-0.0861092209815979,0.06998682022094727,13870.130753304666,13870.130753304666,5317.094123268036,3934.609636184857,6917.702022615066,6917.702022615066,0.09132827082021322,515.3878985679144,0.04861256685947435,584.3411584960863,0.07319138199090958,682.8273450209768,0.007530566304922104,0.00791760440915823,777.8698544239929,887.5197893999695,0.01227813120931387,0.013510780408978462,0.05405066907405853,0.05405066907405853,0.12013119459152222,0.12013119459152222,0.05802036449313164,0.06098274886608124,0.08127834647893906,0.08935858309268951,3113.706161804017,3113.706161804017,1175.6536732321135,1313.5886287460244,1110.810758879483,1110.810758879483
5966,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.18458353240961936,1,2.198288263023838,0.40576781284354646,2.198288263023838,0.0724955431473315,0.9857142857142858,0.9857142857142858,50,0.26062231797925506,2631.8773690078037,0.6745015382766724,1942.765314926661,0.17866262639043748,0.007912381552159786,0.024587174877524376,4475.480012740883,4427.918032786885,0.0615108348429203,0.0490916445851326,0.32665759325027466,0.32665759325027466,0.4419689476490021,0.4419689476490021,0.2648741602897644,0.396409273147583,-0.07374218106269836,0.10149963200092316,13946.195094760313,13946.195094760313,5282.00684822424,3690.429680759275,7008.804268195572,7008.804268195572,0.18146063304067184,515.380241167637,0.05705752471912443,602.6797760816864,0.0783194750547409,562.382403135134,0.008970021270215511,0.008251319639384747,749.1111357787086,846.1857562571116,0.012310178950428963,0.011068999767303467,0.051233548671007156,0.051233548671007156,0.127797931432724,0.127797931432724,0.07113190740346909,0.06130143627524376,0.09461726248264313,0.09040997922420502,3190.3069550737277,3190.3069550737277,1228.8516433306243,1134.4211608406536,1161.0120518851857,1161.0120518851857
5967,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.17566491479534957,1,2.1982882695827204,0.386162121571865,2.1982882695827204,0.05720076401789218,1,1,50,0.25512135219696574,2575.6923076923076,0.674062967300415,1905.9456029011785,0.14812629417162315,0.0074661714024841785,0.023303182795643806,4350.973721930243,4287.476881233001,0.05989247187972069,0.04761373624205589,0.32780659198760986,0.32780659198760986,0.442496120929718,0.442496120929718,0.26153242588043213,0.3913128077983856,-0.07661665976047516,0.09403341263532639,13634.765567765568,13634.765567765568,5147.6641184902055,3614.660018132366,6828.145723841376,6828.145723841376,0.14753700369101352,515.3671071895322,0.046046503703005254,595.7490126343973,0.07830584794282913,550.408507927914,0.008209864608943462,0.0070281741209328175,759.4510325134944,819.1462060860221,0.01212222594767809,0.010594085790216923,0.05086959898471832,0.05086959898471832,0.1256924569606781,0.1256924569606781,0.0680476576089859,0.057537470012903214,0.08857464045286179,0.07887096703052521,3216.119411487485,3216.119411487485,1176.3867755192096,1037.0260977362323,1151.88105169949,1151.88105169949
5968,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.15703260355961568,1,2.222713731108237,0.34903852416363396,2.222713731108237,0.054528630808504154,0.9894031478884214,0.9894031478884214,50,0.27783156454734126,2540.9743266656164,0.6721216440200806,1995.6499498495486,0.1562252503191894,0.006552994251251221,0.020760711282491684,4228.582453929753,4200.730190571715,0.05868834629654884,0.04787275195121765,0.3356871008872986,0.3356871008872986,0.44106224179267883,0.44106224179267883,0.25267940759658813,0.36323240399360657,-0.08362197130918503,0.07737597078084946,13375.086785320524,13375.086785320524,5057.2896519136875,3684.704112337011,6569.6402583083955,6569.6402583083955,0.1391741991537856,515.3523276740607,0.06213442823840599,582.4199172114568,0.076133593916893,609.845460168691,0.00703750504180789,0.006436515133827925,802.9893836420431,818.8043870755372,0.012367982417345047,0.012291459366679192,0.0610324926674366,0.0610324926674366,0.12464722990989685,0.12464722990989685,0.055885087698698044,0.05083399638533592,0.07974132895469666,0.07506056129932404,3382.575850959021,3382.575850959021,1172.5052432013765,1198.8409028073204,1151.5106042312202,1151.5106042312202
5969,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.21816770186335405,0.9996894409937889,2.2554006971466958,0.49205558687750117,2.254700262147582,0.09273967109531223,1,1,50,0.2633791035507329,2427.1594720496896,0.6951581239700317,1693.2348754448399,0.18847397238962774,0.008361688815057278,0.02371654100716114,4182.024534161491,4010.249822064057,0.056834474205970764,0.0437912680208683,0.3510374128818512,0.35106584429740906,0.476411908864975,0.4764924943447113,0.27475088834762573,0.41384026408195496,-0.06106020510196686,0.11961213499307632,14319.30403726708,14319.30403726708,4840.923136645963,3218.738078291815,6707.121273291926,6706.551102826965,0.18660959951625955,515.3370159167771,0.05131756249499073,703.3768444318814,0.09670046716928482,552.966102640862,0.00906306505203247,0.007214576471596956,874.048219540149,857.5796551872436,0.01420116052031517,0.01094803400337696,0.07324378192424774,0.07323717325925827,0.15486496686935425,0.15482096374034882,0.08256451040506363,0.05843546241521835,0.10612805187702179,0.08414101600646973,4440.598725031782,4440.598725031782,1380.9060566943017,1053.2660310238637,1280.0698366457605,1279.607556400841
5970,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.15525900416128569,1,2.442542609300338,0.3792267331414788,2.442542609300338,0.0965815466465894,1,1,50,0.26819663610888256,2534.1244080929832,0.6723328828811646,1792.8207024029575,0.2546802168890281,0.0071622892282903194,0.022581040859222412,4262.434639116085,4095.1876155268023,0.05871504917740822,0.04527688026428223,0.3289751410484314,0.3289751410484314,0.4408768117427826,0.4408768117427826,0.2609928548336029,0.40152180194854736,-0.07737361639738083,0.09701739996671677,13281.458028411536,13281.458028411536,5051.983641842445,3437.857670979667,6635.205624910317,6635.205624910317,0.26499125261574363,515.3157079550074,0.029677876577488237,605.5103077872319,0.07990764826536179,662.7755502125743,0.007512256503105164,0.007068588398396969,735.8210705016869,845.2397219346052,0.011989184655249119,0.011809447780251503,0.05440577492117882,0.05440577492117882,0.12435780465602875,0.12435780465602875,0.06971665471792221,0.06586772203445435,0.0849076509475708,0.08091667294502258,2964.135836848122,2964.135836848122,1140.4391327162105,1080.2557204277798,1008.1702865991388,1008.1702865991388
5971,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.2097331240188383,1,2.230616142993187,0.4678340921568129,2.230616142993187,0.031565491521993345,0.9859154929577465,0.9859154929577465,50,0.22244571300404914,2381.5717425431712,0.6932502388954163,1830.9723053892214,0.06747155038759539,0.00752537976950407,0.02039329521358013,4080.575039246468,3986.6032934131736,0.05565188452601433,0.04476306587457657,0.34650978446006775,0.34650978446006775,0.4689314365386963,0.4689314365386963,0.2681225836277008,0.3761563301086426,-0.0719679743051529,0.07815379649400711,13563.375039246468,13563.375039246468,4793.226844583987,3469.2851796407185,6512.361224489796,6512.361224489796,0.05753356812999755,515.3038731399095,0.038526751489927236,583.4724399499156,0.07927827537059784,518.9057882191909,0.0074483370408415794,0.0054309475235641,778.0242279737607,783.2743063774462,0.012428696267306805,0.010506795719265938,0.05872160941362381,0.05872160941362381,0.13060161471366882,0.13060161471366882,0.06344114989042282,0.04513673484325409,0.08723250776529312,0.06814324110746384,3093.5392365397893,3093.5392365397893,1197.9578156080395,1022.6801622849907,1100.4975328242888,1100.4975328242888
5972,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.12025117739403454,1,2.230616170495309,0.2682342208162334,2.230616170495309,0.01464583380818282,1,1,50,0.19568703017148437,2562.5824175824177,0.6729761362075806,1896.0065274151436,0.05460091469170388,0.005960709415376186,0.02069023810327053,4260.411930926217,4121.1853785900785,0.05955140292644501,0.04636139050126076,0.3335225284099579,0.3335225284099579,0.4356634020805359,0.4356634020805359,0.2529102861881256,0.37785184383392334,-0.09248530119657516,0.07237887382507324,13348.540973312402,13348.540973312402,5176.971271585558,3634.494778067885,6623.170015698587,6623.170015698587,0.047689108679492165,515.2835201481778,0.025658925805409703,555.9822223690139,0.06809908151626587,579.3069382270676,0.006232888903468847,0.005591351538896561,748.5218519248368,806.999181182058,0.011624335311353207,0.011032212525606155,0.05289221554994583,0.05289221554994583,0.10822679847478867,0.10822679847478867,0.05528847873210907,0.052438680082559586,0.07035240530967712,0.07090088725090027,2731.8774726473803,2731.8774726473803,1086.5421872188808,1068.773398033226,1009.4527720691777,1009.4527720691777
G1,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.2986024844720497,1,2.255391418752412,0.6734654810964111,2.255391418752412,0.2911878659375634,0.9859154929577465,0.9859154929577465,50,0.6003154234423391,2230.2582298136645,0.7365930676460266,2235.5330213208526,0.43237236964767,0.008974862284958363,0.023803355172276497,3792.5239130434784,4545.600624024961,0.051216885447502136,0.05328517407178879,0.4238492548465729,0.4238492548465729,0.5575857162475586,0.5575857162475586,0.2544129490852356,0.3543606400489807,-0.04414582997560501,0.1295945644378662,15486.137888198758,15486.137888198758,4178.454347826087,3735.7623504940198,6134.966770186335,6134.966770186335,0.4223392964596542,514.3186462526749,0.09101698559554476,883.3093103893273,0.07547110319137573,934.0907271561465,0.011610249057412148,0.010274728760123253,1399.1873970626573,1215.140652623159,0.018922653049230576,0.01916094683110714,0.07780811935663223,0.07780811935663223,0.1423180252313614,0.1423180252313614,0.09104306995868683,0.06776152551174164,0.13672946393489838,0.11887260526418686,6402.773605194232,6402.773605194232,1758.4869103164767,1935.0210422376101,2061.3334658883873,2061.3334658883873
G10,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.3274676051831707,1,2.1982800071876754,0.7198654894757913,2.1982800071876754,0.17237878012107355,0.9813186813186813,0.9813186813186813,50,0.3925975754261799,2377.6739721644535,0.7193580865859985,2188.485100146556,0.23945970829439317,0.011429335922002792,0.02520640194416046,4173.368101103823,4550.700537371764,0.05478605255484581,0.0519225150346756,0.38016682863235474,0.38016682863235474,0.5314997434616089,0.5314997434616089,0.2737134099006653,0.3529756963253021,-0.026359036564826965,0.12574870884418488,15333.263157894737,15333.263157894737,4471.019036954087,3609.112848070347,6780.515117581187,6780.515117581187,0.22070413400962252,514.9601725993639,0.08347071252054221,610.8628460318874,0.07921306043863297,537.7182969967071,0.011354384943842888,0.009713315404951572,1006.7205722891483,910.7631552055802,0.013506733812391758,0.011472105979919434,0.06878303736448288,0.06878303736448288,0.14599861204624176,0.14599861204624176,0.06659668684005737,0.052555978298187256,0.12442551553249359,0.10096654295921326,4763.027513554973,4763.027513554973,1355.9532658303815,1144.741090212523,1615.2777256776776,1615.2777256776776
G11,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.3080108297499602,1,2.1982795866931197,0.6770939195197474,2.1982795866931197,0.16542338083201027,1,1,50,0.3675343043338444,2587.9079471253385,0.7208820581436157,2187.6075491209926,0.24431378877149365,0.012592919170856476,0.029703781008720398,4607.804905239688,4876.2368148914165,0.060699187219142914,0.05435444042086601,0.37598761916160583,0.37598761916160583,0.527047336101532,0.527047336101532,0.2815248668193817,0.3825610280036926,-0.02723160944879055,0.15059277415275574,16879.717311673834,16879.717311673834,4977.148112756809,3671.59152016546,7533.344481605352,7533.344481605352,0.24780935332910303,515.1549562608493,0.06987175065396006,721.6603781230294,0.08424177765846252,623.7715352557677,0.01324599701911211,0.011201352812349796,1146.04836124595,1139.6225875059986,0.015772178769111633,0.013811680488288403,0.06910083442926407,0.06910083442926407,0.1542081981897354,0.1542081981897354,0.07791773974895477,0.053350288420915604,0.1339404582977295,0.09996507316827774,5363.505077606181,5363.505077606181,1621.5145262549242,1306.878911292172,1848.1360653510683,1848.1360653510683
G12,Lentilagile,RedEdge,2018-07-09,Sutherland,1,0.30785156872113395,1,2.198279238477997,0.6767437120525511,2.198279238477997,0.22736611663651113,0.9857142857142858,0.9857142857142858,50,0.5059092784966879,2583.395922917662,0.7364338040351868,2232.024314536989,0.33597078567145294,0.011817294172942638,0.028993720188736916,4666.282369804109,4955.339368856699,0.06216280534863472,0.05560389161109924,0.391488641500473,0.391488641500473,0.5342293381690979,0.5342293381690979,0.288228303194046,0.3839513957500458,-0.04187296703457832,0.13823209702968597,17954.910973084887,17954.910973084887,5200.275999362956,3878.447490946715,7724.930562191432,7724.930562191432,0.3457920666211294,515.3547869655882,0.08576331106151733,787.8911577539716,0.08122033625841141,696.2091046231543,0.013307853601872921,0.011237847618758678,1291.4516451902803,1214.1561793356527,0.017991693690419197,0.015380989760160446,0.0770212709903717,0.0770212709903717,0.15595926344394684,0.15595926344394684,0.07389048486948013,0.05435775965452194,0.1380007117986679,0.10904619842767715,5914.425454779388,5914.425454779388,1832.3302474719947,1545.2001951205832,1999.2159264045022,1999.2159264045022
