plot_name,trial_name,sensor_type,mission_date,field_name,crop_area_fraction_blue-ndvi-based,crop_area_fraction_excess-green-based,crop_area_fraction_ndvi-based,crop_area_m2_blue-ndvi-based,crop_area_m2_excess-green-based,crop_area_m2_ndvi-based,crop_volume_m3_excess-green-based,crop_volume_m3_ndvi-based,foreground,foreground_pre_dsm,ground_dilation_pix_excess-green-based,ground_dilation_pix_ndvi-based,max_crop_height_m_excess-green-based,max_crop_height_m_ndvi-based,mean_blue,mean_blue_ndvi,mean_blue_segmented,mean_crop_height_m_excess-green-based,mean_crop_height_m_ndvi-based,mean_excess_green,mean_excess_green_segmented,mean_green,mean_green_segmented,mean_luminance,mean_luminance_segmented,mean_ndre,mean_ndre_segmented,mean_ndvi,mean_ndvi_segmented,mean_ndyi,mean_ndyi_segmented,mean_ngrdi,mean_ngrdi_segmented,mean_nir,mean_nir_segmented,mean_red,mean_red_segmented,mean_rededge,mean_rededge_segmented,median_crop_height_m_excess-green-based,median_crop_height_m_ndvi-based,median_ground_elevation_m_excess-green-based,median_ground_elevation_m_ndvi-based,sd_crop_height_m_excess-green-based,sd_crop_height_m_ndvi-based,std_blue,std_blue_ndvi,std_blue_segmented,std_excess_green,std_excess_green_segmented,std_green,std_green_segmented,std_luminance,std_luminance_segmented,std_ndre,std_ndre_segmented,std_ndvi,std_ndvi_segmented,std_ndyi,std_ndyi_segmented,std_ngrdi,std_ngrdi_segmented,std_nir,std_nir_segmented,std_red,std_red_segmented,std_rededge,std_rededge_segmented
5001,Lentilagile,RedEdge,2018-07-03,Sutherland,1,0.06755009696186166,0.09114414996767937,2.1677108140680845,0.1464290756755752,0.19757415952398183,0.03507041656110561,0,1,1,50,50,0.252464000012651,0,2569.224305106658,0.5094447731971741,2455.2392344497607,0.23950445906526652,0,0.0003702729591168463,0.016509531065821648,3651.255979314803,4272.253588516746,0.05554314702749252,0.05162026733160019,0.17886137962341309,0.23487670719623566,0.25611844658851624,0.4926595091819763,0.17365263402462006,0.273236483335495,-0.1239394024014473,0.04542186111211777,7994.147220426632,7994.147220426632,4684.755979314803,3925.3636363636365,5554.34647705236,7052.742907801418,0.23936767719010277,0,514.118847806245,514.1187504835971,0.012413707459230802,0,352.5465344190985,0.05733713135123253,581.6169633437239,0.005405545234680176,0.004894019570201635,493.6634788371031,716.2797312476554,0.006726229563355446,0.010063901543617249,0.034885212779045105,0.03241259232163429,0.08575039356946945,0.0744122639298439,0.04054129496216774,0.03938532620668411,0.05700778588652611,0.05321076512336731,1379.2424245302716,1379.2424245302716,592.3997322048252,841.81206736647,829.3895186722895,913.5895649160293
5002,Lentilagile,RedEdge,2018-07-03,Sutherland,1,0.13429951690821257,0.14863123993558777,2.1756194960498205,0.2921846472955798,0.32336502332592343,0.06245175151128644,0,1,1,50,50,0.22070936235036243,0,2560.8339774557166,0.525199294090271,2198.556354916067,0.2137407016054098,0,0.0025691804476082325,0.022195197641849518,3788.2151368760065,4360.435251798561,0.05603180080652237,0.05027136951684952,0.18037046492099762,0.24405495822429657,0.2768203914165497,0.5372616648674011,0.19339178502559662,0.33287131786346436,-0.10291103273630142,0.09756559133529663,8446.996457326892,8446.996457326892,4678.853784219002,3613.189448441247,5816.438003220612,7330.456121343445,0.21906178951900301,0,514.1645699260696,514.164569307234,0.009539252265850109,0,396.99861518126033,0.08157145231962204,534.1604742881575,0.008804005570709705,0.008061127737164497,525.023468623083,644.9704871239519,0.00728613929823041,0.008752278052270412,0.04185064509510994,0.04196956381201744,0.12211059778928757,0.10065175592899323,0.06570945680141449,0.060721367597579956,0.09035427123308182,0.083668552339077,1919.456950675033,1919.456950675033,727.530661874234,789.9554734037907,963.178260643567,1131.684871747167
5003,Lentilagile,RedEdge,2018-07-03,Sutherland,1,0.1110213316095669,0.12168713639301874,2.167710766839981,0.24066213587897006,0.263782515745072,0.05109650566908599,0,1,1,50,50,0.22145901362557652,0,2702.344861021332,0.5093615651130676,2250.0640465793304,0.2123163474905027,0,0.0018372621852904558,0.021840114146471024,3938.359728506787,4407.863173216885,0.058900922536849976,0.0512208454310894,0.17153845727443695,0.24208427965641022,0.25668245553970337,0.5336986184120178,0.1869463473558426,0.3275991380214691,-0.10967648774385452,0.09259845316410065,8473.022947640595,8473.022947640595,4933.5646412411115,3703.078602620087,5954.675824175824,7351.92828685259,0.21925072684922498,0,514.2134458917124,514.2134233148955,0.01535530424609464,0,433.1236889615416,0.07694878429174423,576.8159037971218,0.008175837807357311,0.00863111112266779,527.082814200873,660.5540164466402,0.007882233709096909,0.010014371015131474,0.03998393192887306,0.036309096962213516,0.11422187089920044,0.09577271342277527,0.06012837216258049,0.06145786866545677,0.08267661929130554,0.08785068988800049,1709.7238644736512,1709.7238644736512,760.2224871604403,920.6017506725037,905.1942683724814,1146.2338748208583
5004,Lentilagile,RedEdge,2018-07-03,Sutherland,1,0.1189109398064622,0.14170903723142528,2.1353568500991558,0.25391728986745743,0.30259936337308024,0.052237130729512624,0,1,1,50,50,0.21524438948370062,0,2674.3572248646874,0.5165059566497803,2240.1434482758623,0.20572498531620254,0,0.0018270820146426558,0.01821327395737171,3919.540429719534,4182.558620689655,0.05842765420675278,0.04936154559254646,0.1699453443288803,0.22785203158855438,0.26197579503059387,0.51078200340271,0.1902235895395279,0.3060266077518463,-0.11071771383285522,0.059973206371068954,8525.334426767262,8525.334426767262,4925.247990815155,3737.76,6021.007216663933,7214.974537037037,0.20623825539644258,0,514.2533307500986,514.2533241256403,0.01278421123889281,0,408.69471111807957,0.07613363116979599,576.7099851821529,0.007185363210737705,0.006697055883705616,473.17402982786206,674.8668780695485,0.00778126809746027,0.010068356990814209,0.038690511137247086,0.038284141570329666,0.11250641196966171,0.0846998393535614,0.054127682000398636,0.05342240631580353,0.07420334219932556,0.06597625464200974,1501.364644084215,1501.364644084215,736.3520004039614,851.7754279394184,836.576527864801,995.2074657148631
5005,Lentilagile,RedEdge,2018-07-03,Sutherland,1,0.24578195976638548,0.2809863724853991,2.159082977048893,0.5306636453973188,0.6066728936159447,0.036391874396700906,0.041202547019236764,1,1,50,50,0.193692093530899,0.16686967974760591,2546.596041531473,0.5570840239524841,2048.1894389438944,0.06857804319618233,0.06791558919611151,0.006403082050383091,0.026295680552721024,3995.3870863075927,4412.03300330033,0.0566190704703331,0.04939638823270798,0.18745793402194977,0.24479520320892334,0.3248932957649231,0.5668156147003174,0.22295072674751282,0.36450251936912537,-0.06355158239603043,0.14064224064350128,9400.724691758598,9400.724691758598,4604.926184295911,3329.3016501650163,6340.74659312135,7619.132794457275,0.06457285100873378,0.06406058655932156,514.2940392111082,514.2940276420936,0.019624834775288872,0.01933935075823705,503.0549502354853,0.10907403379678726,310.6290271299912,0.01271599717438221,0.01002499833703041,600.5466469916056,631.4305129150437,0.00895991362631321,0.006303511094301939,0.05019153282046318,0.041258204728364944,0.16690930724143982,0.11145587265491486,0.09137517213821411,0.06456618010997772,0.12979599833488464,0.09868327528238297,2641.3774959086386,2641.3774959086386,989.3604343291049,587.2380096385738,1269.9986196307943,1542.7003265728981
5006,Lentilagile,RedEdge,2018-07-03,Sutherland,1,0.1625727213962508,0.17388493859082094,2.167710690723389,0.35241062619064795,0.37693224033910255,0.0675058209512574,0,1,1,50,50,0.20276342868442043,0,2656.9901422107305,0.5287423133850098,2291.4264413518886,0.19155444227365023,0,0.0032318229787051678,0.021479317918419838,3954.9608920491273,4440.9324055666,0.05798596888780594,0.05166536569595337,0.1770077794790268,0.2254372090101242,0.28327253460884094,0.5252586603164673,0.1972089260816574,0.32125744223594666,-0.09683746099472046,0.08457187563180923,8830.915481577247,8830.915481577247,4829.33661926309,3775.1441351888666,6137.275048480931,7695.079925650558,0.19200375583051255,0,514.3426915265486,514.3426894954277,0.008988818270460237,0,456.0605433472999,0.08358747512102127,467.99331363494707,0.00920534785836935,0.008027628995478153,551.5955932884249,561.0911492236851,0.00814753770828247,0.007815462537109852,0.039891935884952545,0.04045264795422554,0.12472106516361237,0.09704377502202988,0.06671243906021118,0.056484706699848175,0.09199430793523788,0.08252466470003128,1942.965609207857,1942.965609207857,792.0968608358681,738.9445270223604,1080.3387904019298,1197.6005336595153
5007,Lentilagile,RedEdge,2018-07-03,Sutherland,1,0.15302607839921273,0.1846809906511399,2.1353567616188873,0.32676527121378085,0.3943598021293861,0.06532766707062951,0,1,1,50,50,0.2048918446234893,0,2671.1540101689357,0.52937912940979,2156.8478027867095,0.1999223076184554,0,0.0028006175998598337,0.020342737436294556,3934.0974249630967,4158.326902465166,0.05804388225078583,0.048433057963848114,0.18215738236904144,0.25488966703414917,0.2877390384674072,0.54791259765625,0.19352887570858002,0.3199215531349182,-0.09700906276702881,0.09155957400798798,8924.00820075447,8924.00820075447,4829.9639166803345,3493.4833869239014,6112.63818271281,7270.317051509769,0.2001505831063355,0,514.3841704215297,514.3841512552448,0.0033577925795689866,0,473.111033745434,0.09150418639183044,499.6279413022244,0.008463363163173199,0.00691249081864953,512.7729287435944,559.0874735697661,0.008867545984685421,0.008532221429049969,0.04886126518249512,0.039056651294231415,0.13678255677223206,0.09846848994493484,0.06369753181934357,0.05204355716705322,0.0906054899096489,0.07652018964290619,1990.4656869458054,1990.4656869458054,874.3420912403939,780.55860737154,943.4045545207081,1093.3965176327447
5008,Lentilagile,RedEdge,2018-07-03,Sutherland,1,0.26830065359477123,0.3104575163398693,2.1436249427366296,0.5751359731982918,0.6655044756862085,0.07336752032164688,0.08177884764341466,1,1,50,50,0.25044152844884593,0.25043546737185807,2544.739705882353,0.5637580752372742,2050.0042630937883,0.12756552144296437,0.12288249084890322,0.006929305847734213,0.024850936606526375,3979.2256535947713,4306.876370280146,0.05587737262248993,0.04864947870373726,0.19458433985710144,0.25352779030799866,0.3431432247161865,0.5689612627029419,0.22259709239006042,0.3558887243270874,-0.05357345938682556,0.13447262346744537,9592.16339869281,9592.16339869281,4505.487418300653,3306.536540803898,6363.051307189542,7483.572105263158,0.12100816709261153,0.10728732256512785,514.4257839018035,514.4258005845651,0.03872133260295332,0.03604369997150294,512.0461801247087,0.11232990771532059,411.9552387571236,0.012191752903163433,0.009182382375001907,554.9871136365937,601.1443593222223,0.008931186981499195,0.007217071950435638,0.05377274751663208,0.0428299605846405,0.1683620810508728,0.11112070083618164,0.09188392013311386,0.06536268442869186,0.12746116518974304,0.09490446001291275,2624.7922434623433,2624.7922434623433,985.890984758776,690.5593578688853,1187.2905118205383,1364.3767119711667
5009,Lentilagile,RedEdge,2018-07-03,Sutherland,1,0.1965093729799612,0.23141564318034907,2.1677106047920383,0.4259754517496959,0.501642143836813,0.07946581613350531,0.10080837381890174,1,1,50,50,0.2017472573915029,0.20111536749755032,2674.4432773109243,0.5349363684654236,2142.2524671052633,0.18655022444861352,0.20095674786784912,0.004221027716994286,0.02245882712304592,3983.5862960568843,4224.1348684210525,0.05788778141140938,0.04873506352305412,0.18704012036323547,0.2603011429309845,0.30490562319755554,0.5621708631515503,0.199245423078537,0.3284403085708618,-0.07942987233400345,0.11698091775178909,9154.55462184874,9154.55462184874,4739.479153199742,3362.3388157894738,6185.052521008403,7263.914804469274,0.1983454299873415,0.20095674786784912,514.4589863480055,514.4589139355189,0.020838827177760196,0.00015861962970120658,500.36022335651154,0.102654367685318,430.10408537211293,0.010087624192237854,0.00781767163425684,544.5323282556313,581.7373479568571,0.009280436672270298,0.0076365177519619465,0.053711168467998505,0.04176787659525871,0.15484656393527985,0.1024412289261818,0.07378312200307846,0.056343961507081985,0.10799828916788101,0.08278311789035797,2268.087609938627,2268.087609938627,965.5955248280703,704.4888640326163,1014.1329815438991,1232.1627649518957
5010,Lentilagile,RedEdge,2018-07-03,Sutherland,1,0.25702614379084965,0.31584967320261437,2.1436249094959487,0.5509676442217528,0.6770632271332793,0.038658098435219335,0.04519006315483844,1,1,50,50,0.20519468711984246,0.20117382117291527,2484.378758169935,0.5618590116500854,2042.6141131595678,0.07016400843251744,0.06674422911162302,0.006271785590797663,0.02312592603266239,3838.990522875817,4166.342657342658,0.054122574627399445,0.0475064218044281,0.19889353215694427,0.2569757401943207,0.3430633842945099,0.5610656142234802,0.2166050374507904,0.3437608778476715,-0.05720483139157295,0.12575703859329224,9312.882516339869,9312.882516339869,4371.55931372549,3258.9561347743165,6118.721405228758,7145.8598034143815,0.06297207729278398,0.06080551304421533,514.4965184751447,514.4964788334665,0.0298080501699601,0.02344594857770964,481.0155525250789,0.11028946191072464,437.5373832119976,0.011193008162081242,0.00852800253778696,535.2573639491736,598.0281511911427,0.008550873026251793,0.007638957817107439,0.05515550076961517,0.04604785516858101,0.16558729112148285,0.11164816468954086,0.08660513162612915,0.06471123546361923,0.12123033404350281,0.09124059975147247,2581.155505179133,2581.155505179133,926.7720364755257,713.8036087368208,1132.580313416758,1280.9258192722905
