plot_name,trial_name,sensor_type,mission_date,field_name,crop_area_fraction_blue-ndvi-based,crop_area_fraction_excess-green-based,crop_area_fraction_ndvi-based,crop_area_m2_blue-ndvi-based,crop_area_m2_excess-green-based,crop_area_m2_ndvi-based,crop_volume_m3_excess-green-based,crop_volume_m3_ndvi-based,foreground,foreground_pre_dsm,ground_dilation_pix_excess-green-based,ground_dilation_pix_ndvi-based,max_crop_height_m_excess-green-based,max_crop_height_m_ndvi-based,mean_blue,mean_blue_ndvi,mean_blue_segmented,mean_crop_height_m_excess-green-based,mean_crop_height_m_ndvi-based,mean_excess_green,mean_excess_green_segmented,mean_green,mean_green_segmented,mean_luminance,mean_luminance_segmented,mean_ndre,mean_ndre_segmented,mean_ndvi,mean_ndvi_segmented,mean_ndyi,mean_ndyi_segmented,mean_ngrdi,mean_ngrdi_segmented,mean_nir,mean_nir_segmented,mean_red,mean_red_segmented,mean_rededge,mean_rededge_segmented,median_crop_height_m_excess-green-based,median_crop_height_m_ndvi-based,median_ground_elevation_m_excess-green-based,median_ground_elevation_m_ndvi-based,sd_crop_height_m_excess-green-based,sd_crop_height_m_ndvi-based,std_blue,std_blue_ndvi,std_blue_segmented,std_excess_green,std_excess_green_segmented,std_green,std_green_segmented,std_luminance,std_luminance_segmented,std_ndre,std_ndre_segmented,std_ndvi,std_ndvi_segmented,std_ndyi,std_ndyi_segmented,std_ngrdi,std_ngrdi_segmented,std_nir,std_nir_segmented,std_red,std_red_segmented,std_rededge,std_rededge_segmented
5001,Lentilagile,RedEdge,2018-07-20,Sutherland,0.9977678571428571,0.14936755952380953,0.18136160714285715,2.1815044166482855,0.3265749527532762,0.39652625022969396,0.08725746658744997,0,1,1,50,50,0.275519781633875,0,2838.9079241071427,0.5007984042167664,2144.2440846824406,0.26718970898350564,0,0.0004888563416898251,0.012409661896526814,3853.893973214286,3517.458281444583,0.05866869166493416,0.04361117631196976,0.17367008328437805,0.28394800424575806,0.28230375051498413,0.5495511293411255,0.15596987307071686,0.24875503778457642,-0.1035294160246849,0.041185855865478516,8694.774739583334,8688.6403803132,4804.805617559524,3264.1382316313825,6055.671502976191,6329.285128205128,0.2652861783857361,0,515.9762477022351,515.9760150450229,0.004183830571981023,0,604.7394392026118,0.0976954847574234,769.3449868500381,0.005667202640324831,0.004068894777446985,600.4790330356785,774.7010811090413,0.011168427765369415,0.01147888507694006,0.05896071344614029,0.04658222943544388,0.13686013221740723,0.09765414893627167,0.04674603417515755,0.03965778648853302,0.0681682676076889,0.05608858913183212,1729.282910977758,1725.5955755832067,963.8295204391341,826.5868829342533,728.3940944446546,966.5284262254818
5002,Lentilagile,RedEdge,2018-07-20,Sutherland,0.9974358974358974,0.19084249084249083,0.22545787545787546,2.215394106465826,0.4238781966466012,0.5007620538118677,0.028747086046568896,0.03347775088663236,1,1,50,50,0.11152364662416403,0.11157728699197378,2841.341208791209,0.5106619000434875,1975.7533589251439,0.06781921380715915,0.06685360967708165,0.0013382567558437586,0.014551746658980846,3893.497619047619,3475.3301343570056,0.05872311815619469,0.041910696774721146,0.1801554262638092,0.29577121138572693,0.299483060836792,0.572959303855896,0.16380663216114044,0.277339369058609,-0.0908130332827568,0.06727917492389679,8968.828937728938,8961.007161219244,4770.248717948718,3067.609404990403,6151.714835164835,6255.600324939074,0.06523386174626467,0.06399906115393605,516.0124244468532,516.0123677856785,0.021047383036757093,0.020603132021298085,751.4684488035787,0.11676227301359177,400.4289993319566,0.007115320302546024,0.004968030843883753,699.8795818676311,576.518629172466,0.013520504347980022,0.007596977055072784,0.07149693369865417,0.05371883139014244,0.16066552698612213,0.10585972666740417,0.062130291014909744,0.040794868022203445,0.08513905853033066,0.06717639416456223,1982.2444066228352,1977.497179394584,1179.7199183528392,700.0269092907242,854.8461103286488,1131.5440237250334
5003,Lentilagile,RedEdge,2018-07-20,Sutherland,1,0.12728937728937728,0.1401098901098901,2.2210892106811966,0.282721062531764,0.31119656523280503,0.0614744339141696,0,1,1,50,50,0.24120756125216758,0,3102.0886446886448,0.4682522714138031,2197.9856115107914,0.21743846519133286,0,-0.0002040530671365559,0.013928808271884918,4120.951831501831,3749.4575539568345,0.06342636048793793,0.045973192900419235,0.15028232336044312,0.24377386271953583,0.2501221001148224,0.5238621234893799,0.14517739415168762,0.26464930176734924,-0.10704831033945084,0.043069273233413696,8641.852564102564,8641.852564102564,5166.560256410256,3475.2805755395684,6353.969230769231,6642.584313725491,0.2182465707768415,0,516.0494795999268,516.049405055547,0.018311030350856985,0,565.6799323955314,0.09020732343196869,539.1566927724414,0.00607878714799881,0.005226036533713341,552.0340277793715,647.3161353879457,0.010772784240543842,0.00968116708099842,0.044752337038517,0.037375275045633316,0.12002256512641907,0.08628709614276886,0.051875438541173935,0.0463964082300663,0.06440135091543198,0.0610697865486145,1322.8537737221504,1322.8537737221504,943.6084493633068,838.1753257362388,709.4034581622236,926.1178060072131
5004,Lentilagile,RedEdge,2018-07-20,Sutherland,0.9998168498168498,0.18003663003663004,0.21978021978021978,2.2206823872338495,0.3998774110003433,0.4881514681591169,0,0,1,1,50,50,0,0,2937.7304029304028,0.49981173872947693,1942.7578840284843,0,0,0.0005574699025601149,0.012818214483559132,3953.870695970696,3352.029501525941,0.060220036655664444,0.04080843925476074,0.1686980277299881,0.27284732460975647,0.2899875342845917,0.5577005743980408,0.1549728512763977,0.2690795958042145,-0.09680406004190445,0.04637061804533005,8979.803113553113,8979.528485070527,4896.9434065934065,3081.217700915565,6323.214102564102,6463.480833333333,0,0,516.0784760135862,516.0783862307412,0,0,644.6703032131173,0.11530674248933792,358.5906577044049,0.006420503370463848,0.004176293965429068,577.4085606551315,444.4982198972417,0.012364066205918789,0.006429457105696201,0.06383291631937027,0.04744458943605423,0.153869166970253,0.09883035719394684,0.059976134449243546,0.04125114530324936,0.07477395236492157,0.0587904118001461,1620.989967459913,1621.011416415335,1089.5799751532982,601.4658031189048,671.577559516253,805.0822429826485
5005,Lentilagile,RedEdge,2018-07-20,Sutherland,1,0.3169642857142857,0.35305059523809523,2.186384653211068,0.6930058499017223,0.7719044032356039,0.07088513643783795,0.07771808402296809,1,1,50,50,0.2269032643475839,0.17248833153462328,2710.254836309524,0.5554461479187012,1785.1514084507041,0.10228649072427085,0.10068356093992464,0.004328430630266666,0.017963679507374763,3874.9566592261904,3407.8215962441313,0.05661677569150925,0.03977210447192192,0.20396073162555695,0.3164658844470978,0.3676716387271881,0.6399713158607483,0.19087930023670197,0.3147391676902771,-0.04776019603013992,0.12562954425811768,9987.029389880952,9987.029389880952,4472.331101190476,2675.9923708920187,6439.150669642857,6543.13751317176,0.09367639129766303,0.0914486036656399,516.1105260143183,516.110422661955,0.03406123310818939,0.03223971666481915,835.8052685663195,0.1513480395078659,496.78048385701385,0.010183453559875488,0.006602670531719923,779.9781443564049,771.0308544414668,0.01571458950638771,0.009705672040581703,0.09273970127105713,0.06036693602800369,0.21476739645004272,0.1149258017539978,0.09078192710876465,0.05044054985046387,0.12768539786338806,0.07868251949548721,2788.8514134592215,2788.8514134592215,1504.927872782202,812.9988908590472,1006.4217239189741,1330.398767855572
5006,Lentilagile,RedEdge,2018-07-20,Sutherland,1,0.2053113553113553,0.25384615384615383,2.2210891311454883,0.4560148197828008,0.5638149332907778,0.04042108150361438,0.044469773081490374,1,1,50,50,0.21692117342661277,0.11305072023230878,2823.8545787545786,0.5199466943740845,1981.821587867975,0.08863984184300606,0.07887299618322784,0.0012991672847419977,0.013262969441711903,3859.5,3384.1373773416594,0.058196429163217545,0.04132651910185814,0.18240198493003845,0.2890549600124359,0.31331610679626465,0.5697752237319946,0.16207633912563324,0.264935702085495,-0.0896206721663475,0.05829725041985512,9177.292124542124,9177.292124542124,4724.863553113553,3048.0758251561106,6258.780036630036,6378.288600288601,0.0830321549645987,0.07966060109606588,516.1456978078934,516.1455878759259,0.03644354618058652,0.012951311221164498,646.7130638167667,0.11611718684434891,440.30829593157495,0.006771327927708626,0.0041917432099580765,613.4853710965328,523.7654384098797,0.012608825229108334,0.00799536146223545,0.07064235210418701,0.04961013048887253,0.16292239725589752,0.1053646132349968,0.05964479595422745,0.03972155973315239,0.08350038528442383,0.061861373484134674,1933.38468242381,1933.38468242381,1144.6326924446184,736.391302475227,769.0378295643834,874.5940730486054
5007,Lentilagile,RedEdge,2018-07-20,Sutherland,1,0.252334737227614,0.3098333638527742,2.2210891283710503,0.5604579415666192,0.6881675160600288,0.03955868890731387,0.04792594461807956,0.9884162895927602,0.9884162895927602,50,50,0.12303658169400933,0.12308841795413628,2767.2479399377403,0.5365744829177856,1875.88824383164,0.0705827966265185,0.06964284639947896,0.0024319530930370092,0.015121523290872574,3839.0161142647867,3322.9143686502175,0.057214103639125824,0.03981595113873482,0.19533377885818481,0.30817508697509766,0.33972835540771484,0.6057186722755432,0.17200152575969696,0.2814004719257355,-0.0722769945859909,0.09202954173088074,9528.068851858634,9528.068851858634,4592.028199963377,2787.9622641509436,6290.076542757737,6339.555555555556,0.06496251693488375,0.06431561838735433,516.1781292173771,516.1780626620052,0.022149619590823056,0.02199200225782792,732.8257848150699,0.13412512838840485,439.7390296709276,0.00809845607727766,0.005299984011799097,707.2767256923471,625.3699374810143,0.014294941909611225,0.00815320573747158,0.08389811217784882,0.053418949246406555,0.19173257052898407,0.11227282881736755,0.07013479620218277,0.045310333371162415,0.10403596609830856,0.07057256251573563,2338.7204773507206,2338.7204773507206,1335.782253525265,693.9179703101815,862.0975758936332,1128.3227698306493
5008,Lentilagile,RedEdge,2018-07-20,Sutherland,1,0.379894578313253,0.4310993975903614,2.1600425871860613,0.8205884677977169,0.9311930581054367,0.13034706553638564,0.1464049899172361,1,1,50,50,0.2779732047986272,0.2785837393089423,2458.4983057228915,0.5917019844055176,1827.9479682854312,0.15884584130972393,0.15722302549710268,0.006369403097778559,0.01934359222650528,3671.368411144578,3556.705649157582,0.052053194493055344,0.04124759882688522,0.2259371131658554,0.3169582188129425,0.4131881594657898,0.6380637884140015,0.20821142196655273,0.32256585359573364,-0.028446726500988007,0.13383708894252777,10307.644201807228,10307.644201807228,4049.4007906626507,2750.0986124876117,6310.661144578313,6694.709606986899,0.16273242901229423,0.15568690115679829,516.2089840539818,516.2089054817907,0.044228355737404315,0.044561881933121855,759.6412504859782,0.1481919139623642,513.3139592698636,0.011293728835880756,0.007437515072524548,794.8152992635518,847.4982753009338,0.014210689812898636,0.010280725546181202,0.09330900758504868,0.0676080510020256,0.21440736949443817,0.12339352816343307,0.09792803972959518,0.0561942420899868,0.13852781057357788,0.0830255001783371,3262.613291942527,3262.613291942527,1382.863547248285,873.4680020088075,1215.082391913341,1478.9145423357497
5009,Lentilagile,RedEdge,2018-07-20,Sutherland,1,0.2595475113122172,0.2841628959276018,2.2478491511381806,0.5834236529831948,0.6387553243958268,0.04319769349576381,0.04679951609067361,1,1,50,50,0.20676735261906742,0.17877177963498525,2844.182443438914,0.5289909839630127,1959.6457461645746,0.07404172469676695,0.07326673344748931,0.0029120331164449453,0.01689324341714382,3959.806334841629,3543.198047419805,0.058807820081710815,0.04217320308089256,0.18844908475875854,0.2955878973007202,0.33180245757102966,0.6065047383308411,0.17334884405136108,0.29028502106666565,-0.06866846233606339,0.10265926271677017,9554.76814479638,9554.76814479638,4693.750045248868,2912.5529986052998,6414.592941176471,6662.985350318471,0.07425180831177158,0.07335384533303113,516.2354999195835,516.2352472862414,0.020126308683048592,0.019283216653146477,743.8036893854123,0.1296454668045044,421.9715349609856,0.009001906029880047,0.005846474319696426,700.5637299263905,595.4662201625088,0.014040590263903141,0.007741852197796106,0.07584589719772339,0.04943200945854187,0.1852235049009323,0.10713258385658264,0.07554656267166138,0.04831896349787712,0.11016932874917984,0.07457049936056137,2294.8731582173587,2294.8731582173587,1331.435724227372,697.5538143395501,934.6111587251254,1062.7484391935454
5010,Lentilagile,RedEdge,2018-07-20,Sutherland,1,0.3404017857142857,0.39806547619047616,2.186384497948001,0.7442491873595315,0.8703241863111462,0.10528492017619986,0.12255462003867625,1,1,50,50,0.2304090576623139,0.22995182057366037,2535.3121279761904,0.5741832256317139,1845.0409836065573,0.14146460884926554,0.14081490778524938,0.005095016211271286,0.017884839326143265,3672.5831473214284,3442.2704918032787,0.05293259024620056,0.04047888144850731,0.21566346287727356,0.31024324893951416,0.39364323019981384,0.6304935216903687,0.1935066431760788,0.30315786600112915,-0.040706027299165726,0.12334993481636047,9897.18322172619,9897.18322172619,4142.050409226191,2695.333879781421,6231.8359375,6462.133644859813,0.1414244668989113,0.1413511999429602,516.2661956322459,516.2660394368928,0.03762736643851455,0.03692005273652316,775.0270804899615,0.14310383796691895,495.87788462727445,0.010327961295843124,0.007436462678015232,798.3184353299837,774.04384631267,0.014686177484691143,0.009546817280352116,0.08594498038291931,0.05250425636768341,0.2067151814699173,0.10916396975517273,0.08707084506750107,0.05360954999923706,0.12967513501644135,0.08427280187606812,2925.25153586645,2925.25153586645,1395.5234505883252,736.0470876922535,1154.9257713998832,1449.4791684288343
