"Name","It17_gc.a.auc.e","It17_gc.a.auc.l","It17_gc.a.b","It17_gc.a.g.b","It17_gc.a.g.r","It17_gc.a.k","It17_gc.a.r","It17_gc.a.x.d","It17_gc.a.x.gen","It17_gc.a.x.max","It17_gc.a.x.mid","It17_gc.a.x.min","It17_gc.h.auc.e","It17_gc.h.auc.l","It17_gc.h.b","It17_gc.h.g.b","It17_gc.h.g.r","It17_gc.h.k","It17_gc.h.r","It17_gc.h.x.d","It17_gc.h.x.gen","It17_gc.h.x.max","It17_gc.h.x.mid","It17_gc.h.x.min","It17_gc.v.auc.e","It17_gc.v.auc.l","It17_gc.v.b","It17_gc.v.g.b","It17_gc.v.g.r","It17_gc.v.k","It17_gc.v.r","It17_gc.v.x.d","It17_gc.v.x.gen","It17_gc.v.x.max","It17_gc.v.x.mid","It17_gc.v.x.min"
"CDC_Royale_AGL",189.564926477122,179.654903417604,-11.0540585629632,-4.51507778462231,0.0488535763320538,1.81536924447677,0.10771928908683,27.913733010558,6.46396261407009,139,111.086266989442,84.3333333333333,33.7467914346854,30.9293949582275,-7.59411015514527,-0.458695840826921,0.00545849541150269,0.31994609655035,0.0684062341220939,43.6436870980393,10.1349779761143,157,113.356312901961,70.6666666666667,51.2844983924399,49.5917753585898,-27.1293123806661,-3.53404648434605,0.0311484477846096,0.567184715368552,0.22353914397638,13.3635933652383,3.10237899269656,136,122.636406634762,109.666666666667
"CDC_Ruby_AGL",138.617093865563,133.027236075282,-13.767777280801,-5.00274288380598,0.0462933888644407,1.61193745314386,0.11613904031623,27.9552314360943,6.44686481989864,155.666666666667,127.711435230572,101,29.3890814110637,27.0898651098679,-6.64322945850741,-0.356595383361715,0.00426204198275656,0.295716302832522,0.0574640972725959,53.698862033343,12.5292815209075,172,118.301137966657,65.6666666666667,35.0824329419913,35.2549810678712,-22.0912296564842,-2.23496460036674,0.0188413999313263,0.452548592765434,0.170808242616075,18.8007440932967,4.32067182171135,151,132.199255906703,114.333333333333
"CDC_SB.1_AGL",174.945331798314,166.200590398598,-11.2878535611862,-4.37660051537626,0.046102395486984,1.72540484251604,0.106866345530996,27.9440342353257,6.51550156652102,141.666666666667,113.722632431341,86.6666666666667,32.2451326315105,29.8321473778943,-8.4441482357799,-0.509812768508676,0.00584055068217322,0.3097440544039,0.075581027722162,40.0116355413617,9.21949937122884,153.666666666667,113.655031125305,75,46.4558100483556,45.3316064561925,-25.8307044532764,-3.08971988251141,0.0271974464562274,0.52293706718004,0.211671608937542,14.6368127648687,3.30119307187521,138,123.363187235131,110
"CDC_Sedley_AGL",167.402598613661,155.010195459673,-9.28953741233632,-3.14184316346809,0.0354914673786196,1.55406422244482,0.091080424377089,33.0038089466673,7.70385628854509,143.333333333333,110.329524386666,78.3333333333333,36.4196491191288,33.413712932389,-7.45535932186224,-0.476091667139035,0.00579353287276163,0.337221901589375,0.0685358193756264,44.4811601337113,10.3820130271613,155.333333333333,110.852173199622,67,47.9441791465314,45.7300641662069,-26.0464695146264,-3.08335817021867,0.0273730575734958,0.520565333629897,0.215307241301433,14.1465617008193,3.22011081219859,136.333333333333,122.186771632514,109
"CDC_Vantage_AGL",159.790116393253,147.270193356788,-9.74525603815685,-3.11625609791038,0.0348512797338408,1.47976421945099,0.0946480713222345,32.045830230105,7.40780972623124,142.666666666667,110.620836436562,79.6666666666667,32.9507548614343,30.3409114541583,-9.10616981636252,-0.569694987236064,0.00641709125028045,0.313416195423133,0.0818368243653083,36.8131168232287,8.58294667544035,150,113.186883176771,77,41.589844351321,39.9377763213926,-26.7088028035745,-2.75245881329802,0.0244496676656085,0.452823633872509,0.220889578787412,13.7583606581187,3.14144259886732,135.666666666667,121.908306008548,109.333333333333
"CN_105604_AGL",96.9941611031652,91.2993167189054,-15.6422027917461,-3.31449126239157,0.0326996362855573,0.971345809257584,0.139026479969022,22.25592645437,5.08127434162729,138,115.74407354563,94.6666666666667,27.2235173734029,24.9378491773632,-6.52057742029732,-0.287892354109203,0.00381083895214602,0.243243274479036,0.0626281880604009,47.5365393438215,11.0938940328938,153.666666666667,106.130127322845,59.6666666666667,21.4278957101885,20.8013267418551,-29.4232051960301,-1.630981984946,0.0142025038737589,0.239828808725912,0.240953932261882,12.7301456071143,2.87954741918463,135.333333333333,122.603187726219,111
"CN_105605_AGL",193.086942697501,191.574145623956,-11.6072475229868,-5.87915745412577,0.0561190977198918,2.2910896111797,0.102609117549282,30.8731876845597,7.14055653279463,156.333333333333,125.460145648774,95.3333333333333,28.0993419190248,25.9408002521383,-6.69237902483,-0.322718024652208,0.00398306110272704,0.274724079166082,0.0591882075370841,51.4571016318787,12.0134326080774,167,115.542898368121,65,45.712561954343,46.3576009832168,-18.2834002366877,-2.39000311169989,0.0205367009561232,0.589431488507627,0.142335371697898,22.1596728051633,5.0754537152358,153.333333333333,131.17366052817,110
"CN_105715_AGL",155.043628270933,145.754815005372,-10.5742234496271,-3.41674139623761,0.0373158243021379,1.47594356199616,0.101516705916505,30.0014642431707,6.89824106955399,141.333333333333,111.331869090163,82.6666666666667,30.8333751419186,28.240159288782,-6.31966174419953,-0.312646691994523,0.00414421178626783,0.280376543851058,0.059132939313374,50.3969400438267,11.7459058161203,159.666666666667,109.26972662284,60,36.6720116451977,34.9739890320767,-26.831344976188,-2.43857142148264,0.0215638774729404,0.398994324376379,0.220968705956933,13.9996276129637,3.1388626496841,136.333333333333,122.33370572037,109.333333333333
"CN_105732_AGL",150.890422601075,139.065044350295,-11.3582227586717,-3.68395387289699,0.0381603429775173,1.47468122585037,0.104232109980523,29.12052583487,6.77909733020075,145,115.87947416513,87.3333333333333,31.8752681264778,29.0358546548218,-7.75607682354648,-0.430030775571908,0.00520279053762145,0.292557201546208,0.0713255830845507,41.884190711572,9.79289989630696,152.666666666667,110.782475955095,69.6666666666667,37.9124966830804,36.3951494941468,-27.4410791881491,-2.61245781569037,0.0229428809414915,0.418133127887241,0.2246671291492,13.6192087648217,3.08925520235502,136.666666666667,123.047457901845,110.333333333333
"CN_105767_AGL",153.506618757333,148.556384288205,-13.0626995599895,-4.59622032636609,0.0457786507255493,1.64355386417538,0.117983278097517,27.5452616070583,6.40526087989898,146.333333333333,118.788071726275,92,31.9428151684006,29.5790887753987,-7.95102315691784,-0.443007083184416,0.00528053983672621,0.29751662936346,0.0721187724572922,44.7864616145573,10.3647198520919,155.666666666667,110.880205052109,67.3333333333333,43.9503780965733,43.6245498907269,-24.3312146593014,-2.64690814197162,0.0231076155227919,0.528943030533372,0.197266027808433,16.724293816446,3.89114688711547,142.666666666667,125.942372850221,110
