"Name","It17_gc.a.auc.e","It17_gc.a.auc.l","It17_gc.a.b","It17_gc.a.g.b","It17_gc.a.g.r","It17_gc.a.k","It17_gc.a.r","It17_gc.a.x.d","It17_gc.a.x.gen","It17_gc.a.x.max","It17_gc.a.x.mid","It17_gc.a.x.min","It17_gc.h.auc.e","It17_gc.h.auc.l","It17_gc.h.b","It17_gc.h.g.b","It17_gc.h.g.r","It17_gc.h.k","It17_gc.h.r","It17_gc.h.x.d","It17_gc.h.x.gen","It17_gc.h.x.max","It17_gc.h.x.mid","It17_gc.h.x.min","It17_gc.v.auc.e","It17_gc.v.auc.l","It17_gc.v.b","It17_gc.v.g.b","It17_gc.v.g.r","It17_gc.v.k","It17_gc.v.r","It17_gc.v.x.d","It17_gc.v.x.gen","It17_gc.v.x.max","It17_gc.v.x.mid","It17_gc.v.x.min"
"ILL_4768_AGL",103.735479218222,101.068955892279,-17.2391129043138,-3.73270011882821,0.0364527319340537,1.08238358296211,0.150315369797334,21.8468922016123,4.9919285775364,139.333333333333,117.486441131721,97,25.7537133992463,25.4743885594689,-7.68128085962059,-0.381740968796486,0.00454942748338231,0.261400073920785,0.0692615911622904,43.2779054014927,10.0585607282743,156,112.722094598507,70.3333333333333,27.0282631651178,26.4919190030264,-30.2724827418912,-2.1263242501326,0.018473902218572,0.30580520704412,0.245854535844042,12.5722578837267,2.82167664909417,136.333333333333,123.761075449607,112.333333333333
"ILL_4782_AGL",103.44703141485,101.236240748815,-12.9664399135786,-2.97381977106259,0.03046428905765,1.06457160831348,0.117005844453724,26.1624588345387,6.07126470756194,141.333333333333,115.170874498795,90,24.6926127663503,24.3980215199404,-8.12011708169308,-0.393131283111077,0.00457772336153531,0.251452481272567,0.0727822418594163,42.06197507889,9.78883740213481,155,112.93802492111,72,23.8982222393711,23.4833510445586,-29.3718623199189,-1.81355231683308,0.0157727998122891,0.271761830854097,0.238742024490958,13.0716970583747,2.90456116172284,136.666666666667,123.594969608292,111.666666666667
"ILL_4783_AGL",211.075063577862,210.51545154254,-8.21122155044166,-4.27888139369838,0.0457131178270852,2.32637765530712,0.0797573570505568,37.606583792958,8.73650483597501,155.666666666667,118.060082873709,81.3333333333333,28.3880243715644,28.8177284535308,-8.49399012093304,-0.473824862545313,0.00560926501934219,0.288357526058583,0.0784310196208249,39.307056185069,9.12468004375633,149.333333333333,110.026277148264,71.6666666666667,49.3318003010057,48.8764186420484,-28.6148058825321,-3.65434801855713,0.0321163850775319,0.559303829917987,0.236010710710888,13.114112486954,2.9531178730887,135.666666666667,122.552554179713,110.333333333333
"ILL_4804_AGL",153.34353214177,151.760086740212,-15.8523064947965,-5.25195614321646,0.0515724358362607,1.64646100911503,0.141588055635911,25.5088794938687,5.8956323463346,143,117.491120506131,93,26.4089303205907,26.2116524855952,-7.20987002641275,-0.359204476894398,0.00437102215694205,0.270552802238354,0.0649270251838834,46.192059919969,10.6996468726373,159.333333333333,113.141273413364,68.3333333333333,37.0779438648138,36.6760652055676,-28.8464793448028,-2.77757058180706,0.0240364135596264,0.429556523081179,0.233813150198526,13.252103369454,2.99670447128839,137.666666666667,124.414563297213,112.333333333333
"ILL_4875_AGL",158.299954356072,157.928977974981,-13.1640315287307,-5.43327985860516,0.0503322772704565,1.91264203497283,0.111513109146002,28.7809451227547,6.61639669340175,156,127.219054877245,99.3333333333333,26.9133842176447,26.6771071797323,-8.42338728301165,-0.463981667069192,0.00516465565675795,0.29071720109093,0.0727407728337277,47.5704639834673,11.0139869721402,165.666666666667,118.096202683199,71.6666666666667,40.3863182354746,40.8699298906833,-24.2083861098434,-2.81717075473821,0.0235928761027825,0.516972505394536,0.188023593804628,16.6747613117277,3.76488817476917,147.333333333333,130.658572021606,115
"ILL_4956_AGL",200.648872903658,199.111180991638,-10.9919861710785,-4.9375183286255,0.0539581151175225,1.99116681556458,0.10903201878888,27.508897751824,6.36791978536124,137.5,109.991102248176,83,26.6918759678304,26.5095249641933,-11.7064994879296,-0.688648955226889,0.00716111570052753,0.281184772533533,0.102310560249189,29.2810777865905,6.81387632102753,145,115.718922213409,87,49.8699091091113,49.9960405462763,-30.8710451510208,-4.00619816798088,0.0352168287763654,0.56685682566003,0.25576145954056,11.7009332374505,2.71955667320598,133.5,121.79906676255,111
"ILL_5058_AGL",183.56787345371,183.275368945936,-8.9571042204798,-4.24668853449688,0.0426087117056894,2.17078431609754,0.0805167861114191,37.8259406171273,8.82525565305686,163,125.174059382873,88,24.375023595045,24.3723427075823,-7.05188608881555,-0.307549565684434,0.00392960159368448,0.241305012284548,0.0659154676847588,45.4764624580217,10.5709616328743,154.333333333333,108.856870875312,64.3333333333333,38.9912283227423,38.9497919400031,-21.4853210125979,-2.29634739347469,0.0199526551835589,0.472971911338931,0.171090833933719,19.6598470471407,4.51377511904793,147.333333333333,127.673486286193,109
"ILL_5151_AGL",159.594795157674,157.872158856594,-12.4025114988091,-4.50227011135819,0.0465136096360144,1.6560703759239,0.115528733572569,26.7485277836563,6.12309680344555,141.333333333333,114.584805549677,88.6666666666667,27.0200542706251,27.042475005803,-8.43210392879561,-0.451543953528877,0.00528021027309998,0.274513112289158,0.0768701643828148,38.873202335982,9.03403094230901,150.333333333333,111.460130997351,73.6666666666667,39.2654902920561,39.1587437797433,-31.1542889209851,-3.13998642190199,0.0275650554228598,0.44492043561297,0.257232669996028,12.015771728584,2.70630583550055,134,121.984228271416,110.666666666667
"ILL_5209_AGL",136.835613741636,135.799988047342,-11.4530114060014,-3.55591554997375,0.0363317384206087,1.48510412668876,0.103363121372644,30.0745280856087,6.99049370663851,148.333333333333,118.258805247725,89,26.8321745863557,26.6687102105075,-8.95963294173687,-0.492922823420405,0.00558717165832616,0.272635993328585,0.0809366862620778,38.082002444104,8.78982731591024,150,111.917997555896,75,32.859893980003,32.3414538460943,-29.4035376042153,-2.45897173377839,0.0214943832603122,0.372326189553508,0.240511398761321,12.875768516418,2.92238332042242,136,123.124231483582,111.333333333333
"ILL_5480_AGL",186.528415003539,185.933181818373,-10.4804658620633,-5.12359656165173,0.0500286379405548,2.16692896980744,0.0933442021463086,32.3078789482647,7.46874372410279,156.333333333333,124.025454385069,93,26.2217198163767,25.9812338200377,-8.86131372561781,-0.467621804506395,0.00527819993942665,0.270369211477532,0.0786763814842455,38.6377999040373,8.98422551861563,152.666666666667,114.028866762629,76.3333333333333,44.2742945620724,44.3748591840176,-26.114087711048,-3.17090766954119,0.0271849777400586,0.532366839554997,0.208709644026666,14.7112292939,3.35444567124183,141.333333333333,126.622104039433,113
"ILL_5639_AGL",171.645155781067,170.912565121214,-9.70976953388042,-4.16383331955033,0.0421028931554519,1.93434299399492,0.0876551697689942,35.0869325434797,8.08594765361232,156.666666666667,121.579734123187,87.6666666666667,27.5238651657353,27.1888837665365,-8.47057819020143,-0.474587110544151,0.00537790491759626,0.285663025541817,0.0750964164418692,40.2672179564947,9.35550655660862,155,114.732782043505,75.6666666666667,43.5425124647009,43.4338741679818,-26.5255705455605,-3.16693281804635,0.0270811387632877,0.520790461303255,0.211698955581893,14.427605895078,3.27728831894033,141,126.572394104922,113
"ILL_5722_AGL",183.385226994883,182.907739279001,-8.66805350658152,-3.65292769532593,0.0400284992935264,1.95045972969361,0.0837132042900938,36.469122458717,8.51238917223105,152.333333333333,115.864210874616,80,30.1655311522384,30.2082019061497,-8.91998742550836,-0.559670086797984,0.00627690755298054,0.314389594033679,0.0794576306835516,37.6991078545837,8.84507584376644,151.666666666667,113.967558812083,76.6666666666667,47.8230762935897,47.4085429233894,-29.8113580224441,-3.73206537532478,0.0325559926275955,0.545456462021809,0.244052905208235,12.637193845139,2.86026190017878,136,123.362806154861,112
"ILL_5883_AGL",169.764349045952,168.689727340041,-9.18908464565658,-3.59346494822155,0.0381932993464546,1.85968447579311,0.0861371396376762,36.238828725485,8.40927549956644,154.666666666667,118.427837941182,83,31.798824826926,31.7445207143471,-7.8725578295032,-0.485782498317286,0.00578878887253759,0.322559906464434,0.0718881175055344,41.766159388122,9.75004871931865,153.333333333333,111.567173945211,71,47.9618065974516,47.6213557841144,-26.3790655804714,-3.30723581624017,0.0288017777050603,0.558375164188096,0.21456768910174,14.2084009679553,3.29454387412175,138.666666666667,124.458265698711,111
"ILL_5888_AGL",63.0645337690964,61.740507660443,-11.4809220601316,-1.43759816234364,0.0166255555994603,0.582190786479098,0.114585698906368,26.2944948951265,6.04953217110592,129,102.705505104873,77.5,20.3129863446206,20.354594357461,-7.77552602134237,-0.264898893275807,0.00364927526476678,0.183235695904081,0.0818186287073426,37.6120846528429,8.63616745231002,135,97.387915347157,61,10.8852836353382,10.4015135316589,-25.5893018757141,-0.648639678978699,0.00607020248905997,0.110832611767402,0.22785437140187,13.213728107737,3.0458820844653,126,112.786271892263,100.5
"ILL_5945_AGL",101.823160333682,100.268356379928,-12.3816350771584,-2.74139382825145,0.029056121646582,1.02133696823888,0.11512810369342,26.7815650841913,6.10561375605263,138.666666666667,111.885101582475,86.6666666666667,28.3862034961581,28.0660672973674,-7.97324724764307,-0.441254631891401,0.00517119057319246,0.290236898749276,0.0716365125362898,41.7649187057,9.72284646860674,155,113.2350812943,72.6666666666667,26.9049627749618,26.2242195512008,-31.7342018915854,-2.16611677098574,0.0188623263327826,0.30091738253769,0.259871076430272,11.941114726855,2.67207557956682,134.666666666667,122.725551939812,111.666666666667
"ILL_6002_AGL",123.419979418632,122.361733916957,-9.10826971985496,-2.41681086674779,0.0268400851661326,1.27962927800636,0.0862335502995915,35.179251984303,8.15244152482144,148.666666666667,113.487414682364,79.3333333333333,29.3457219058275,29.1342220839911,-9.61173722959585,-0.587426544617179,0.00653413348615912,0.298155637583318,0.0869156575365388,35.141365170668,8.0804734532319,147,111.858634829332,78,31.8336319057991,31.1953220670213,-28.5986631555302,-2.33808663803204,0.0205828845267964,0.355345935187293,0.235529748391799,13.1732475392227,2.9505399441442,135.333333333333,122.160085794111,110
"ILL_618_AGL",193.222418881371,192.263077268164,-10.1935519301625,-5.13271200168337,0.0505304238306347,2.2400246795281,0.0922212895617728,32.5860950904433,7.57472380918287,155.666666666667,123.080571576223,91.3333333333333,26.2167015088101,26.0913345579812,-10.8263672178466,-0.617171925798005,0.00656143606657247,0.273434798120866,0.0954915547245815,32.1754692763473,7.46293067767971,146.666666666667,114.491197390319,83.3333333333333,42.6743152243101,42.1863427873928,-31.7412611652142,-3.59260662831118,0.0310022248920104,0.489669906065689,0.258370349468364,11.7862545935653,2.70879119365851,135.666666666667,123.880412073101,113
"ILL_6182_AGL",121.86369696639,120.121169866897,-11.7612760633083,-3.25709466677827,0.034117732185971,1.24590383392135,0.108929372613925,27.7643442440763,6.47550419378734,141.333333333333,113.568989089257,86.3333333333333,24.9798173856239,24.684175200413,-7.254195870237,-0.363637528497655,0.00421359983882683,0.267988514008077,0.062641219669889,47.8805157932793,11.1722488657351,165.666666666667,117.786150873387,70.6666666666667,26.6060331894544,26.1657072096246,-28.2967915706635,-1.95074779522596,0.0170071109427513,0.302799075905694,0.230257057356334,13.47223819589,3.01152612315471,137,123.52776180411,111.333333333333
"ILL_6211_AGL",150.465869505157,148.918867860659,-10.7552541613291,-3.58350886766892,0.0391555557973281,1.49400904847588,0.104358007215394,29.3649994322237,6.7566585737165,139.333333333333,109.96833390111,82,30.4959492144485,30.1383372482753,-9.03956892064576,-0.54999374987989,0.00628758478302287,0.30737734521417,0.0821425625106546,36.3776735735137,8.46513381442289,148.333333333333,111.95565975982,76.3333333333333,42.196987249543,41.3386366721711,-28.2637804313658,-3.02707255684549,0.0268431941606808,0.466812844339102,0.234621735586944,12.8876706305913,2.96178449359323,134.333333333333,121.445662702742,109.333333333333
"ILL_624_AGL",161.557831353739,160.630729452962,-11.5596477104132,-4.6247237512404,0.0454354717460452,1.82739319529855,0.102719758996541,29.404699565429,6.79443373954154,151,121.595300434571,93,30.1908734625081,29.5160218885639,-9.22596525846495,-0.615745223604949,0.00645400935895888,0.338848568632435,0.0779770410127911,38.9850590009987,9.07217724026437,160.666666666667,121.681607665668,83.6666666666667,46.3927721625544,46.9245696185375,-22.6567276500421,-2.98137302027377,0.0254053114993773,0.58251955683268,0.177206280265006,17.8123309176507,4.10023000455499,148,130.187669082349,113.333333333333
"ILL_6821_AGL",165.322816173047,163.93998620686,-11.3706356938021,-4.36828144686782,0.0459178298264163,1.6983611876068,0.107785727606266,27.7944656862647,6.48052385324236,141,113.205534313735,86.3333333333333,28.2806500584632,27.896239206012,-9.4387404510139,-0.552136642392187,0.0061263429395327,0.286730083785527,0.0845881847267426,37.2693568898847,8.66953284506325,149.666666666667,112.397309776782,76,54.4058531985437,54.4796187359932,-26.3142710920217,-3.64299061672625,0.0313677761024145,0.673767727519471,0.213508398860733,16.0169400826467,3.65031001586517,142.666666666667,126.64972658402,111.666666666667
"ILL_6853_AGL",203.862605600305,203.772510785413,-9.59843984290965,-4.50884156646246,0.0492247480331524,2.10553273079774,0.0947412061784138,31.3311353364647,7.3513676752919,144,112.668864663535,81.6666666666667,32.1703786075115,32.5395885301575,-7.80602754708991,-0.492685620675015,0.00590459219384252,0.329883601375651,0.0716304934073406,41.72938330052,9.68913520755993,153,111.27061669948,70.6666666666667,55.9415510981308,55.3625391941135,-29.5889271690568,-4.26458758289223,0.0376093206534795,0.627246237665281,0.245632456183924,12.5938229066207,2.82491337665742,134.333333333333,121.739510426713,110.333333333333
"ILL_7089_AGL",179.297310773719,178.935386947175,-10.3471205439013,-4.36649658984064,0.0459108096687842,1.90775544159264,0.0977939442178811,31.0916763927407,7.15021306568991,147,115.908323607259,86,24.4554214380682,24.5515379781199,-8.07784177495338,-0.387081396005467,0.00457156369480772,0.248295018788747,0.0734057707325637,41.977472897663,9.75448735310195,153,111.022527102337,70,37.791985651942,37.0671084473499,-32.4584635858698,-3.10906065475537,0.0271845711551725,0.421778256630554,0.267392530379174,11.5069654564127,2.5995712710351,133.666666666667,122.159701210254,111.666666666667
"ILL_7558_AGL",144.583915582518,143.55575282716,-9.65010415875838,-3.01904197946978,0.033797782195791,1.4476834439117,0.0933296039148768,32.7322657619373,7.58339436818973,144,111.267734238063,79.3333333333333,29.9578546713293,30.1597598672134,-8.16782693445138,-0.466875441354062,0.005625843517366,0.300210212257527,0.075825056036279,39.7512570465,9.25408520994595,149.333333333333,109.582076286833,70.6666666666667,38.7266507884451,37.9432686160559,-29.6038758402958,-2.89764002039732,0.0256247057215359,0.428456654078714,0.245502671981992,12.206520989292,2.82587525965005,133.666666666667,121.460145677375,110
"ILL_7663_AGL",77.2343715736201,75.9127906608896,-10.6964340252993,-1.71256535889955,0.0192769412478103,0.751381317190596,0.101964420463452,31.4442317516943,7.28938977122094,140.666666666667,109.222434914972,79,24.496562889566,24.7123837373298,-7.0048046580636,-0.311578378410879,0.00401541957221358,0.239015308601592,0.0664861420032399,46.232848266077,10.758369186938,152.666666666667,106.43381840059,61.3333333333333,16.258954341429,15.5238352938493,-29.4327714665813,-1.15132832872254,0.0102509461940506,0.174001703797435,0.244078597421398,12.746358177777,2.8447556130254,133.666666666667,120.92030848889,109.333333333333
"ILL_7668_AGL",106.092529167468,102.367544621028,-24.4173921049704,-6.07860903464499,0.0548269472984549,1.16029511196585,0.206023830069655,17.3795473323397,3.92423300978479,139,121.62045266766,105.666666666667,23.9145125253002,23.8439488054918,-6.33332779953095,-0.263228914704927,0.00348668846186735,0.237145196791701,0.0588982404479401,50.487998894748,11.7745812288614,160,109.512001105252,60,23.6106027395108,23.261157818714,-29.3149535763178,-1.82166981076484,0.0156449277526231,0.274599707340586,0.235529101545849,13.2173489506733,2.95247412987459,138.333333333333,125.11598438266,113
"ILL_7716_AGL",158.779892713706,157.838821012834,-10.6737905296275,-3.57969760519118,0.0404806710818839,1.53532252686629,0.106216497643214,28.1465966832313,6.56127736192945,135.666666666667,107.520069983435,80,35.2748414249222,35.100910685447,-8.1260631821033,-0.556864121346522,0.00660691720930304,0.355110131259189,0.074692843973961,40.1624559641287,9.28170098057501,151.333333333333,111.170877369205,72.3333333333333,51.4421480144739,50.033042227446,-29.4596236914125,-3.76009785879349,0.0333911182216559,0.562218105145462,0.245408209367905,12.4987931505083,2.83441981748202,133.666666666667,121.167873516158,109.666666666667
"ILL_7747_AGL",150.908960017067,150.63143887247,-17.0292345469038,-6.62307208101049,0.0608651446652333,1.72659358066081,0.145230680021556,21.657723130385,5.02773920061847,144.666666666667,123.008943536282,102,27.0520491957665,26.793765293392,-6.52035146622336,-0.342262304305943,0.00410204198991346,0.296350532003543,0.0557810198987475,55.5898936874357,12.9435566895436,175.333333333333,119.743439645898,65,40.4931488108984,40.6904895580925,-25.5815497435936,-2.98616957480795,0.0249894880167028,0.507648367984803,0.198897643028533,15.2326312876197,3.50764219094023,145.333333333333,130.100702045714,115.666666666667
"ILL_7946_AGL",179.283307809508,178.45855612868,-10.298858288539,-4.26800699023631,0.0452731633593586,1.89327246353632,0.0980887078607596,32.474969622172,7.50475607598418,147.666666666667,115.191697044495,83.6666666666667,28.9158761541545,29.102199459083,-8.59740418650648,-0.49148856090586,0.00575956581261697,0.292911991664343,0.0789389494479601,38.015947280401,8.8253414527888,148.666666666667,110.650719386266,73.6666666666667,44.4255717607442,44.1406952322771,-27.6154282957889,-3.15674287458132,0.0279958355647591,0.49975455371041,0.229108236075434,13.3803210938043,3.0261996871903,135,121.619678906196,109.333333333333
"ILL_7978_AGL",127.708310038581,126.288507670434,-12.0054548601943,-3.47678088037789,0.0372698725965126,1.26357397844625,0.115591548308656,25.95091142234,6.04373083739028,135,109.04908857766,84,27.2906616005053,26.8787764851588,-9.47839069375213,-0.547061276614791,0.00600643547676394,0.279907786988347,0.0842417848558497,37.2778465503047,8.63407443465483,151,113.722153449695,77.6666666666667,33.288645358044,32.7197453044895,-30.5828502075443,-2.66914413104332,0.0234512914901537,0.370742058959254,0.252556186291528,12.135674068743,2.76822518265568,134,121.864325931257,110.666666666667
"ILL_7979_AGL",90.7743036166606,87.4524290604627,-20.8826650680572,-4.85447112630714,0.0450420700327109,0.951176356666819,0.180337261988768,18.035021036172,4.20680643253577,136,117.964978963828,100.666666666667,26.2136623702447,25.9181386128902,-7.65211092958034,-0.393620444138685,0.00463234505000924,0.270386617683306,0.0682169290277325,43.8388757655783,10.2461815421192,158,114.161124234422,71.3333333333333,24.3592282820005,24.0174998500567,-32.3370161368302,-2.10584165513984,0.0181923502821125,0.277398358895043,0.262542767603308,11.93556186138,2.64850825884342,135.666666666667,123.731104805287,113
"ILL_8007_AGL",71.6387313007337,69.7792004399224,-12.0535165875893,-1.95386475228167,0.0207955447702264,0.703262631271628,0.113646639687858,26.80742155958,6.25466906739896,136,109.19257844042,83.3333333333333,21.7647406184425,21.7854195837256,-6.39535303664313,-0.245015221881869,0.00326711293263251,0.211241033057802,0.0613244568187917,48.8750276364272,11.4047558285312,154.333333333333,105.458305696906,57.6666666666667,15.100972876033,14.5033667694953,-27.7078758967172,-1.07474734451283,0.00942597525586538,0.166350979869271,0.228201347171715,13.263517868686,3.04303548978403,135,121.736482131314,109.333333333333
"ILL_8009_AGL",85.612367105578,83.0385661636672,-24.5434073448939,-4.90802520681926,0.0449962708324071,0.913074185566066,0.209684936159888,14.905558006106,3.40587394179542,134,119.094441993894,105.333333333333,19.6819191412627,19.464926498607,-7.16023524028147,-0.263544754391605,0.00323529939743946,0.197929520056093,0.0651257392521722,46.3107896700677,10.7444958066793,157.333333333333,111.022543663266,65.6666666666667,17.5561212205896,16.811521106295,-29.7406669502628,-1.3142801280795,0.0113781644600579,0.195770779388039,0.241039193325173,12.8482067916197,2.87833702396764,136.666666666667,123.818459875047,112
"ILL_8010_AGL",104.573475481719,102.798924440825,-12.4019471983983,-3.09261424777631,0.0316738341819114,1.07727184113667,0.112917319218145,28.1144877902833,6.55578267532671,142.666666666667,114.552178876383,87,21.8089080119133,21.6197959728335,-7.77058538959829,-0.319110983162005,0.0038959488681998,0.213370259234506,0.0729451639750204,41.8082195285632,9.65649957952349,149,107.191780471437,66.6666666666667,21.5511395891308,21.1042505507086,-26.4295879076399,-1.5650704027709,0.0137391437177132,0.241910234337615,0.216426639961939,15.2451325434093,3.45718744996965,138,122.754867456591,108.666666666667
"ILL_8072_AGL",178.818299020894,177.860320562284,-8.90199074758699,-3.57878368421304,0.0393130532490494,1.8987217831153,0.0862365555771443,36.521408883195,8.46394164095464,152,115.478591116805,80,29.4861965263387,29.788214358343,-7.68677894108757,-0.430217106343682,0.00531027151031537,0.293692959840843,0.0721321751875909,41.4869868570317,9.66453908735774,150,108.513013142968,68,44.2016774427445,43.1992761736128,-29.2436437164597,-3.2786166034148,0.0289217389897547,0.490299212852752,0.241998635892287,12.4161894328803,2.86964037490544,134.333333333333,121.917143900453,110.333333333333
"ILL_8174_AGL",236.687086763591,236.409122902,-7.35250491482163,-4.63594833914295,0.0483616375203001,2.75405981019788,0.0703421729193846,42.7085349979827,9.87489140433711,166.666666666667,123.958131668684,82.3333333333333,30.186285011222,30.4699201820215,-8.97575411202792,-0.5468111953652,0.00629700652774695,0.308261773547877,0.0820697777689796,36.904477787053,8.51497076782016,148,111.095522212947,75.3333333333333,57.710331356401,56.9887923368192,-26.2542794375002,-3.91590707908891,0.0343330349159616,0.662417903504368,0.215008574327881,14.7711591592933,3.34238342801646,138.666666666667,123.895507507373,110
"ILL_8595_AGL",183.819221000899,182.925142570044,-9.55179432527589,-4.7540750369201,0.0460541682929253,2.21343880645251,0.0838073413288984,35.7082844215605,8.31566247380166,163,127.291715578439,92.5,24.8463806204498,24.8810878696193,-8.07884402336514,-0.399560945300417,0.00465267398145716,0.258113858291362,0.0722597805128418,41.4130845079805,9.59260052187883,155,113.58691549202,73.5,39.0862082030866,39.0294628509819,-27.2771346686856,-2.92736298854909,0.0249231764109259,0.469666132625893,0.217043351694143,13.724021328411,3.19438132985739,140.5,126.775978671589,114
"ILL_9_AGL",145.458250903942,144.259842596607,-12.0919983103841,-3.91346078329861,0.0420326733481021,1.44910360797426,0.116102574261948,25.8389583563753,6.01354478772534,136.333333333333,110.494374976958,85.6666666666667,29.0299200561643,28.744855306708,-8.45601490903931,-0.480640983839819,0.00557864854745042,0.294479377644801,0.0764660404946401,39.6476794335863,9.19265656006273,152,112.352320566414,73.6666666666667,38.3326541459024,37.8162339822571,-31.7747727555311,-3.11073940956713,0.0273449980598889,0.428049162182944,0.263032990103107,11.643040254958,2.64774125224712,133.333333333333,121.690293078375,110.666666666667
"ILL_975_AGL",151.265395777723,149.624299522708,-11.0861029827612,-3.87157274973279,0.0404513514735511,1.58251370403101,0.103098224836761,29.619464226481,6.84457244519175,145,115.380535773519,87,29.8325477433205,29.7325583278115,-9.30567453664478,-0.562054635807652,0.00636975183165745,0.30306531585029,0.0844259154579513,35.7795397453657,8.35552616281692,147.666666666667,111.887126921301,77.3333333333333,40.5274647356334,40.0789599746187,-28.6187590848249,-2.98804090674445,0.0263013581676767,0.456978458916494,0.235892314019631,13.0394312396957,2.94097179629698,135.333333333333,122.293902093638,110.333333333333
"ILL_9888_AGL",128.43716748273,127.318298790292,-13.4111718330568,-4.30529700282776,0.0417221579129692,1.41602121044776,0.117772419420467,25.8314226776517,5.93014033582726,145.666666666667,119.835243989015,95.3333333333333,21.9890568606556,21.6415430278632,-10.6488245214272,-0.460788068866969,0.00497883180439389,0.226815237003054,0.0931281814447439,37.542461621579,8.73603564688474,152.333333333333,114.790871711754,78.3333333333333,27.2937688688912,26.8621716655255,-30.7128299223079,-2.18643268089627,0.0187611453025889,0.317433453189846,0.24801014826599,12.4982396457493,2.83206657247478,137.333333333333,124.835093687584,113
"ILL_9932_AGL",130.354409190268,127.798957816739,-13.7588545277632,-4.47208415938809,0.0432915834216586,1.40879722206645,0.121622230296432,25.3535270334597,5.83831143055815,144,118.64647296654,94.3333333333333,23.0326320438832,22.9816274548212,-8.3454977374525,-0.374958202042786,0.00442449224309008,0.233257599810905,0.0763707565381882,39.773800502337,9.26067369521406,151,111.226199497663,72.3333333333333,27.7341125948521,27.5865732058136,-32.9837566478596,-2.39006042359023,0.0206630380852446,0.318454699235991,0.268923561216459,11.4300488778427,2.57891082417985,134.666666666667,123.236617788824,112.666666666667
"ILL_9945_AGL",111.521384688445,109.808340141973,-12.8281134389735,-3.22337702021698,0.0334098862621911,1.13711198636405,0.118076341418073,25.2764072104983,5.8797012323074,138.666666666667,113.390259456168,88.6666666666667,28.4315259079139,28.1477229195041,-7.97860258986116,-0.434350366946411,0.00516900566316407,0.286358695808504,0.072674904998226,41.260561658941,9.60514468441652,153,111.739438341059,71.3333333333333,29.082968639245,28.5747754866961,-33.4018930986699,-2.48445821672207,0.0216504817381939,0.325741708792012,0.274454966098369,11.037381370312,2.52692763194077,133.333333333333,122.295951963021,112.333333333333
"ILL_9977_AGL",85.440959872795,83.4941798540178,-13.0489763677976,-2.73327869154765,0.0267101133133353,0.934861194310373,0.111241543138606,27.667665953113,6.39748519277052,150,122.332334046887,95.6666666666667,22.2553502981613,22.1381852369924,-6.65146017680722,-0.273013316236235,0.00347274887014557,0.222840742057954,0.0611325252480362,50.0709033477243,11.635564314347,160.666666666667,110.595763318942,61.6666666666667,18.8936819771343,18.3141118460357,-28.8800934428227,-1.5087755030969,0.0129786091305036,0.216244676434427,0.229950731309333,13.8215384429047,3.1544418233529,141,127.178461557095,114.333333333333
"ILL_9997_AGL",102.267222454296,100.061652365934,-15.3748141163074,-3.79722397892044,0.0364982409154802,1.10360170670026,0.133952625921127,23.2642840120667,5.33650435100449,142.333333333333,119.069049321267,96.6666666666667,26.5275022942325,26.425392305342,-8.85403776755051,-0.474054765957744,0.00536912566193832,0.269556208316412,0.0794731395176521,41.114824641791,9.54501974123987,152.666666666667,111.551842024876,71.6666666666667,24.8521952183053,24.3747527267473,-31.7387126874476,-2.03066328275577,0.017556408954255,0.282364548079848,0.25767654921325,11.9768102389843,2.70094482146517,135.666666666667,123.689856427682,112.666666666667
"ILWL_118_AGL",112.068584539636,110.047865047559,-19.0320536211242,-4.69984406029854,0.0446988850255908,1.1951413633188,0.164459779259413,20.1319547345657,4.58258315667801,138.666666666667,118.534711932101,99.3333333333333,20.5880379509181,20.3032489012925,-7.53368374256538,-0.287517701840907,0.00344830456722294,0.211284352648503,0.0670574345666603,45.81528799341,10.6501061424593,159.666666666667,113.851378673257,69,21.0942117536428,20.8653946101436,-29.4118447768038,-1.63813877836087,0.0141660240727986,0.243338612332347,0.237589961660661,13.006113208317,2.94098665777578,137.333333333333,124.327220125016,112.333333333333
"Indianhead_AGL",118.429599499919,117.646691763929,-15.9870893594853,-4.63874783237159,0.0449206002715681,1.28496704170256,0.141637000981371,21.696182467994,4.9952235634261,140,118.303817532006,97.5,25.4216440864652,24.5589693788518,-10.7638403963036,-0.604740163723742,0.00618818606903656,0.274424193510624,0.0910013653943076,34.0896975480945,7.84056962654405,154.5,120.410302451905,88,29.6014336012067,29.1680072068038,-25.509748347894,-2.02633294016553,0.017437272576669,0.352736666513215,0.203752140373352,15.9166393096255,3.54331017136549,143,127.083360690375,112.5
"IPL_220_AGL",121.336205372819,119.289766117993,-18.4499934429364,-5.13649535528124,0.0500320964253548,1.25680694830748,0.165364874964478,18.7939218434417,4.29955052088352,134,115.206078156558,97.3333333333333,25.1651571129759,24.7731001169874,-8.65937984383184,-0.433190869495205,0.00494517098254723,0.257068011536253,0.077440733878869,38.804139658402,8.9739098112722,152.333333333333,113.529193674931,76,29.9371521518858,29.3225597255312,-30.4112152884484,-2.35635188480349,0.0205976599610311,0.335180622088309,0.249777413086556,12.2672000916717,2.78596600423948,134.666666666667,122.399466574995,111
