"Name","Su17_gc.a.auc.e","Su17_gc.a.auc.l","Su17_gc.a.b","Su17_gc.a.g.b","Su17_gc.a.g.r","Su17_gc.a.k","Su17_gc.a.r","Su17_gc.a.x.d","Su17_gc.a.x.gen","Su17_gc.a.x.max","Su17_gc.a.x.mid","Su17_gc.a.x.min","Su17_gc.h.auc.e","Su17_gc.h.auc.l","Su17_gc.h.b","Su17_gc.h.g.b","Su17_gc.h.g.r","Su17_gc.h.k","Su17_gc.h.r","Su17_gc.h.x.d","Su17_gc.h.x.gen","Su17_gc.h.x.max","Su17_gc.h.x.mid","Su17_gc.h.x.min","Su17_gc.v.auc.e","Su17_gc.v.auc.l","Su17_gc.v.b","Su17_gc.v.g.b","Su17_gc.v.g.r","Su17_gc.v.k","Su17_gc.v.r","Su17_gc.v.x.d","Su17_gc.v.x.gen","Su17_gc.v.x.max","Su17_gc.v.x.mid","Su17_gc.v.x.min"
"CDC_Royale_AGL",95.408847249707,91.1991696540701,-7.89924461315254,-3.11354197729728,0.0718231023390112,1.86801215802551,0.156429383963043,19.3810308368576,4.46375274050373,75.6666666666667,56.285635829809,37.6666666666667,16.2302977923055,15.7517730954837,-5.4301007902492,-0.271434867785212,0.0079083530584632,0.307400498602125,0.103721235950159,29.1532518944649,6.70360954172329,83,53.8467481055351,25.6666666666667,25.2107095598671,24.6941725072477,-12.2416017877112,-1.48211735457904,0.0284733097487517,0.577339274697077,0.201332146447885,15.3871482700909,3.44498763592472,77.6666666666667,62.2795183965758,48.3333333333333
"CDC_Ruby_AGL",95.2697332072135,90.9317375426151,-6.85538265246427,-2.59341504729577,0.0633930645596607,1.83055801645069,0.140190921579766,21.2580655820503,4.94917845667601,76.6666666666667,55.4086010846164,35,18.6765375343462,18.3468417629091,-5.63230760276232,-0.342092002150729,0.00961339109722713,0.362826392929458,0.106741422382102,28.2081890155693,6.53300651778772,82.6666666666667,54.4584776510973,27.3333333333333,29.0048710245229,28.3254645491194,-12.1819524062134,-1.69695889235084,0.0326847895018869,0.660462896766421,0.20161636514451,15.5036635966189,3.45682928691562,77.6666666666667,62.1630030700478,48
"CDC_SB.1_AGL",71.944221310767,68.2564039216849,-6.78685267611433,-1.74702266354527,0.0455671061362169,1.30362836069563,0.141604016219487,21.4714181480669,4.90072698682878,74,52.5285818519331,32.3333333333333,15.9818513529499,15.4935056188453,-5.21615628104852,-0.237194255215275,0.00750806761248028,0.284849072841884,0.106151068040737,28.4860232062048,6.53561000169472,79,50.5139767937952,23.3333333333333,17.5052564423902,17.0295766887861,-11.1093740593082,-0.831693131002596,0.0172437520830052,0.370970896620718,0.192865982644363,15.9972438145869,3.61511324571557,74.6666666666667,58.6694228520797,43.6666666666667
"CDC_Sedley_AGL",78.6559758237161,74.7260311147237,-6.96842956203018,-2.06207652283134,0.0515163863698963,1.47025890468088,0.141771972935165,21.1142274726848,4.91022474640533,75.3333333333333,54.2191058606485,33.6666666666667,18.960953480204,18.7548151242789,-4.70738319661104,-0.241320424555421,0.00829439764993204,0.338160200977978,0.0985908134536481,30.5111300488964,7.03594943464222,80,49.4888699511036,20,22.7693018451906,22.0127269724341,-11.2137616481246,-1.10921576951917,0.0227184597687573,0.482784227245611,0.19236046436424,15.8221679573211,3.63145507077094,75.3333333333333,59.5111653760123,44.3333333333333
"CDC_Vantage_AGL",76.1957129345091,72.7022065811531,-7.35632835519877,-2.02189048664426,0.0501464023796252,1.430014057438,0.14690125927645,21.224608109926,4.90032292611897,75.6666666666667,54.4420585567407,34,17.5183216693004,17.1646786209194,-4.77139616816185,-0.222938087757382,0.00775314129688228,0.305416823490088,0.10170254511778,29.5638805310157,6.90606128570568,78.3333333333333,48.7694528023176,20,20.0809309021945,19.4687036757966,-11.7186074810677,-0.946415272136512,0.0196778249887405,0.418371368322544,0.201183368903282,15.7232211140967,3.55694214043331,74.6666666666667,58.94344555257,44.3333333333333
"CN_105604_AGL",56.0040554351924,52.8606907298884,-7.72590060982819,-1.57477980480669,0.0375851158431545,1.07349270796847,0.145193802990024,21.5361576287406,4.86965356058897,78,56.4638423712594,36.3333333333333,11.4092623758813,10.9639997492847,-4.43379161417238,-0.114760210843534,0.00462220391228712,0.182467286955187,0.101477305031298,30.1545109227296,7.01158718725892,75,44.8454890772704,15.3333333333333,9.21405186013501,8.79792148486783,-11.8107921056756,-0.43594457564529,0.00905266554562309,0.188200106339965,0.200712165160408,15.3415978375465,3.50185794689242,74.3333333333333,58.9917354957868,44.3333333333333
"CN_105605_AGL",66.3063025786118,63.0008567929786,-6.94456789733799,-1.53930191648861,0.0399381369717254,1.20800571100028,0.138928975169352,23.2641593041257,5.27586699987888,76.6666666666667,53.402507362541,31.3333333333333,14.2781722121934,13.7691550341189,-4.83971292634219,-0.170479069814309,0.00639859106314372,0.231612756395142,0.110447308073565,28.660080624737,6.62393799120151,74.3333333333333,45.6732527085964,18.3333333333333,13.3598757103513,12.9145291012963,-10.3743037120119,-0.528944259360638,0.0118611163171776,0.26049911232928,0.186155102251203,16.0913636104352,3.73086505245415,72.3333333333333,56.2419697228981,40.6666666666667
"CN_105715_AGL",60.7865659138198,57.3117549887454,-5.72932989366588,-1.09902394094505,0.0318724412301603,1.06110982184418,0.121416854037043,24.6020790438401,5.74076308984479,76,51.3979209561599,27.3333333333333,14.8130017337203,14.5719949088613,-4.12695892215052,-0.128870786363421,0.00587432420833051,0.233322853862632,0.101666483573797,30.3140813127595,7.06727880131061,72.6666666666667,42.3525853539071,12.6666666666667,12.3617974629556,11.8407392184306,-8.52638912448834,-0.379711208160862,0.00904703841919492,0.235974930181447,0.155800224846502,19.3786193161181,4.4636946945692,74.6666666666667,55.2880473505485,36.6666666666667
"CN_105732_AGL",67.2328341234562,63.7747182191025,-7.85701690375511,-1.98196973787745,0.0473838893255249,1.27750836466748,0.152955371420155,20.0199291122693,4.6169381316703,75.3333333333333,55.313404221064,36.3333333333333,15.4375098708769,15.3165763321906,-4.1922072129737,-0.160137935470848,0.00608741056097381,0.274114604981891,0.0885553452642834,34.5369892455222,8.01258576004441,83.6666666666667,49.1296774211444,15.6666666666667,15.4381009721038,14.9377698252177,-11.3933129248281,-0.758808120081238,0.0155568972284753,0.326568709687764,0.193884090176449,16.0784103576305,3.57624246453288,75.6666666666667,59.5882563090362,45
"CN_105767_AGL",49.3253782319253,46.6508611034056,-6.73509442321279,-1.09602615970158,0.0288340182329193,0.903687784348638,0.132651268729581,23.1984695507385,5.33172289372446,77,53.8015304492615,31.3333333333333,12.4926748058697,12.0669844657839,-4.79583546771448,-0.138103121159052,0.00557966054772066,0.19129652357275,0.117017671627319,25.5630981860228,5.92949993442936,67.3333333333333,41.7702351473106,17,8.70776819804576,8.36154804802905,-9.24169300721976,-0.301952890393957,0.00687126850684852,0.172446855809754,0.16360512479062,18.6700429247614,4.27438151596658,75.6666666666667,56.9966237419053,39.3333333333333
