"Name","Ro17_gc.a.auc.e","Ro17_gc.a.auc.l","Ro17_gc.a.b","Ro17_gc.a.g.b","Ro17_gc.a.g.r","Ro17_gc.a.k","Ro17_gc.a.r","Ro17_gc.a.x.d","Ro17_gc.a.x.gen","Ro17_gc.a.x.max","Ro17_gc.a.x.mid","Ro17_gc.a.x.min","Ro17_gc.h.auc.e","Ro17_gc.h.auc.l","Ro17_gc.h.b","Ro17_gc.h.g.b","Ro17_gc.h.g.r","Ro17_gc.h.k","Ro17_gc.h.r","Ro17_gc.h.x.d","Ro17_gc.h.x.gen","Ro17_gc.h.x.max","Ro17_gc.h.x.mid","Ro17_gc.h.x.min","Ro17_gc.v.auc.e","Ro17_gc.v.auc.l","Ro17_gc.v.b","Ro17_gc.v.g.b","Ro17_gc.v.g.r","Ro17_gc.v.k","Ro17_gc.v.r","Ro17_gc.v.x.d","Ro17_gc.v.x.gen","Ro17_gc.v.x.max","Ro17_gc.v.x.mid","Ro17_gc.v.x.min"
"CDC_Redcoat_AGL",91.245556481927,87.8961802826662,-6.56645476703346,-1.78955637027555,0.0530362355402977,1.39602803312971,0.154973290798089,20.3387484911558,4.67794169570331,67.3333333333333,46.9945848421776,27.6666666666667,21.0924919845661,20.8878583950712,-4.48074756372938,-0.205166476924484,0.00834973243791304,0.313803872732393,0.106990375359989,27.9978587106695,6.48480758644845,71.3333333333333,43.3354746226638,16.3333333333333,25.3517394041643,24.8207740046635,-7.98296132835289,-0.659960036351155,0.0166129652502338,0.435287867531279,0.155455462567309,19.7689251738231,4.51721084279937,72.6666666666667,52.8977414928436,34.3333333333333
"CDC_Redwing_AGL",95.6341457416257,92.7309665546449,-9.43651025247483,-2.83209957457028,0.078825468011454,1.42743200899065,0.22549455471112,13.9325572644441,3.13344737335272,59,45.0674427355559,32.3333333333333,17.8273660708467,17.8186607159282,-3.95425960417964,-0.131352094290982,0.00644255495108911,0.257853338350705,0.101341593952499,30.3857491738427,7.02303850476664,71,40.6142508261573,11.3333333333333,21.8489200193139,21.5001657048988,-9.25178410266072,-0.648123395617424,0.0167930296774184,0.357114434611124,0.191643202679541,16.8605018149386,3.79767834653727,66.6666666666667,49.8061648517281,34.3333333333333
"CDC_Robin_AGL",106.890682550042,101.504358852387,-7.83180023687975,-2.46569306506313,0.0726573728295034,1.55490409499195,0.193213012045898,16.0239324912491,3.65373622021927,60.6666666666667,44.6427341754176,29.3333333333333,21.7574152164161,21.7036311474981,-4.49018100403639,-0.210439947610305,0.00877139547102744,0.320757277540209,0.110000865637223,27.4145797428729,6.31536194703703,69.6666666666667,42.2520869237938,16,29.9619408418508,29.1213290009255,-9.0987393989753,-0.879216395888146,0.0223303658721799,0.48770532987811,0.185836964072964,16.3960241781867,3.73112179022062,66.6666666666667,50.27064248848,34.6666666666667
"CDC_Rosebud_AGL",104.616088948882,101.260199263224,-7.06521843884969,-2.3897122935473,0.0670529569574915,1.63132735776164,0.164698387073402,18.6853963972949,4.27142346185028,66.6666666666667,47.9812702693718,30.3333333333333,21.9047045453389,21.7991231316019,-4.44630245037834,-0.220087073912362,0.00855599951826735,0.340196127419724,0.101811755384026,29.4308235540657,6.85504553738057,75,45.5691764459343,16.6666666666667,31.2284157454391,30.8136916067415,-7.32225156221739,-0.76921127097411,0.0191066413154543,0.558934877648415,0.138964366546009,21.6557489312685,5.00872207695501,76.3333333333333,54.6775844020648,34
"CDC_Rosetown_AGL",109.452897807122,104.325765296373,-7.34137113533235,-2.49443244026278,0.0715806541469162,1.64377737125717,0.175252227382117,17.5328522178443,3.98177480468352,64.3333333333333,46.8004811154891,30.3333333333333,22.2030580482384,22.0750114247239,-4.51702160530496,-0.227081369938968,0.00882218847125602,0.340865444354278,0.104043472693978,28.841179951745,6.69468681817223,74,45.158820048255,17.3333333333333,33.2692895733987,32.5236474107168,-8.16111032941828,-0.917850391404163,0.0224172175707251,0.580435188944437,0.156168309266083,19.1385000916258,4.44543117761468,73.3333333333333,54.1948332417076,36
"CDC_Rosie_AGL",103.788606613489,99.7502485038416,-7.53612254058599,-2.44806785172283,0.0693238149769438,1.57803710119476,0.178318665984409,17.2159793163522,3.93284867271603,64,46.7840206836478,30.3333333333333,21.9136034820477,20.3500309001024,-7.53469481048268,-0.425352523032846,0.0123622664068004,0.318456106513991,0.16218614267181,23.533000486041,5.40918452646603,69.6666666666667,46.1336661806257,23.6666666666667,29.7809603557964,28.8067274201872,-7.79825115682035,-0.747324804438943,0.0192009751560821,0.492910881231851,0.156135803650651,19.3696261571179,4.47012708352856,70.6666666666667,51.2970405095488,33
"CDC_Rouleau_AGL",96.5582101891089,92.9699717858597,-7.51151941848538,-2.21292059612874,0.064262767368116,1.44704240490779,0.180082837190488,17.2088892595099,3.89684685063363,63,45.7911107404901,30,20.7133621857564,20.6359699302052,-4.44748429298041,-0.187304180451967,0.00845011633085061,0.294656805922036,0.116325971019787,26.5575664078266,6.0912317754748,66.3333333333333,39.7757669255068,14.3333333333333,26.0644975591649,25.6371169464318,-8.25635368166518,-0.678514917406423,0.0179715921209469,0.425927797691806,0.170656950766932,17.8277625941357,4.11011320580852,67.6666666666667,49.838904072531,33
"CDC_Royale_AGL",100.307541482405,96.3606798936498,-7.54386014343052,-2.39099724137529,0.0665273299517821,1.54272766820037,0.174935165551878,17.464571876696,3.98619869449886,65,47.535428123304,31,19.1556227024396,19.0649382252801,-4.27437115948507,-0.167660989352824,0.00735855471088379,0.280179043492242,0.105667871308248,28.5297728993195,6.56533837373985,70.3333333333333,41.8035604340139,14.3333333333333,25.758164273914,25.1244712952537,-8.89731375335328,-0.771435012199151,0.0187590211928594,0.439337866150894,0.172597413032223,17.5321145968681,4.03704627381154,70.3333333333333,52.8012187364652,36
"CDC_Ruby_AGL",109.006380119371,105.230981308742,-7.20302990483941,-2.46136222435771,0.070350704079619,1.66741558199506,0.171827063656751,17.8452863763334,4.0494046031466,64.6666666666667,46.8213802903332,30.3333333333333,21.8506179394325,21.9136881502879,-4.28447986477094,-0.203997637697246,0.00834694938932285,0.335273972608948,0.100036674256054,29.814875932277,6.92929687336747,74.3333333333333,44.5184574010563,15.6666666666667,31.9330603663173,31.0373219760658,-9.00884036858673,-0.986511659338888,0.023505997977727,0.552206445219061,0.173210665588048,17.648638674047,4.01520624134855,71.3333333333333,53.6846946592863,37.3333333333333
"CDC_SB.1_AGL",83.7016060399771,80.760189121558,-10.8351615953757,-2.81211086725738,0.0773072845464416,1.23003806743221,0.257561175680743,11.8669097987711,2.69280754767138,56.3333333333333,44.4664235345622,33.3333333333333,18.2735938321551,18.2011061333071,-4.42203786182354,-0.166972849894607,0.00730418198724931,0.264230675477908,0.11123731963959,27.3231970208927,6.29854038189758,68.3333333333333,41.0101363124406,14.6666666666667,20.0315708926259,19.6799070461119,-8.89904293531289,-0.554364188459437,0.0145188773611246,0.325837390402978,0.183420323283091,17.0239499065248,3.89381188929258,66.6666666666667,49.6427167601418,33.6666666666667
