"Name","Su17_gc.a.at.DTF","Su17_gc.a.at.DTM","Su17_gc.a.perc.DTF","Su17_gc.a.xmax.DTF","Su17_gc.a.xmax.DTM","Su17_gc.a.xmid.DTF","Su17_gc.a.xmid.DTM","Su17_gc.h.at.DTF","Su17_gc.h.at.DTM","Su17_gc.h.perc.DTF","Su17_gc.h.xmax.DTF","Su17_gc.h.xmax.DTM","Su17_gc.h.xmid.DTF","Su17_gc.h.xmid.DTM","Su17_gc.v.at.DTF","Su17_gc.v.at.DTM","Su17_gc.v.perc.DTF","Su17_gc.v.xmax.DTF","Su17_gc.v.xmax.DTM","Su17_gc.v.xmid.DTF","Su17_gc.v.xmid.DTM"
"CDC_Maxim_AGL",0.67815993954168,1.44541129846889,44.3856158038519,22,-15.5,1.19658867346143,-34.7420301103021,0.170861615241325,0.300134498982702,52.676460009674,27.6666666666667,-8,-0.939677634116466,-36.6723566596318,0.0926286052501084,0.427863038089686,18.927409194355,20.3333333333333,-16.5,6.6797649397303,-29.411753195213
"CDC_QG.1_AGL",1.06991765068516,NA,55.7817381094081,19,NA,-1.75374129988897,NA,0.197942229692029,NA,63.9254955118652,22,NA,-5.09497477378137,NA,0.195014408441488,NA,34.7457037455675,16.3333333333333,NA,2.78361386604917,NA
"CDC_Red_Rider_AGL",0.856223121158509,1.36869682002073,58.0308827108605,18.6666666666667,-14,-2.35128011939573,-34.6671606654588,0.197598588769001,0.320019463551191,59.7422361251736,23.3333333333333,-9.5,-3.55831182116457,-36.5896382240667,0.151331288746843,0.426248832462914,32.1750258933018,17,-15.5,3.3598899399631,-29.3045083682368
"CDC_Redcoat_AGL",0.901028538279189,1.62770113913498,58.7223065215157,18,-15,-2.57093082929407,-37.2427542971506,0.207671827686065,0.338919389533277,63.2088392917338,22.3333333333333,-13,-4.77187718129,-38.0411112317375,0.177230354922821,0.529206021283712,36.8018440691566,16.3333333333333,-18,2.52828182279033,-31.5998487232352
"CDC_Redwing_AGL",0.744268156775677,1.44152342403574,53.3667597043572,20.3333333333333,-6,-1.0861261074849,-32.4613425935567,0.188158536219146,0.265884729047988,68.3916512531061,21,-12,-7.65045490041307,-41.626060789716,0.129954996380405,0.358998637909073,36.6753825773249,16.3333333333333,-13,2.3391579207591,-29.6645833294609
"CDC_Robin_AGL",0.70776075876675,1.96747105348083,35.9547086130037,29,-11,4.70607562053757,-35.1959440501104,0.166311157500944,0.314082386533715,54.3401704379335,24.3333333333333,-14,-1.48851327169653,-38.4976444901761,0.0917776529740611,0.58884661399946,16.1801568307463,23.6666666666667,-16,8.3070447917216,-30.7117393000624
"CDC_Rosebud_AGL",0.778784632571183,1.42998525993528,47.2051460212454,23.3333333333333,-13,0.818400587163135,-33.5258076435872,0.176182372091469,0.330077732539606,54.0651398215069,27,-5,-1.54221832236177,-32.9109459782552,0.116667636314894,0.462240384803337,22.4926718255542,21.6666666666667,-14,6.35802209464717,-27.1052127753255
"CDC_Rosetown_AGL",0.876563498540521,1.84825452812012,50.6462759370136,22,-10,-0.397968801348033,-35.7278809887423,0.176054311699207,0.342586881648949,53.1022869530865,26.3333333333333,-10,-1.1191306863736,-35.76893947381,0.135918123248392,0.591367434548783,24.2711444268632,20.3333333333333,-16,5.54538698730947,-29.7702785756847
"CDC_Rosie_AGL",0.826180588871209,NA,54.7608561052205,17.3333333333333,NA,-1.65918534885103,NA,0.169855908275443,NA,57.175470156097,24.3333333333333,NA,-2.5199889649452,NA,0.136683877232556,NA,30.1920140615438,17.3333333333333,NA,3.8278040612957,NA
"CDC_Rouleau_AGL",0.770537510443505,1.43187313901647,48.0553586716627,23.3333333333333,-10,0.710813529426934,-32.717324003376,0.179963761006906,0.301861670221847,58.5776041142507,23.3333333333333,-8,-3.03870482072347,-34.9483772789565,0.117916408557185,0.422449211620826,24.9188251547391,20,-12,5.35785264850987,-27.3520407447098
"CDC_Royale_AGL",0.917488196277463,1.85032398312916,48.8406712606825,20.3333333333333,-19,0.241504169186567,-39.4529159105371,0.16194742833242,0.285090810743595,53.292488923972,26.6666666666667,-15,-1.11205053324703,-39.8814587699445,0.134611954785341,0.520056808541751,24.5172011001974,20.3333333333333,-21,5.97632192982237,-33.4164875552856
"CDC_Ruby_AGL",0.731159207405187,1.8226230220322,38.9923117803757,26,-14,3.4252261889988,-35.5737490645834,0.150512196775859,0.318971430219644,41.7838913887475,30,-11,3.06580097563603,-34.8083998318515,0.0783695371534615,0.569003148262489,12.2377390945263,24.6666666666667,-16,9.6228458796208,-29.2906456421174
"CDC_SB.1_AGL",0.410973098714452,1.1063480754793,32.0083184265128,27,-15,5.4350646569559,-34.9048132339469,0.10686786504801,0.249527678758797,39.6952286337089,30.6666666666667,-12,3.87220029250997,-37.2904620173033,0.0276759958043713,0.275395900772491,7.93096197967217,25.3333333333333,-17,11.311901948898,-29.4656801938905
"CDC_Sedley_AGL",0.734696315613607,NA,50.0733523056817,21.6666666666667,NA,-0.133161612660466,NA,0.200806507653111,NA,62.6534586546947,23.3333333333333,NA,-4.89292728808603,NA,0.122164336768249,NA,26.8334696646327,19,NA,4.71785780838467,NA
"CDC_Vantage_AGL",0.649689263442482,1.79706176164023,45.9529168519272,22,-13,0.905572797007868,-35.7883393537501,0.180664324377746,0.264260615377442,63.9078521938369,22,-23,-4.98471314296817,-46.4319961212438,0.0992326699083308,0.469122120497674,23.9214413878452,19,-18,5.0514282757503,-33.429707294005
"CN_105604_AGL",0.20598247594793,1.01838946118244,18.4578178681613,31.3333333333333,-6,10.6957865496655,-26.6375467836678,0.0851206117495435,0.163539230026082,51.257005348953,26.6666666666667,-10.6666666666667,-0.280693152145399,-37.6140264854787,0.00832122653582101,0.166470499643997,4.38634531096289,25.3333333333333,-12,13.2480768810868,-24.0852564522465
"CN_105605_AGL",0.28484206358807,1.1202211811882,22.4545405284329,31.6666666666667,-8.5,9.34355716435273,-28.9893138150359,0.0998992592059302,0.211213749187716,46.5226821333548,27.3333333333333,-8.5,1.78791277246517,-37.4951897667801,0.0236249422746918,0.234924795976675,8.75557992298174,26.3333333333333,-12,12.1928896079266,-26.4951259832547
"CN_105715_AGL",0.315227728864659,1.01261662886316,29.5501587281057,31.3333333333333,-9.66666666666667,7.13081016038607,-33.8691898396139,0.118261611719867,0.212631910089014,54.627056325709,26,-15,-1.46740379952073,-42.4674037995207,0.0297023551336096,0.213111845029518,12.3541418185012,28,-13,11.2320937384537,-29.7679062615463
"CN_105732_AGL",0.486111076088083,1.3315689881731,37.4877554312047,23.3333333333333,-10.5,3.31209114929923,-30.9980445691206,0.147359968731103,0.244971281373521,57.860149129418,29,-7,-3.1245134436249,-38.2002446490784,0.0521685533159031,0.321873323282859,16.521663613087,21,-14,7.3902875986068,-27.3052977443865
"CN_105767_AGL",0.200249437127748,0.858708239317606,21.9165935267821,31.6666666666667,-7,9.37959578064937,-29.2870708860173,0.0982160921468409,0.174305883775036,57.3978963539122,20,-18.6666666666667,-2.2451762923562,-40.9118429590229,0.0115773815709697,0.152615008764141,6.8745014460414,28,-10.6666666666667,12.7565499950956,-25.9101166715711
"CN_105777_AGL",0.122855481007673,0.874530130513473,13.3584427124919,38,-3,14.5537461144075,-26.4462538855925,0.0863391205334333,0.198074626987482,42.847648226987,30,-11,2.5946598070641,-38.4053401929359,0.00402130119861056,0.167618912179922,2.04270631603138,29.5,-11.5,17.0954506087507,-23.9045493912493
"CN_105789_AGL",0.256888080398269,0.890768994504089,27.6506116104383,34.6666666666667,-0.666666666666667,8.48578248494907,-26.8475508483843,0.0955978448857139,0.136892837897603,69.8866627018984,13.6666666666667,-21.6666666666667,-5.46910149272547,-40.8024348260588,0.0164094342839516,0.120749315791787,13.3805398524902,28,-7.33333333333333,10.7246081499213,-24.608725183412
"CN_105791_AGL",0.0746834756530826,0.427597464415859,21.9942284337419,37,1,12.080978641995,-23.919021358005,0.0827783822156348,0.148153258764322,54.6828566699328,29.3333333333333,-6.66666666666667,-0.6337936087905,-36.6337936087905,0.000603158000985793,0.0579985007331329,1.66902521168451,24.6666666666667,-11.3333333333333,15.2079690404255,-20.7920309595745
"CN_105862_AGL",0.640198947484488,1.26781507658657,58.9176692903569,20,-15,-2.77455327047235,-37.6445326749667,0.16281167882446,0.281864275053363,67.3618279302794,19.5,-11,-6.2239605299102,-37.9974833684738,0.0929511526273055,0.352503369008819,35.200642834126,16.5,-16,2.76164560048585,-31.0014931198206
"CN_105863_AGL",0.716564398739499,1.3504592790155,54.9259131292456,24,-13.5,-1.74684937751183,-39.9088910349169,0.16196004839407,0.223716465647533,74.9168129922068,16,-19.5,-9.03418003623247,-46.1555884256548,0.106001840704009,0.298011647537299,38.8684851212538,19,-17,2.45583041354867,-34.8543178376054
"CN_105864_AGL",0.743762787467246,1.58756699720863,47.4591014237387,23.6666666666667,-16,0.780287495696233,-37.9252970613968,0.159590851938119,0.246001080523722,66.8554920301243,21,-16,-6.44590129263023,-44.1395615701836,0.100296338722746,0.39009373175555,27.5159982783999,20.6666666666667,-17,4.90499876178557,-33.2398782568866
"CN_105865_AGL",0.756164978909321,1.10794761547087,59.4360761287901,21.6666666666667,-13,-3.42104957850853,-40.9294463151341,0.165099213146115,0.235787318921291,64.4484885208473,23.6666666666667,-19,-5.69280954090073,-44.6697645986603,0.114459481125486,0.25706232406597,37.226782564321,20,-17,2.98297663124267,-34.7606136408753
"CN_105866_AGL",0.923626739845614,1.54119588725388,59.2559894490087,21.6666666666667,-12.3333333333333,-2.95003022110177,-36.9500302211018,0.180175072659393,0.255666948520685,69.4921712634009,21,-13,-7.94394778096037,-41.9439477809604,0.160985044205588,0.384993290247472,41.2456819899187,18.6666666666667,-15.3333333333333,2.15211262210483,-31.8478873778952
"CN_105895_AGL",0.30204514264765,1.01134009229823,26.6295008706972,28.6666666666667,-5,7.22240399703107,-25.891467396091,0.099306764511921,0.184509335657991,49.3962488419032,29.3333333333333,-2.5,0.603039255090233,-33.4192378415921,0.017576287434256,0.190307760104193,7.3295239233567,24.3333333333333,-10,11.3680348473303,-22.101354191635
"CN_106265_AGL",1.01145543998487,1.55172492752508,63.2841398708961,17,-14,-3.72483022030253,-35.0658447159537,0.207167083461053,0.335408171616372,57.7944348885557,26.3333333333333,-4.5,-3.03584088835857,-35.5407737757725,0.191953662474423,0.509114634588396,34.9796533466086,16.6666666666667,-15,2.8870422189023,-28.9283280724304
"CN_108369_AGL",0.87448457698984,1.47794251920469,59.5125770081897,21.5,-14,-3.1130768155318,-39.3924962988579,0.163235736338126,0.257190928608238,62.017860300067,21,-16,-4.1287095952989,-40.1618733159795,0.127680367250057,0.371663604457243,34.7135593582672,17,-18,3.01602457784345,-32.8929471900683
"CN_108370_AGL",0.754415755567271,1.31176434819468,50.4356287835523,18.6666666666667,-15,-0.311175729816002,-33.9674973593491,0.171740211322558,0.257172279757348,61.2121521844074,25.6666666666667,-11,-4.3336396910523,-38.6528398043123,0.117086373037249,0.329640166683679,28.4943508002401,18.6666666666667,-18,4.55205526329276,-29.6252093725442
"Crimson_AGL",0.588484354067549,1.22592730309881,46.9722683032804,19,-14,0.511861813749599,-32.4881381862504,0.156661513887321,0.254033365349943,60.315416488323,24,-9,-3.7926197630812,-36.7926197630812,0.0755122741140895,0.303425054421459,23.8599193062769,16.3333333333333,-16.6666666666667,4.51017346642897,-28.489826533571
"DPL_62_AGL",0.252505196143739,1.09782589234072,22.645332656059,38.3333333333333,-3,11.0838760889682,-29.2508787468727,0.108055672532697,0.157544687177802,67.8638309115529,14.6666666666667,-25,-4.75813944314957,-46.76990157824,0.018693569967934,0.166272265560616,10.9495406009121,29,-11.5,12.0069956834918,-28.4812233106686
"Eston_AGL",0.498961593723647,1.18940859608134,41.5114772187345,26.3333333333333,-14,2.70829554103387,-37.6250377922995,0.14593819836794,0.292150963143636,49.2608902487478,27.6666666666667,-12.6666666666667,0.286622615630999,-40.0467107177023,0.0526037925697299,0.339359722542434,15.3944192835724,24,-16.3333333333333,8.5988750434094,-31.7344582899239
"Gudo_AGL",0.315637659544177,0.921091367772768,33.3168100061469,30,-9.66666666666667,5.62720288830863,-34.039463778358,0.107011508512697,0.160355972938249,66.6343796052987,18,-21.6666666666667,-5.31039582340707,-44.9770624900737,0.0231035128445283,0.144948882873513,14.7448179062716,23.3333333333333,-16.3333333333333,8.5489738866114,-31.1176927800553
"IG_1046_AGL",0.361351750925267,1.12006571790384,32.3280087445465,29,-12,5.73004124928033,-35.6335235817599,0.124621188266635,0.217364546190362,54.0759876325101,26.6666666666667,-20,-1.26000118573333,-44.2617650683905,0.0305101991732769,0.238721470639733,12.4358687475024,25,-18,9.74704308882233,-32.1873188006379
"IG_1706_AGL",0.255722634619146,1.13139062967121,21.3357300174871,33.6666666666667,-9.33333333333333,10.1717999604272,-32.8282000395728,0.106795639207662,0.204361156796563,51.5018283689168,26.3333333333333,-16.6666666666667,0.105332941035932,-42.8946670589641,0.0221337662202539,0.21922275809864,8.89989753268707,28,-15,12.4427125695823,-30.5572874304177
"IG_1959_AGL",0.268671211740913,1.16593622983326,22.7346292176497,30.6666666666667,-7.66666666666667,8.8629959669009,-29.4703373664324,0.117526449460578,0.188339223371137,62.1402918869212,19,-19.3333333333333,-3.7327505074521,-42.0660838407854,0.0179483284172135,0.212569114626469,8.45269242589718,24,-14.3333333333333,10.4709488286727,-27.8623845046606
"IG_4258_AGL",0.24723657845863,1.00907809976111,24.286594749922,36,-2,9.79543083955603,-28.204569160444,0.0948213988350544,0.160736526684202,58.9385977376207,18.6666666666667,-19.3333333333333,-2.92224224793193,-40.9222422479319,0.0127754450978477,0.157672733866283,8.59529038046102,27,-11,11.7401085468611,-26.2598914531389
"IG_4781_AGL",0.551199443603711,1.23613072870496,48.2525191449032,22,-11,0.1376098409724,-34.5275387816254,0.157818158426474,0.239563166232364,69.9816796005334,20,-12,-7.846153073271,-38.8259277618682,0.0791839103082074,0.294394698250874,29.5399141350813,18,-13,4.02197089187853,-29.0923106452912
"IG_858_AGL",0.438523388732567,1.34361997777385,30.8718066714883,28.6666666666667,-11.3333333333333,6.13510325975727,-33.8648967402427,0.141177703020083,0.237826432767672,58.8715932652668,23.3333333333333,-16.6666666666667,-3.1692535162722,-43.1692535162722,0.0469910775146227,0.3211170830609,13.4009516784346,24.6666666666667,-15.3333333333333,9.658058865552,-30.341941134448
"ILL_10657_AGL",0.247548308901101,0.790994367013208,29.8773408823365,35,-3.66666666666667,7.70085058766603,-30.9658160790006,0.11262333229464,0.184051466659649,59.9874240233145,26,-12.6666666666667,-3.75935733499717,-42.4260240016638,0.0198561011638293,0.145829158654182,12.1495394861081,30.6666666666667,-8,12.1006121133963,-26.5660545532704
"ILL_10748_AGL",0.509077546023106,0.977166292207795,45.7881745091338,27,-11,1.525833010508,-35.113070748476,0.160592662101149,0.192755817500719,76.7691737489155,12.5,-26.3333333333333,-8.0513192413397,-46.3825264221729,0.0711343739625911,0.191428656219922,30.1587303739371,23,-15.6666666666667,5.1367801997016,-32.1565036980662
"ILL_11547_AGL",0.330628008776815,1.13780838122456,28.5833509740124,33.6666666666667,-7.66666666666667,7.92733320651963,-33.4060001268137,0.105233878955195,0.256270334999099,40.0550656728972,34.3333333333333,-7,4.12283759563557,-37.2104957376978,0.0237643932645406,0.290779888293137,8.09696442802104,31.6666666666667,-9.66666666666667,14.2487408807304,-27.0845924526029
"ILL_11548_AGL",0.259077117320735,1.05672941119361,24.1267397860361,33.3333333333333,-7.66666666666667,9.34080571474573,-31.6591942852543,0.105488590124722,0.230807515438476,44.7535025650217,31.6666666666667,-9.33333333333333,2.132267792818,-38.867732207182,0.0162773034893236,0.242514654078739,6.36211084260828,29.3333333333333,-11.6666666666667,14.0386218279978,-26.9613781720022
"ILL_11553_AGL",0.158189874238228,1.05571172874488,15.0712004571786,33.3333333333333,-4.66666666666667,12.2451165469971,-25.7548834530029,0.106842475559187,0.140056907910827,76.3946855325842,11.6666666666667,-26.3333333333333,-7.5258979395872,-45.5258979395872,0.00979646303015849,0.141689765286333,6.91405038680282,27.3333333333333,-10.6666666666667,12.6986224766389,-25.3013775233611
"ILL_11555_AGL",0.176497790965511,1.03881388361612,16.0797526538021,37.3333333333333,-4,13.3722740950108,-27.9610592383225,0.104059402192957,0.17735995687979,58.1376130864251,24.3333333333333,-17,-2.34089644080433,-43.6742297741377,0.0105730988419548,0.178092082576232,5.59176531085693,30,-11.3333333333333,14.6818261522082,-26.6515071811251
"ILL_11557_AGL",0.275576521506808,0.884900441564933,29.9273352971821,35,-2,7.52987899741904,-29.470121002581,0.111699221427924,0.145374044314386,76.3716921157168,13.3333333333333,-23.6666666666667,-7.75492080517277,-44.7549208051728,0.0239189568654432,0.126725981560484,17.3911070982491,30.6666666666667,-6.33333333333333,10.3953984032835,-26.6046015967165
"ILL_11558_AGL",0.1012840352918,0.79437884018942,11.8258860668947,41.6666666666667,1.5,16.5678204686879,-23.6185796269347,0.103195170155317,0.157538855378992,63.2086294580861,17,-24,-3.94767759294363,-42.6741846292044,0.00453030957239832,0.121923872708994,3.39058528471194,32.6666666666667,-7.5,17.0771076442888,-22.9635509351676
"ILL_1220_AGL",0.405212155961917,1.44855597121098,26.425888041313,33.3333333333333,-13,8.65702261775797,-37.6603315895399,0.126024289490737,0.272626591718161,44.8035686264468,29.6666666666667,-15,1.9055151435287,-40.952991847642,0.0342308664077154,0.384202306241858,8.34736978729646,29,-18,12.8878998645952,-32.4589611101663
"ILL_1553_AGL",0.392531652799056,1.12538753551958,34.5150740334986,30,-10.6666666666667,5.4011165312781,-35.2655501353886,0.131779557559872,0.204101594253877,64.553266651097,19,-21.6666666666667,-4.71795203381627,-45.3846187004829,0.0405150344484691,0.224164122442897,17.8209291803963,25.6666666666667,-15,8.69121034146937,-31.9754563251973
"ILL_1762_AGL",0.49432069116518,1.65416775517674,29.8943534400437,28.3333333333333,-7.66666666666667,6.5484212945802,-29.4515787054198,0.122458494586802,0.229903423353477,52.1844110986807,28.3333333333333,-7.66666666666667,-0.8680477831129,-36.8680477831129,0.0472252553047786,0.368723213130917,12.9497426314939,25.3333333333333,-10.6666666666667,9.84603873362527,-26.1539612663747
"ILL_1983_AGL",0.140677258243587,0.688428601313367,17.6060780277088,33.6666666666667,-3.66666666666667,11.6228326915847,-25.7105006417486,0.0977238794904829,0.158097878614669,61.2463609541158,20.3333333333333,-17,-3.1258396898033,-40.4591730231366,0.00700027298755081,0.103862096550082,5.37553204670888,24.6666666666667,-12.6666666666667,12.6981987380751,-24.6351345952582
"ILL_213_AGL",0.270295865360242,1.17448098342612,23.3829578399291,34,-5.5,9.6080356081306,-29.5128492504495,0.125569709537047,0.161004044262772,78.2480861300939,8.33333333333333,-31,-6.2078817583099,-45.3354245448999,0.0246616407229613,0.174209990877236,14.5766617738213,24.3333333333333,-15.5,9.06198710349693,-30.1285472583821
"ILL_2194_AGL",0.306373999974184,0.876378060728245,34.7186843034754,29,-9.5,5.0504173258518,-32.9910110870396,0.12401652541201,0.204487734668219,61.8789977083307,21.3333333333333,-15,-3.9656162199572,-42.8172258950468,0.0239677468416767,0.174241737673475,14.1050711143108,23.6666666666667,-14.5,8.87575478195487,-29.2055503128036
"ILL_2507_AGL",0.199483320317494,1.0302514745082,18.9080260172478,31.6666666666667,-6,10.4956488392542,-27.1710178274125,0.0984474571965452,0.155882578837095,62.5506850929983,17.6666666666667,-20,-2.92343620473563,-40.5901028714023,0.0123394665964953,0.15273034378501,7.89302537906533,23.6666666666667,-14,11.2046121923684,-26.4620544742983
"ILL_2580_AGL",0.198232359792864,0.991143514352645,19.2137344794158,34.3333333333333,-5,11.1923272298422,-28.1410061034912,0.0989309794429862,0.148677001809493,66.3793604443393,15,-24.3333333333333,-4.17772256328577,-43.5110558966191,0.0136693807142816,0.142755409930029,8.77039074325901,27,-12.3333333333333,12.0125100744728,-27.3208232588605
"ILL_28_AGL",0.559100227503056,1.1511551235314,46.0196713773428,26,-16.3333333333333,1.03325911718213,-41.3000742161512,0.140554112833669,0.205522883202684,68.4210674316616,16.6666666666667,-25.6666666666667,-5.9475800787011,-48.2809134120344,0.0711312931798757,0.242557791909664,26.5072159450667,24,-18.3333333333333,6.19499114693277,-36.1383421864006
"ILL_3025_AGL",0.204413509393995,1.01743887552875,17.6221718799822,34.6666666666667,-3.33333333333333,11.7509902513415,-26.2490097486585,0.104950444561518,0.153225970525797,67.2211976957036,18.6666666666667,-19.3333333333333,-5.00753314262623,-43.0075331426262,0.0153606621853457,0.14847320365716,8.77355550770137,25.6666666666667,-12.3333333333333,11.463674007617,-26.536325992383
"ILL_313_AGL",0.458809316913544,1.39411733283841,32.1066952863956,31.6666666666667,-9.33333333333333,6.32811411905157,-34.6718858809484,0.135850907356175,0.20593905605494,65.6900654569646,18.6666666666667,-22.3333333333333,-5.1568287280572,-46.1568287280572,0.0492721381307206,0.281345247524915,17.2363866622239,25.6666666666667,-15.3333333333333,8.88438333276343,-32.1156166672366
"ILL_3347_AGL",0.13463263387058,0.687835246569103,21.0505463459565,35,-1.33333333333333,10.3166182487418,-26.0167150845915,0.104174526715328,0.156423563050582,65.8252529066413,18,-18.3333333333333,-4.99161779053343,-41.3249511238668,0.00743318908273458,0.109039044895873,6.70093466457747,27,-9.33333333333333,13.0127338283319,-23.3205995050014
"ILL_358_AGL",0.293250634936019,1.10378231073873,25.2251091547634,30,-11,8.0317425325861,-32.9682574674139,0.122394254521903,0.230772042521796,52.1199205668477,28.6666666666667,-12.3333333333333,-0.791839721105035,-41.791839721105,0.0261860884593631,0.251097635227276,9.38642267292317,27,-14,11.8133634617949,-29.1866365382051
"ILL_3597_AGL",0.185513968083896,1.14580703465967,16.6064324418031,32.3333333333333,-4.5,11.3072709075128,-27.4020664577533,0.0953296043586847,0.175053912064155,54.1047498513438,24,-19.5,-0.983525308420267,-39.8864866467543,0.0101114155205162,0.198845470423886,5.1727458016229,25.6666666666667,-11.5,12.8591912385944,-25.7764721288331
"ILL_4164_AGL",0.296209402162308,1.04239446046351,26.694229104643,32.3333333333333,-1.66666666666667,8.2287402330281,-25.7712597669719,0.113949564660904,0.149654442661341,76.3010014667805,13,-21,-8.79682544204207,-42.7968254420421,0.0234671737897192,0.155226802221023,14.069876079801,26,-8,9.84608454002423,-24.1539154599758
"ILL_4400_AGL",0.593753899477764,1.2534846548609,46.7652243159967,24.6666666666667,-12.6666666666667,1.28959502612113,-36.0437383072122,0.158547761751962,0.221616752318632,71.5686437890484,17.3333333333333,-20,-7.63323491263003,-44.9665682459634,0.0847386902282303,0.268021378712835,29.4573784661729,19.6666666666667,-17.6666666666667,4.61712956617893,-32.7162037671544
"ILL_4605_AGL",0.355961867889398,1.16570290145242,29.7980554170954,29.3333333333333,-12,6.4433390568381,-34.8899942764952,0.128575673348313,0.190609695679998,67.12805595124,19.6666666666667,-21.6666666666667,-5.7176936593314,-47.0510269926647,0.0327234817511321,0.21384391082427,15.1032885458282,23.6666666666667,-17.6666666666667,8.82488654218044,-32.5084467911529
"ILL_4609_AGL",0.286460619487922,1.31097535613157,20.6477370244059,30,-9.66666666666667,9.25591865155627,-30.4107480151104,0.0948437476690926,0.221626096346396,41.4272524081626,32.3333333333333,-7.33333333333333,3.48996099699053,-36.1767056696761,0.0171262404970943,0.284792283398745,5.4248562315716,26,-13.6666666666667,12.9515190465331,-26.7151476201335
"ILL_4665_AGL",0.719397178637635,1.23358978587827,57.6455070215462,18.3333333333333,-18,-2.62690917556533,-41.8716293555016,0.161183777940691,0.267865280726111,61.2527870531444,24.6666666666667,-14,-4.35796204405687,-40.5084706349699,0.101238189715828,0.321900790247664,31.518913962885,17.3333333333333,-19,3.4224466607694,-34.1683348787957
"ILL_4671_AGL",0.562875100421659,1.36526245009906,45.5521653855845,24,-15,1.25873503561394,-38.9093379913449,0.149197778947833,0.235381375042266,68.9365500982276,21,-19,-7.60915027124433,-47.0532479384563,0.0714433648101502,0.32532726822876,26.468150705316,22.3333333333333,-15,5.58683594273753,-34.0114789987294
"ILL_4768_AGL",0.246613181291706,0.916804635042241,24.4135993034377,36,-1.33333333333333,9.7647278030638,-27.5686055302695,0.0930779373611672,0.156854135391275,59.075653213063,17.3333333333333,-20,-2.4913513898477,-39.824684723181,0.0151797676215836,0.142747057982022,9.14075502850712,26,-11.3333333333333,11.5108802287643,-25.822453104569
"ILL_4782_AGL",0.158320585893068,0.930555069985783,16.0762445159676,39.3333333333333,-0.666666666666667,14.0383895413864,-25.9616104586136,0.0943383589733557,0.156853852741278,59.7588484707363,18,-22,-2.43304474964017,-42.4330447496402,0.00912486365661964,0.140099564966647,6.12523948517074,30.6666666666667,-9.33333333333333,14.7624645083649,-25.2375354916351
"ILL_4783_AGL",1.04321264329967,NA,52.6497389119216,23.3333333333333,NA,-0.811553765565501,NA,0.196769874195471,NA,72.4704920918571,19.6666666666667,NA,-8.3532642778914,NA,0.20261716289379,NA,40.3997996150633,18.3333333333333,NA,2.69918007864393,NA
"ILL_4804_AGL",0.398792179956579,0.939989872759304,33.3186687621569,28,-9.5,5.32306662929105,-28.4663296049203,0.112596090973425,0.165421786454541,62.3900616745102,18,-12,-3.6025145664012,-39.262734479448,0.0304353117336421,0.156038273908274,14.4977325741089,22.5,-13.5,8.2974895481322,-26.1142914094561
"ILL_4875_AGL",0.801258404625391,1.80687917048717,43.8054337843668,23,-9.33333333333333,1.7872781705465,-30.5460551627868,0.170776150586481,0.226529721431657,75.2738347133157,15.6666666666667,-16.6666666666667,-8.8358247841741,-41.1691581175074,0.1367255044581,0.378901481380641,35.843991405706,17,-15.3333333333333,2.95641495067093,-29.3769183826624
"ILL_4956_AGL",0.749220702858247,NA,50.1466666667318,21.3333333333333,NA,-0.0177370179762993,NA,0.158456343419485,NA,58.790987070312,25.6666666666667,NA,-3.34626790926187,NA,0.0968099881819658,NA,24.8146474600448,19.3333333333333,NA,5.17419061435597,NA
"ILL_5058_AGL",0.639718607799062,1.20702624612807,54.9651607597867,19.3333333333333,-16,-1.75812980917397,-40.4531272989337,0.156898605007317,0.231928317594789,65.010495788592,24.3333333333333,-19,-6.11543880268757,-42.7854959016579,0.0920403485470624,0.277200520353977,34.631301277301,17.6666666666667,-20,3.2672217632116,-34.4083913017579
"ILL_5151_AGL",0.410241745901777,0.922828155744193,43.3169424679172,27.3333333333333,-8,2.4429490861507,-32.8903842471826,0.122970972705364,0.166951983727276,73.7014660675915,15,-20.3333333333333,-8.15088353935093,-43.4842168726843,0.0371901138331346,0.149785764812022,24.1378413552231,20.6666666666667,-14.6666666666667,5.6933211316211,-29.6400122017122
"ILL_5209_AGL",0.346789548932327,0.917766057711602,36.8411598668377,30.3333333333333,-8.66666666666667,4.66184913476223,-34.3381508652378,0.12466498210537,0.186365739975084,67.3037085813647,17.6666666666667,-21.3333333333333,-5.5452760479802,-44.5452760479802,0.0301358716039101,0.164875736017557,18.2762670925814,23.3333333333333,-15.6666666666667,7.763972905385,-31.236027094615
"ILL_5480_AGL",0.683062701772831,NA,47.6162180457881,23,NA,0.665908932553469,NA,0.178241786841241,NA,60.6476250191003,26.6666666666667,NA,-4.51405105110517,NA,0.10499442181793,NA,26.0684733910581,21.3333333333333,NA,5.67611644097513,NA
"ILL_5639_AGL",0.385587087900834,1.0665987133216,29.8187190801703,27,-12.6666666666667,5.99275755881,-31.9189152190709,0.124910288452298,0.210306675113387,57.0289585724706,21.5,-11.3333333333333,-2.23031405840585,-39.4867245565042,0.0301747391933488,0.227148449530689,10.7954242375384,23,-15.3333333333333,9.41086052796735,-28.4339792523719
